questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.04-111,en,tr,What should you do in this kind of visibility?,"In poor visibility conditions, you must first reduce your speed. If you are blinded by an oncoming vehicle, you should look to the right-hand side of the road so that you do not leave the road. You must not switch on your high beams here.",I reduce my speed,I keep towards the right-hand edge of the carriageway,I switch on my main beam lights,,Bu görüş koşullarında ne yapmalısınız?,"Kötü görüş koşullarında önce hızınızı azaltmalısınız. Karşıdan gelen araç sizi kamaştırıyorsa, yoldan çıkmamak için yolun sağ kenarına doğru bakmalısınız. Burada uzun farları yakmamalısınız.",Hızımı azaltırım,Taşıt yolunun sağ kenarına doğru yönelirim,Uzun farlarımı yakarım,
1.1.05-001,en,tr,Where does driving fast often lead to accidents?,"Excessive speed is one of the main causes of accidents. The faster you drive, the longer your braking distance and the less time you have to react to other road users. At too high a speed, you can be carried out of the bend by centrifugal force. On slippery and wet roads, you lose traction and control of the car at high speed.",At crossroads and junctions,At pedestrian crossings,On bends,,Hızlı sürüş nerelerde sık sık kazalara yol açar?,"Aşırı hız kazaların başlıca nedenlerindendir. Hız arttıkça fren mesafesi uzar ve tepki için daha az zaman kalır. Virajlarda merkezkaç kuvvetiyle yoldan çıkabilir, kaygan ve ıslak yollarda kontrolü kaybedebilirsiniz.",Kavşaklarda ve yol birleşimlerinde,Yaya geçitlerinde,Virajlarda,
1.1.05-002,en,tr,Where is fast driving particularly dangerous?,"In blind bends, fast driving is particularly dangerous because suddenly appearing obstacles are seen too late. High speed can also be dangerous at road narrowings, as there is not always enough braking distance available. Also, do not underestimate the risk of skidding due to uneven road surfaces at level crossings.",At blind corners,At road narrowings,At level crossings,,Hızlı sürüş nerelerde özellikle tehlikelidir?,"Görüşü kapalı virajlarda, yol daralmalarında ve hemzemin geçitlerde hızlı sürüş özellikle tehlikelidir. Engel veya karşı trafik geç fark edilebilir, fren mesafesi yetmeyebilir.",Görüşü kapalı virajlarda,Yol daralmalarında,Hemzemin geçitlerde,
1.1.05-003,en,tr,How do you take tight bends?,"You should reduce your speed before entering a tight bend and only accelerate again when entering the straight, if visibility permits. Be aware that abrupt braking in a bend can cause your vehicle to skid.",Reduce speed before reaching the bend,Only accelerate again when the road straightens out,Reduce speed only when you reach the centre of the bend,,Keskin virajları nasıl alırsınız?,"Keskin viraja girmeden önce hızınızı azaltmalı ve ancak yol tekrar düzleştiğinde, görüş uygunsa yeniden hızlanmalısınız. Viraj içinde ani fren aracın kaymasına neden olabilir.",Viraja ulaşmadan önce hızı azaltmak,Yol düzleştiğinde tekrar hızlanmak,Hızı yalnızca virajın ortasına gelince azaltmak,
1.1.05-103,en,tr,What must you be aware of?,You may only pass a bus at a bus stop with its hazard lights on at walking speed and with increased attention. Passengers may step out into the road in front of the bus or rush to catch it. They often do not pay attention to the traffic.,Pedestrians could cross the road,I may drive past the bus at walking speed,I may not drive past the bus,,Neye dikkat etmelisiniz?,Durakta dörtlüleri açık olan bir otobüs yalnızca yürüme hızında ve büyük dikkatle geçilebilir. Yolcular otobüsün önünden yola çıkabilir veya otobüse yetişmek için koşabilir.,Yayalar yolu geçebilir,Otobüsün yanından yürüme hızında geçebilirim,Otobüsün yanından geçemem,
1.1.05-105,en,tr,What do you have to be aware of in this situation?,"If a bus stops at a bus stop, you must always approach carefully. You have to stop behind the bus and you are only allowed to go past it at walking pace when you are sure you're not endangering anyone. The set hazard warning lights show: The stop is dangerous. This way, school buses warn from children who are getting off. They could suddenly come out in front of the bus and cross the lane or run to the bus to catch it.",I look out for people who could walk onto the road,I may only pass the bus at walking speed,I may not drive past the bus,,Bu durumda neye dikkat etmelisiniz?,Durakta duran ve dörtlüleri açık olan otobüse dikkatle yaklaşmalısınız. Kimseyi tehlikeye atmadığınızdan eminseniz yalnızca yürüme hızında geçebilirsiniz.,Yola çıkabilecek kişilere dikkat ederim,Otobüsün yanından yalnızca yürüme hızında geçebilirim,Otobüsün yanından geçemem,
1.1.05-107-M,en,tr,What must you be aware of here?,"They are crossing a residential area. The road is wide and tempts them to drive fast. But be careful: playing children can suddenly jump onto the road. If you drive too fast, you will not be able to react and brake in time. You may also overlook crossroads or junctions. In residential areas, ""right before left"" often applies: you must give way to vehicles coming from the right.",Of vehicles speeding,That junctions will not be noticed,That children may run onto the road,,Burada neye dikkat etmelisiniz?,"Bir yerleşim bölgesinden geçiyorsunuz. Geniş yol hızlı sürmeye teşvik edebilir, fakat çocuklar aniden yola koşabilir ve kavşaklar fark edilmeyebilir. Yerleşim yerlerinde çoğu zaman sağdan gelenin önceliği vardır.",Hız yapan araçlara,Kavşakların fark edilmeyebileceğine,Çocukların yola koşabileceğine,
1.1.06-002,en,tr,Is it irresponsible to overtake a truck and trailer a short distance before a crossroads?,Under no circumstances should you start an overtaking manoeuvre just before a crossing. There is an increased risk of accidents. This applies especially to overtaking trucks. You may not be able to see cross-traffic or traffic signs.,"Yes, because the truck and trailer can obscure the view of important traffic signs","Yes, because the truck and trailer can obscure the view of the crossing traffic","No, because trucks and trailers mostly drive at low speed",,Bir kavşağa kısa mesafe kala kamyon ve römorku sollamak sorumsuzca mıdır?,Kavşaktan hemen önce sollamaya başlamamalısınız. Özellikle kamyon sollarken çapraz trafik veya önemli trafik işaretleri görülemeyebilir.,"Evet, çünkü kamyon ve römork önemli trafik işaretlerinin görünmesini engelleyebilir","Evet, çünkü kamyon ve römork kavşak trafiğinin görünmesini engelleyebilir","Hayır, çünkü kamyonlar ve römorklar çoğunlukla düşük hızla gider",
1.1.06-005-M,en,tr,Why are you not allowed to overtake now?,You are not allowed to overtake because the cyclist could turn and the oncoming traffic is not detected in time.,Because [the cyclist] could turn off to the left,Because I am not able to see possible oncoming traffic in good enough time,Because of the very poor condition of the left-side road surface,,Şimdi neden sollama yapamazsınız?,Bisikletli sola dönebilir ve karşıdan gelen trafiği zamanında göremeyebilirsiniz. Bu nedenle sollama yapamazsınız.,Çünkü [bisikletli] sola dönebilir,Çünkü olası karşı trafiği yeterince erken göremiyorum,Çünkü sol taraftaki yol yüzeyi çok kötü durumda,
1.1.06-103,en,tr,What mistakes make overtaking dangerous even on clear and straight roads?,"Overtaking maneuvers are dangerous even on straight and open roads. This is especially true if oncoming traffic approaches you. The speed of oncoming vehicles is difficult to assess. Often the duration of the overtaking maneuver is underestimated. If you take too long, dangerous situations for you and for others can arise. Before you start overtaking another vehicle, make sure that the opposite lane is clear and you can finish the overtaking maneuver quickly. Otherwise you wait.",The distance of an oncoming vehicle is overestimated,You underestimate your overtaking distance,You overestimate your overtaking distance,,Açık ve düz yollarda bile hangi hatalar sollamayı tehlikeli yapar?,"Karşıdan gelen aracın mesafesi fazla, hızı düşük sanılabilir veya kendi sollama mesafeniz olduğundan kısa hesaplanabilir. Bu da tehlikeli durumlara yol açar.",Karşıdan gelen aracın mesafesi olduğundan fazla tahmin edilir,Sollama mesafesi olduğundan kısa tahmin edilir,Sollama mesafesi olduğundan uzun tahmin edilir,
