questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.1.01-006,en,tr,What results in specific risks to motorcyclists?,"If you ride with the visor open, an insect can fly into it at any time. This can be very painful and distracting. If the road surface changes, there is a risk of falling down because the grip level is different. In heavy rain, motorbikes are more likely to aquaplane than cars.",Riding with the visor open,Riding in heavy rain,Changes in the road surfacing,,Motosiklet sürücüleri için özel risklere ne sebep olur?,"Açık vizörle sürmek, şiddetli yağmurda sürmek ve yol yüzeyinin değişmesi motosikletliler için özel risk yaratır.",Vizör açık sürmek,Şiddetli yağmurda sürmek,Yol kaplamasındaki değişiklikler,
2.1.01-007-M,en,tr,What should you do now?,"The overtaking vehicle will probably not be able to complete its overtaking manoeuvre as planned. To prevent an accident, you should let the overtaking vehicle get into the lane.",I reduce my speed so that the overtaking vehicle can pull in ahead of me,I accelerate so that the overtaking vehicle can pull in behind me,I maintain my speed because there is sufficient safety distance,,Şimdi ne yapmalısınız?,Sollayan aracın güvenli şekilde şeridinize dönebilmesi için hızınızı azaltmalısınız. Hızlanmak tehlikeyi artırır.,Sollayan aracın önüme girebilmesi için hızımı azaltırım,Sollayan aracın arkamda kalabilmesi için hızlanırım,Yeterli güvenlik mesafesi olduğu için hızımı korurum,
2.1.01-008-M,en,tr,Why should you allow the truck to change lane?,"If you are in the dead corner of the truck and the truck suddenly exhaust yourself, a dangerous situation can occur and you would have to slow down. Since there is enough space between the vehicle in front, you should take the truck into account and enable it to change lanes.",Because the driver of the truck may fail to see me,Because I should show due consideration to the truck,Because the alternate merging procedure applies here,,Kamyonun şerit değiştirmesine neden izin vermelisiniz?,Kamyon sürücüsü sizi göremeyebilir. Ayrıca kamyona karşı özenli davranmalısınız. Burada fermuar yöntemi belirleyici değildir.,Çünkü kamyon sürücüsü beni görmeyebilir,Çünkü kamyona karşı gerekli saygıyı göstermeliyim,Çünkü burada fermuar yöntemi geçerlidir,
2.1.01-009,en,tr,"As a motorcyclist , why is it important that you adopt an anticipatory driving style especially on very winding stretches of road?","By riding with foresight, you can recognise the behaviour of oncoming traffic and potentially dangerous situations, such as dirt on the road or a change in cornering radius, in good time and adapt your riding behaviour accordingly.",Because the turning radius can reduce as the road continues,Because otherwise I will not be able to see dirt on the roadway in time,Because it means I am able to adjust myself in good time to the actions of oncoming traffic,,Motosiklet sürücüsü olarak çok virajlı yollarda neden özellikle öngörülü sürmelisiniz?,"Virajın yarıçapı sonradan daralabilir, yoldaki kir geç fark edilebilir ve karşı trafiğin hareketlerine zamanında uyum sağlamak gerekir.",Çünkü yol devam ettikçe viraj yarıçapı küçülebilir,Çünkü aksi halde yoldaki kiri zamanında göremem,Çünkü karşı trafiğin hareketlerine zamanında uyum sağlayabilirim,
2.1.01-010,en,tr,"As a motorcyclist, you can easily go unnoticed by other vehicle drivers. How can you reduce this risk?","Try to put yourself in the shoes of the drivers involved so that you can better understand what they might do next. This way, you may be able to recognise a potential hazard and react to it in good time.
If you are driving in a vehicle's side blind spot, the driver will not be able to see you. If possible, drive in such a way that you are not in the blind spot for an unnecessarily long time. You should also try to make eye contact with the drivers involved before turning to ensure that they can see you.",I avoid remaining for too long in the blind spot to the side of other vehicles,I try to see the road situation from the perspective of other vehicle drivers,"Before taking a turn, I try to establish eye-contact with other drivers in my vicinity",,Motosikletli olarak diğer araç sürücüleri tarafından kolayca fark edilmeyebilirsiniz. Bu riski nasıl azaltırsınız?,"Diğer araçların kör noktasında uzun süre kalmamalı, durumu onların bakış açısından değerlendirmeli ve dönüşten önce göz teması kurmaya çalışmalısınız.",Diğer araçların yan kör noktasında uzun süre kalmamaya çalışırım,Trafik durumunu diğer sürücülerin bakış açısından görmeye çalışırım,Dönmeden önce yakındaki sürücülerle göz teması kurmaya çalışırım,
2.1.01-101,en,tr,What can cause a dangerous situation?,"If a foot brake has a strong one-sided effect, the vehicle may swing off laterally during braking. The car may skid and overturn. Therefore, unequal braking forces are extremely dangerous. Excessive steering can also lead to skidding at high speeds because you can no longer keep the lane properly. A disturbed traffic radio is not a technically dangerous defect.",Brakes which engage heavily on one side,Too much steering-wheel play,Disturbed reception of traffic information on the radio,,Tehlikeli bir duruma ne sebep olabilir?,Tek taraflı güçlü tutan frenler ve direksiyonda aşırı boşluk trafik güvenliği için tehlikelidir. Radyoda trafik bilgisinin bozuk alınması böyle bir teknik tehlike değildir.,Tek taraflı güçlü tutan frenler,Direksiyonda çok fazla boşluk,Radyoda trafik bilgilerinin bozuk alınması,
2.1.01-102,en,tr,What are the effects of listening to loud music - especially with an extremely loud bass volume - in the car?,"Loud music in the car leads to two negative effects: The driver is distracted by the music and he cannot concentrate on the road. Deep basses in particular lead to strong uncertainty in blind road users. These can lose their orientation, especially with low-frequency music.",Blind people lose their orientation when they are near the car,The driver’s attention is significantly impaired,It makes it easier for blind people to recognise where the road is,,"Arabada çok yüksek sesle, özellikle çok güçlü basla müzik dinlemek neye yol açar?",Çok yüksek müzik sürücünün dikkatini ciddi şekilde bozar ve kör insanların araç yakınında yön bulmasını zorlaştırabilir.,Kör kişiler aracın yakınındayken yönlerini kaybeder,Sürücünün dikkati ciddi şekilde bozulur,Kör kişilerin yolun nerede olduğunu anlamasını kolaylaştırır,
2.1.01-103,en,tr,What can create a hazard when driving?,"If the dipped headlights are not working, you will see poorly on the one hand and you will be seen worse on the other. If the service brake is too one-sided, the vehicle could swerve or have a longer braking distance. If there is too much play in the steering, the steering command will not be carried out.",A service brake that responds heavily on one side,An excessive amount of play in the steering,A faulty dipped headlight,,Sürüş sırasında ne tehlike oluşturabilir?,"Tek taraflı etki eden servis freni, direksiyonda aşırı boşluk ve arızalı kısa far trafik için tehlike yaratabilir.",Tek taraflı güçlü tepki veren servis freni,Direksiyonda aşırı boşluk,Arızalı kısa far,
2.1.02-002,en,tr,You are driving on a narrow road. About 20 m ahead of you a child suddenly runs onto the roadway. When is a collision unavoidable despite emergency braking?,"For this question, you must first calculate the thinking distance and the hazard braking distance. At 50 km/h, the thinking distance is 50/10 x 3 = 15. So, there are 15 meters of thinking distance. The hazard braking distance is determined by the following calculation: [(50/10 x 50/10) / 2] = 12.5. 50 km/h is the right answer.",50 km/h,30 km/h,20 km/h,,Dar bir yolda gidiyorsunuz. Yaklaşık 20 m önünüzde bir çocuk aniden yola koşuyor. Acil frenlemeye rağmen hangi hızda çarpışma kaçınılmazdır?,Hız arttıkça durma mesafesi çok uzar. 50 km/saat hızda 20 m mesafe acil frenlemeye rağmen genellikle yetmez.,50 km/saat,30 km/saat,20 km/saat,
2.1.02-003,en,tr,Why do you have to brake?,You have to expect the person standing in front of the stationary truck to move to the left. Braking serves to protect the person.,Because someone is walking onto the road,Because passengers are exiting the tram,Because the truck is switching into my lane,,Neden fren yapmanız gerekiyor?,Yola bir kişi çıkıyor. Bu nedenle hemen fren yapmalısınız. Tramvay yolcuları veya kamyon şeridi burada belirleyici değildir.,Çünkü biri yola çıkıyor,Çünkü yolcular tramvaydan iniyor,Çünkü kamyon benim şeridime geçiyor,
