questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.04-002,en,tr,You are driving in urban traffic on a dry roadway in a stream of traffic travelling at a speed of 50 km/h. What is the minimum safe distance you must keep from the vehicle in front?,"In urban areas, as well as in city traffic, shorter distances are justified according to jurisdiction than out of town. The general ""two-second distance"" may be reduced to one second with attentive driving and favorable road conditions. At 50 km/h, this is about 15 meters. That's about three car lengths.",15 m or approximately 3 car lengths,10 m or approximately 2 car lengths,5 m or approximately 1 car length,,Kuru yolda 100 km/saat hızla gidiyorsunuz. Öndeki araçla asgari güvenlik mesafesi ne kadar olmalıdır?,100 km/saat hızda en az iki saniyelik mesafe bırakmalısınız. Bu yaklaşık 50 metreye karşılık gelir.,En az 50 m,En az 25 m,En az 10 m,
2.2.04-003,en,tr,What is the minimum distance that should normally be maintained from the vehicle in front outside built-up areas?,"Outside built-up areas, the distance to the vehicle in front must be at least half the mileage in meters, that means at 100 km/h the distance should be about 50 meters. Even the so-called 'two-second distance' was legally recognized.",1/2 the speedometer reading in metres,1/5 the speedometer reading in metres,,,Öndeki araçla güvenlik mesafesini neden korumalısınız?,"Yeterli güvenlik mesafesi tepki ve fren için zaman kazandırır, arkadan çarpma riskini azaltır ve öngörülü sürüş sağlar.",Tepki vermek ve fren yapmak için zaman kazanmak,Arkadan çarpma riskini azaltmak,Öndeki aracı daha iyi itmek,
2.2.04-005,en,tr,"When driving outside of a built-up area, what minimum safety distance should you maintain between you and the vehicle ahead?","Outside of closed towns, the StVO prescribes a safety distance of 2 seconds. This then corresponds again to the ""half speedometer"" rule of thumb.
Attention: These rules only apply to dry roads. In the case of rain, snow and black ice, the safety distance should be at least twice as large.",One half of the speedometer reading in metres,One third of the speedometer reading in metres,One fifth of the speedometer reading in metres,,İyi görüş ve kuru yolda güvenlik mesafesini nasıl hesaplayabilirsiniz?,Kural olarak öndeki araçla yaklaşık iki saniyelik mesafe bırakılır. Bu mesafe hız arttıkça büyür.,İki saniye kuralıyla,Hız arttıkça mesafeyi artırarak,Her zaman 5 metre bırakarak,
2.2.04-101,en,tr,You are driving your car and caravan trailer (length of combination of vehicles exceeding 7 m) outside built-up areas on a road with only one marked lane in each direction. What must you remember?,"Trains which are longer than 7 meters must keep a distance from the vehicle in front outside of built-up areas which has to be at least half the speed in meters. For cars with trailers, a maximum speed of 80 km/h applies outside the city. That would correspond to a distance of 40 m. This way, overtaking vehicles can go back into lane.","As a rule, the distance from a car in front must be great enough to allow an overtaking car to pull in",The distance from the car in front must not be greater than the length of your combination of vehicles in order to make best use of traffic space,You may not drive faster than 60 km/h,,Otoyolda hangi takip mesafesi kuralı uygulanır?,Otoyolda genellikle en az yarım hız göstergesi değeri kadar metre veya iki saniyelik mesafe bırakılmalıdır.,Yaklaşık iki saniye mesafe,Yarım hız göstergesi değeri kadar metre,Her durumda 10 metre,
2.2.04-103,en,tr,You are driving on the motorway in a truck with a gross vehicle weight rating above 3.5 t. Your speed is more than 50 km/h. Why do you have to maintain a minimum distance of 50 m to the vehicle ahead?,"If the road users strongly brakes in front of you, you have more time to react and can
thereby reducing the risk of a collision. The minimum distance is not used to be to do with the goal.",- am reducing the risk of a rear-end collision,- then have more time to respond,- will reach my destination quicker,,Kötü hava koşullarında takip mesafesi nasıl olmalıdır?,"Yağmur, kar, buz veya kötü görüşte takip mesafesi artırılmalıdır.",Daha büyük olmalıdır,Yol koşullarına uyarlanmalıdır,Her zaman aynı kalmalıdır,
2.2.04-104,en,tr,Your are driving a coach at a speed in excess of 50 km/h on the motorway. Why do you have to maintain a minimum distance of 50 m to the vehicle ahead?,Coming soon...,- am reducing the risk of a rear-end collision,- then have more time to respond,- will reach my destination quicker,,Öndeki araçla mesafe çok azsa ne yapmalısınız?,Hızınızı azaltmalı ve gerekli güvenlik mesafesini yeniden oluşturmalısınız.,Hızı azaltmak,Mesafeyi artırmak,Selektör yapmak,
2.2.04-105-M,en,tr,You are driving a car with a caravan in tow. What is true regarding your distance to the vehicle ahead?,"As a rule, the distance to the vehicle in front must be large enough for the overtaking vehicle to be able to overtake. After the overtaking, the distance to the vehicle in front should be adjusted again, as the distance should not be bigger than your vehicle length.",- is appropriate because the overtaking vehicle can pull back into lane in front of me,- to the overtaking vehicle must be re-established once it has pulled back into lane,- is too large because it exceeds the length of my combination vehicle many times over,,Öndeki araçla güvenlik mesafesini korumanız ne zaman özellikle önemlidir?,"Yönünüzde sadece bir şerit varsa, sollayan bir aracın tekrar şeride girebilmesi için mesafeniz yeterince büyük olmalıdır.",Yönümde sadece bir şerit varsa,Sollamak yasaksa,Yönümde birden fazla şerit varsa,
2.2.04-106,en,tr,You are driving a heavily loaded car. Why should you maintain a greater safety distance to the vehicle ahead?,"The additional weight changes the driving characteristics of the car. The brakes are under more load. This can reduce the braking power, which increases the braking distance.",- the braking distance may be extended,- the handling of the car may vary,- my reaction time may become longer,,"Öndeki araçla mesafeniz ne zaman, sollayan bir aracın tekrar şeride girebileceği kadar büyük olmalıdır?",Yönünüzde sadece bir şerit varsa bu mesafe özellikle gereklidir. Böylece sollayan araç güvenli şekilde araya girebilir.,Yönümde sadece bir şerit varsa,Sollamak yasaksa,Yönümde birden fazla şerit varsa,
2.2.04-204,en,tr,You are driving a bus outside built-up areas on a road with only one lane for each direction. Which distance must you keep as a rule from a vehicle travelling in front?,Coming soon...,The distance must be sufficient to allow an overtaking vehicle to pull in,The distance must not be greater than 10 m in order to make best use of the traffic space,,,Yerleşim dışındaki yollarda hangi araçlarda öndeki araçla mesafe özellikle büyük tutulmalıdır?,"Ağır kamyonlar ve uzun araç kombinasyonları, sollayan araçların güvenli şekilde araya girebilmesi için yeterli mesafe bırakmalıdır.","İzin verilen toplam ağırlığı 3,5 tondan fazla olan kamyonlar",7 metreden uzun araç kombinasyonları,"İzin verilen toplam ağırlığı 3,5 tona kadar olan kamyonlar",
2.2.04-207-M,en,tr,What is true here regarding the distance between you and the vehicle ahead?,"The distance is appropriate because the overtaking car can insert in front of you. As soon as the overtaking car is freezing in front of you, you have to make a sufficient distance from it.",- truck is reasonable because the [yellow] car could pull back into the lane in front of me,- [yellow] car must be restored once it has pulled back into lane,"- truck to too large, because it exceeds the length of my bus multiple times over",,Bu durumda hangi mesafeyi korumalısınız?,"Yönünüzde sadece bir şerit varsa, sollayan bir aracın tekrar şeride girebilmesi için öndeki araçla yeterince büyük mesafe bırakmalısınız.",Sollayan bir aracın tekrar şeride girebileceği kadar büyük mesafe,En fazla 10 m mesafe,En az iki aracın araya girebileceği kadar mesafe,
2.2.04-302,en,tr,"You are driving a vehicle with a gross vehicle weight rating of 7 t at 60 km/h outside of a built-up area. When do you have to maintain such a great distance, that an overtaking vehicle can pull back into lane?","If only one lane is available in your direction, you should keep a distance so great that an overtaking vehicle may cut.",If there is only one lane in my direction of travel,If overtaking is prohibited,If there is more than one lane in my direction of travel,,"Yerleşim dışında, her yönde sadece bir şerit olan yolda kamyon/araç kombinasyonu kullanıyorsunuz. Öndeki araçla hangi mesafeyi korumalısınız?","Öndeki araçla mesafe, sollayan bir aracın güvenli şekilde tekrar şeride girebileceği kadar büyük olmalıdır.",- sollayan bir aracın tekrar şeride girebileceği kadar büyük olmalıdır,- trafik alanı iyi kullanılsın diye 10 m’den fazla olmamalıdır,- en az iki sollayan aracın tekrar şeride girebileceği kadar büyük olmalıdır,
2.2.04-303,en,tr,You are driving a truck (12 t gross vehicle weight rating) at 80 km/h on a motorway. What must you ensure?,"With your truck (12 t permissible total weight) should be at a speed on the highway at 80 km / h, the minimum distance is 50 m. Please make sure also that the rate does not increase your vehicle.",- the distance between me and the vehicle ahead is at least 50 m,- the speed of my vehicle does not increase,- the distance between me and the vehicle ahead equal half the speedometer reading in metres,,12 ton izin verilen toplam ağırlığa sahip bir kamyonla otoyolda 80 km/saat hızla gidiyorsunuz. Neyi sağlamalısınız?,12 tonluk kamyonla otoyolda 80 km/saat hızda öndeki araçla mesafe en az 50 m olmalıdır. Ayrıca aracınızın hızının artmamasına dikkat etmelisiniz.,- önümdeki araçla aramdaki mesafe en az 50 m olmalı,- aracımın hızı artmamalı,- önümdeki araçla mesafe metre olarak hız göstergemin yarısı kadar olmalı,
2.2.04-306,en,tr,"Which vehicles have to maintain such a great distance between them and the vehicle ahead when not inside a built-up area, that an overtaking vehicle can pull back into lane?","Here we speak of the so-called Einscherabstand. This is true for trucks of over 3.5t maximum permissible weight and vehicle combinations which are more than 7 m. In a motor vehicle up to 3.5 tons, this is not necessary outside urban areas generally.",Trucks with a gross vehicle weight rating in excess of 3.5 t,Combination vehicles longer than 7 m,Trucks with a gross vehicle weight rating up to 3.5 t,,"Yerleşim dışında hangi araçlar öndeki araçla, sollayan bir aracın tekrar şeride girebileceği kadar büyük mesafe bırakmalıdır?","Bu kural 3,5 tondan ağır kamyonlar ve 7 metreden uzun araç kombinasyonları için geçerlidir. 3,5 tona kadar kamyonlarda genel olarak bu zorunluluk yoktur.","İzin verilen toplam ağırlığı 3,5 tondan fazla olan kamyonlar",7 metreden uzun araç kombinasyonları,"İzin verilen toplam ağırlığı 3,5 tona kadar olan kamyonlar",
2.2.04-307,en,tr,You are driving in a combination vehicle outside of a built-up area on a road with only one lane in each direction. What distance must you usually maintain to the vehicle ahead?,Must be so great the distance that you should observe that an overtaking vehicle may Reeve.,- must be large enough that an overtaking vehicle can pull back into lane,"- may not be greater than 10 m, in order that the traffic space can be optimally used",- must be large enough that at least two overtaking vehicles can pull back into lane,,"Yerleşim dışında, her yönde sadece bir şerit olan yolda araç kombinasyonu kullanıyorsunuz. Genellikle öndeki araçla hangi mesafeyi korumalısınız?","Mesafe, sollayan bir aracın güvenli şekilde tekrar şeride girebileceği kadar büyük olmalıdır.",- sollayan bir aracın tekrar şeride girebileceği kadar büyük olmalıdır,- trafik alanı en iyi kullanılsın diye 10 m’den fazla olmamalıdır,- en az iki sollayan aracın tekrar şeride girebileceği kadar büyük olmalıdır,
2.2.05-005,en,tr,You are driving at 100 km/h on a road not inside a built-up area. In front of you a truck is travelling at 70 km/h. What is the minimum distance you must be from a crest in the road when commencing an overtaking manoeuvre?,"The rule of thumb for the overtaking path is calculated from the speeds, the overtaking time and the vehicle lengths. The formula is s = v1 / (v1−v2) * (l1+l2+sv+sh). V1/ (V1-V2)) times L. V1 =100 km/h, V2 = 70 km/h, L = 2 times 50 m safety distance plus the vehicle lengths. Truck 12.5 m plus car 4.5 m = 17 m. L = 117 m. 100 km/h divided by 30 km/h times 117 m = 389.9 m, that means 400 m overtaking path. In confusing areas this has to be doubled. You must be at least 800 meters from the crest of the road.",800 m,200 m,400 m,,Sollanırken ne yapmalısınız?,Sollanırken mümkün olduğunca sağda kalmalı ve hızınızı artırmamalısınız.,Mümkün olduğunca sağda kalmak,Hızı artırmamak,Hızlanmak,
2.2.05-006,en,tr,Fog is limiting visibility to just about 50 m. What applies in this situation for vehicles with a gross vehicle weight rating over 7.5 t?,With limited view your maximum speed must not be higher than 50 h km / on all roads. Outside built overtaking is forbidden for you. Adapt your driving style to the conditions (fog).,Overtaking is prohibited on roads outside of built-up areas,The permissible maximum speed on all roads is 50 km/h,Overtaking is permitted on motorways,,Bisikletlileri sollarken hangi yan mesafe gereklidir?,"Bisikletlileri sollarken yerleşim içinde en az 1,5 m, yerleşim dışında en az 2 m yan mesafe bırakılmalıdır.","Yerleşim içinde en az 1,5 m",Yerleşim dışında en az 2 m,"Her yerde 0,5 m",
2.2.05-007,en,tr,You are driving on a road not within a built-up area and want to overtake a car. Where is the very latest point at which the overtaking manoeuvre should be completed?,"You must finish the overtaking process at the latest before the restriction on overtaking. The restriction on overtaking is indicated by either a traffic sign or a solid line. While you are not allowed to drive over the solid line, you may drive over a broken line in order to overtake.",Before the start of a solid line (traffic lane boundary),Before a no-overtaking sign for vehicles of all types,Before the start of a lane marking,,Motosiklet ve bisikletlileri sollarken neden özel dikkat gerekir?,"İki tekerlekli araçlar sallanabilir, rüzgârdan etkilenebilir veya engellerden kaçabilir. Bu yüzden geniş yan mesafe gerekir.",Sallanabilirler,Rüzgârdan etkilenebilirler,Her zaman düz çizgide giderler,
2.2.05-010,en,tr,For what reason do you have to switch to the right-hand lane now?,"After you have overtaken the green van, you have to merge right again due to the obligation to drive on the right-hand side. But even the red car, which meets you on your lane, has to get back on the right lane again.",Because of the rule on using the right-hand lane unless overtaking etc,Because of the red car,Because of the tractor,,Şimdi neden sağ şeride geçmek zorundasınız?,Yeşil panelvanı solladıktan sonra sağdan gitme kuralı gereği tekrar sağ şeride geçmelisiniz. Kırmızı araç da kendi şeridine dönmelidir.,Sağdan gitme kuralı nedeniyle,Kırmızı araba nedeniyle,Traktör nedeniyle,
2.2.05-011,en,tr,What is the right thing to do in this situation?,"You may drive on the lane of the oncoming traffic if you intend to overtake. To overtake, you must increase your speed above the allowed 130 km/h, which is not permitted in this situation. You must cancel the overtaking procedure and get into the right lane.",I cease the overtaking manoeuvre and move into the right-hand lane,I accelerate and continue the overtaking manoeuvre,I continue the overtaking manoeuvre at an unchanged speed,,Bu durumda doğru davranış nedir?,"Sollama için karşı şeridi kullanabilirsiniz, ancak bu durumda sollamayı tamamlamak için izin verilen 130 km/saat sınırını aşmanız gerekir. Bu yasak olduğu için sollamayı bırakıp sağ şeride geçmelisiniz.",Sollama manevrasını bırakır ve sağ şeride geçerim,Hızlanır ve sollamaya devam ederim,Hızımı değiştirmeden sollamaya devam ederim,
2.2.05-012,en,tr,What must you be prepared for now?,"You may have to be prepared for the fact that you cannot overtake now because the other road users are already involved in overtaking maneuvers. Do not act with precipitation just to complete the overtaking maneuver on the permissible route. A solid line represents a restriction on overtaking and is equivalent to the road sign ""No overtaking"".",- blue car begins overtaking,- overtaking manoeuvre of the green truck takes longer to complete,- white truck accelerates,,Şimdi neye hazırlıklı olmalısınız?,Diğer yol kullanıcıları zaten sollama manevrasına başlamış olabilir. Kesintisiz çizgi ve sollama yasağı yaklaşırken aceleyle manevra yapmamalısınız.,- mavi araba sollamaya başlar,- yeşil kamyonun sollama manevrası daha uzun sürer,- beyaz kamyon hızlanır,
2.2.05-013,en,tr,To whom must you pay particularly close attention in this situation?,"In this situation, as a car driver you have to pay attention to the cyclist who approaches you from the right. The cyclist could drive onto the road in front of the truck, causing a dangerous situation.",- cyclist,- red car,- white truck,,Bu durumda kime özellikle dikkat etmelisiniz?,Sağdan yaklaşan bisikletliye özellikle dikkat etmelisiniz. Bisikletli kamyonun önünden yola çıkabilir ve tehlikeli durum yaratabilir.,- bisikletli,- kırmızı araba,- beyaz kamyon,
