questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.05-002,en,tr,When should you check the tyre pressure?,You should check the tyre pressure regularly when the tyres are cold and immediately after each tyre change. It is not necessary to check after every journey.,Regularly when the tyres are cool,Directly after a tyre change,Directly after every journey,,Lastik basıncını ne zaman kontrol etmelisiniz?,Lastik basıncı düzenli olarak ve lastikler soğukken kontrol edilmelidir. Her yolculuktan hemen sonra sıcak lastikte ölçüm doğru sonuç vermeyebilir.,"Düzenli olarak, lastikler soğukken",Lastik değişiminden hemen sonra,Her yolculuktan hemen sonra,
2.7.05-004,en,tr,What can be the consequences of having too much or too little air pressure in the tyres of the motorcycle?,The tyre closure increases due to greater friction. The tyre deforms and thus worsens the driving behaviour.,The motorcycle’s handling will be poorer,Tyre wear is increased,The reaction distance is lengthened,,Motosiklet lastiklerinde hava basıncının çok fazla veya çok az olmasının sonuçları ne olabilir?,Yanlış lastik basıncı motosikletin sürüş davranışını kötüleştirir ve lastik aşınmasını artırır. Tepki mesafesini doğrudan uzatmaz.,Motosikletin sürüş davranışı kötüleşir,Lastik aşınması artar,Tepki mesafesi uzar,
2.7.05-005,en,tr,Your tyre inflation pressure is clearly too low while you driving on public roads. What is the consequence of this?,"A low tyre pressure results that a larger area of the tyre lies on the asphalt while driving. In addition, the tyre no longer has a round shape and can no longer roll cleanly. If the tyre pressure is significantly too low, the driving stability in curves decreases dangerously and the steering behaviour deteriorates.",There will be a considerable deterioration in the vehicle’s manoeuvrability,The vehicle’s stability will be dangerously reduced when cornering,The level of tyre wear will decrease greatly,,Kamu yollarında giderken lastik basıncınız açıkça çok düşük. Bunun sonucu nedir?,Çok düşük lastik basıncı aracın manevra kabiliyetini belirgin şekilde kötüleştirir ve virajlarda stabiliteyi tehlikeli biçimde azaltır. Lastik aşınması azalmaz.,Aracın manevra kabiliyeti belirgin şekilde kötüleşir,Virajlarda aracın stabilitesi tehlikeli şekilde azalır,Lastik aşınması büyük ölçüde azalır,
2.7.05-006,en,tr,What must you check when regularly inspecting your vehicle’s tyres?,"You should check your tires at regular intervals. It is important that you control the external state of the tires, make sure that the tires have no external damage and that the legally required minimum profile depth of 1.6 mm is not undercut.
Especially in front of longer journeys or with a higher load, you should make sure to check the tire pressure beforehand.",The air pressure,The tread depth,For external damage,,Aracınızın lastiklerini düzenli kontrol ederken neyi kontrol etmelisiniz?,"Hava basıncı, profil derinliği ve dış hasarlar düzenli kontrol edilmelidir.",Hava basıncı,Profil derinliği,Dış hasarlar,
2.7.05-007,en,tr,A tyre’s adhesion to the road surface depends on what?,"The liability of a tire on the road is heavily dependent on the road conditions and the weather conditions. It is best to liability a tire on a dry road. However, wetness, snow, ice, bumps or dirt can severely affect tire liability. The tire temperature also plays an important role in liability because it influences the properties of the rubber compound. Summer tires could become harder at low temperatures and reduce their liability, while winter tires could wear out faster at high temperatures.",On the tyre temperature,On the road conditions,On the weather conditions,,Lastiğin yol yüzeyine tutunması neye bağlıdır?,"Tutunma lastik sıcaklığına, yol durumuna ve hava koşullarına bağlıdır.",Lastik sıcaklığına,Yol koşullarına,Hava koşullarına,
2.7.05-008,en,tr,What can cause a gradual loss in tyre inflation pressure?,"Damage to the tire by e.g. a nail or similar foreign bodies can lead to the loss of tire filling pressure. By driving with high speeds on highways, the tire heats up and the tire pressure becomes higher. This can escape air creeping if the valve cap is missing.",Driving on the motorway with a missing valve cap,A foreign body in the tyre,Accelerating quickly and frequently,,Lastik basıncının yavaş yavaş azalmasına ne neden olabilir?,Lastikte yabancı cisim bulunması basınç kaybına yol açabilir. Otoyolda sibop kapağı olmadan gitmek de basınç kaybını kolaylaştırabilir. Sık hızlı hızlanma doğrudan sebep değildir.,Otoyolda sibop kapağı eksik şekilde sürmek,Lastikte yabancı cisim olması,Sık sık hızlı hızlanmak,
2.7.05-101,en,tr,What should be noted when changing a tyre using a car jack?,"To attach the jack, the vehicle driver must use the mounting points provided by the manufacturer. A safe surface with anti-slip properties is absolutely necessary for this.",The car jack may only be applied at the positioning points specified by the vehicle manufacturer,The ground surface must always be stable and skid-resistant,The car jack must always be placed at the mid-point of the vehicle's length,,Kriko ile lastik değiştirirken neye dikkat edilmelidir?,Kriko yalnızca üreticinin belirttiği noktalara yerleştirilmeli ve zemin her zaman sağlam ve kaymaz olmalıdır. Kriko aracın uzunluk orta noktasına her zaman konulmaz.,Kriko yalnızca araç üreticisinin belirlediği kaldırma noktalarına yerleştirilebilir,Zemin her zaman sağlam ve kaymaz olmalıdır,Kriko her zaman aracın uzunluk orta noktasına yerleştirilmelidir,
2.7.05-102,en,tr,You have to remove a defective tyre. In what sequence should you proceed?,Secure the vehicle against rolling away unintentionally. Put the jack on. Loosen the wheel nuts while the vehicle is still in contact with the ground. Lift with the help of the jack. Unscrew the wheel nuts.,"Secure the vehicle against rolling away, position the car jack, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts","Secure the vehicle against rolling away, position the car jack, jack up the vehicle, loosen the wheel nuts, remove the wheel nuts","Position the car jack, secure the vehicle against rolling away, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts",,Arızalı lastiği sökmeniz gerekiyor. Hangi sırayla hareket etmelisiniz?,"Önce araç kaymaya/yuvarlanmaya karşı güvenceye alınır, kriko yerleştirilir, bijon somunları gevşetilir, araç kaldırılır ve sonra somunlar sökülür.","Aracı kaymaya karşı güvenceye almak, krikoyu yerleştirmek, bijon somunlarını gevşetmek, aracı kaldırmak, bijon somunlarını sökmek","Aracı kaymaya karşı güvenceye almak, krikoyu yerleştirmek, aracı kaldırmak, bijon somunlarını gevşetmek, bijon somunlarını sökmek","Krikoyu yerleştirmek, aracı kaymaya karşı güvenceye almak, bijon somunlarını gevşetmek, aracı kaldırmak, bijon somunlarını sökmek",
2.7.05-103,en,tr,What does the red symbol on the tyre indicate?,The symbol means that this tyre is suitable for winter weather conditions and supports the driving characteristics even in snow. Snow chains are not required.,- is suitable for wintry weather conditions,- also assists driving performance in snowy conditions,- may only be used in combination with snow chains,,Lastikteki kırmızı sembol neyi gösterir?,Bu sembol lastiğin kış koşullarına uygun olduğunu ve karlı zeminde sürüş performansını desteklediğini gösterir. Sadece kar zinciriyle kullanılacağı anlamına gelmez.,- kış hava koşulları için uygundur,- karlı koşullarda sürüş performansını da destekler,- yalnızca kar zincirleriyle birlikte kullanılabilir,
2.7.05-104,en,tr,To what must you pay particular attention when driving with winter tyres?,"With winter tyres, you must ensure that you do not exceed the maximum permitted speed for the tyres. You can check this in the speed index.",- not exceed the permissible maximum speed for these tyres,- not exceed 80 km/h,- only drive as fast as when I am using snow chains,,Kış lastikleriyle sürüşte özellikle neye dikkat etmelisiniz?,Bu lastikler için izin verilen azami hız aşılmamalıdır. Her zaman 80 km/saatle sınırlı değildir ve kar zinciri hızıyla aynı olmak zorunda değildir.,- bu lastikler için izin verilen azami hızı aşmamak,- 80 km/saat’i aşmamak,- sadece kar zinciri kullanırken olduğu kadar hızlı gitmek,
