questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.02-028,en,tr,The noise of the exhaust has suddenly become louder than usual. What do you do?,It is likely that the exhaust system is broken or rusted. A rusted exhaust system can endanger other road users if parts fall off. The exhaust must be checked and repaired. The air filter cannot be the cause of the loud exhaust sound.,Check the exhaust system,Nothing because nobody is endangered,Renew the engine air filter,,Egzoz sesi aniden normalden daha yüksek oldu. Ne yaparsınız?,Egzoz sistemini kontrol etmelisiniz. Kimse tehlikede değil diye hiçbir şey yapmamak veya motor hava filtresini değiştirmek doğru değildir.,Egzoz sistemini kontrol etmek,"Hiçbir şey yapmamak, çünkü kimse tehlikeye girmiyor",Motor hava filtresini değiştirmek,
2.7.02-029,en,tr,"If the horn does not work, what can be the reason?","If the horn of your vehicle does not work, it may be due to a faulty fuse or a faulty switch. A malfunction on the starter has no effect on the function of the horn.",Blown fuse,The horn's operating device is defective,Defective starter,,Korna çalışmıyorsa nedeni ne olabilir?,Sigorta atmış olabilir veya korna kumanda tertibatı arızalı olabilir. Marş motoru arızası korna için tipik neden değildir.,Sigorta atmıştır,Korna kumanda tertibatı arızalıdır,Marş motoru arızalıdır,
2.7.02-030,en,tr,"When braking, you note that your vehicle pulls to the right. What should you do?","A defective brake system poses a significant risk, which can lead to accidents. The car driver must have the problem remedied in a specialist workshop.",I go to a car workshop,"I do not need to fix the problem, as long as I can compensate by counter-steering",I oil the brake pads,,Fren yaparken aracınızın sağa çektiğini fark ediyorsunuz. Ne yapmalısınız?,Aracı servise götürmelisiniz. Karşı direksiyonla telafi etmek veya fren balatalarını yağlamak doğru değildir.,Bir otomobil servisine giderim,Karşı direksiyonla telafi edebildiğim sürece sorunu gidermem gerekmez,Fren balatalarını yağlarım,
2.7.02-031,en,tr,What can cause an excessively large brake cylinder stroke?,One cause of an excessive brake cylinder stroke is a worn out bearing of the transmission devices and a failure of the automatic slack adjuster. Too high a reservoir pressure does not affect too much brake cylinder stroke.,A defective automatic slack adjuster,Worn mountings on the transmission system,Excessively high reservoir pressure,,Fren silindiri strokunun aşırı büyük olmasına ne neden olabilir?,Otomatik fren ayarlayıcısının arızalı olması veya aktarma sistemindeki yatakların aşınması aşırı strok oluşturabilir. Aşırı yüksek depo basıncı buna neden olmaz.,Arızalı otomatik fren ayarlayıcı,Aktarma sistemindeki yatakların aşınması,Aşırı yüksek rezerv basıncı,
2.7.02-033,en,tr,The brake light of your vehicle is not working. What could be the cause of this?,"A functioning brake light is significant for the participation in traffic. If the car driver notices a fault on the vehicle, a direct replacement of the corresponding parts must take place. As a cause defective bulbs and broken fuses come into question.",The relevant fuse is defective,The bulb is defective,The fill level of the brake fluid is too low,,Aracınızın fren lambası çalışmıyor. Bunun nedeni ne olabilir?,İlgili sigorta veya ampul arızalı olabilir. Fren hidroliği seviyesinin düşük olması fren lambasını doğrudan söndürmez.,İlgili sigorta arızalıdır,Ampul arızalıdır,Fren hidroliği seviyesi çok düşüktür,
2.7.02-034,en,tr,What must you do if the oil pressure warning light fails to switch off after starting the engine?,"To avoid damage to the engine, stop the engine immediately and check the engine oil level.",I shut down the engine immediately,I check the engine oil level,I continue driving until the next oil change,,Motor çalıştıktan sonra yağ basıncı uyarı lambası sönmüyorsa ne yapmalısınız?,Motoru hemen kapatmalı ve motor yağı seviyesini kontrol etmelisiniz. Bir sonraki yağ değişimine kadar sürmeye devam edemezsiniz.,Motoru hemen kapatırım,Motor yağı seviyesini kontrol ederim,Bir sonraki yağ değişimine kadar sürmeye devam ederim,
2.7.02-035,en,tr,When it is necessary to check the braking system of your motorcycle immediately?,"The brake indicator light warns of a defective brake system; if it lights up while driving, you should have the vehicle checked immediately. If the brakes are applied on one side, the vehicle cannot keep to the lane. Have the brake system checked.",If the brake fluid level in the reservoir has dropped considerably,If no pressure point is felt when pulling the brake lever,If the brake control light illuminates while you are driving,,Motosikletinizin fren sistemini ne zaman derhal kontrol ettirmeniz gerekir?,"Fren hidroliği seviyesi belirgin düşmüşse, fren kolunu çekince basınç noktası hissedilmiyorsa veya sürüş sırasında fren kontrol lambası yanıyorsa fren sistemi hemen kontrol edilmelidir.",Haznedeki fren hidroliği seviyesi belirgin şekilde düştüyse,Fren kolunu çekince basınç noktası hissedilmiyorsa,Sürüş sırasında fren kontrol lambası yanarsa,
2.7.02-036,en,tr,How do you properly perform a visual check to ensure the brake lights are working?,"To make sure that both the hand and foot brake lights are working, operate and check them one after the other. If you apply both brakes at the same time, you cannot be sure that both brakes activate the brake light",- the hand and footbrake one after the other,- the hand and footbrake simultaneously,- either the handbrake or the footbrake,,Fren lambalarının çalıştığını görsel olarak doğru kontrol etmek için ne yaparsınız?,El freni ve ayak freni sırayla uygulanmalıdır. Böylece her iki kumandanın fren lambasını çalıştırıp çalıştırmadığı anlaşılır.,- el ve ayak frenini sırayla uygulamak,- el ve ayak frenini aynı anda uygulamak,- ya el frenini ya da ayak frenini uygulamak,
2.7.02-037,en,tr,One of your wheels has collided heavily against a kerb. What should you note?,"If you have hit a hard obstacle, you should immediately have the tyre and rim checked for possible damage to ensure safe driving.
If the wheel has been damaged in the collision, it could have a negative effect on the vehicle's handling. If the tyre is only slightly or not obviously damaged, it could still lose air gradually.",The vehicle should be checked in a garage,The handling of the vehicle could be negatively affected,The tyre could have a slow puncture,,Tekerleklerden biri kaldırıma/kenar taşına kuvvetli çarptı. Neye dikkat etmelisiniz?,Araç serviste kontrol ettirilmelidir; sürüş davranışı olumsuz etkilenebilir ve lastikte yavaş hava kaybı oluşabilir.,Araç bir serviste kontrol ettirilmelidir,Aracın sürüş davranışı olumsuz etkilenmiş olabilir,Lastik yavaş hava kaçırıyor olabilir,
2.7.02-038,en,tr,The tail light of your vehicle is not working. What could be the cause of this?,A blown fuse or a defective bulb can be the cause of a tail light failure.,The relevant fuse is faulty,The bulb is defective,The main beam light switch is faulty,,Aracınızın arka lambası çalışmıyor. Bunun nedeni ne olabilir?,İlgili sigorta arızalı veya ampul bozuk olabilir. Uzun far şalteri arka lambanın tipik nedeni değildir.,İlgili sigorta arızalıdır,Ampul arızalıdır,Uzun far şalteri arızalıdır,
2.7.02-039,en,tr,How can you detect that a disc brake system has worn brake pads?,"The wear markings on the brake pad serve to check the wear state of the brake pads and to draw your attention to the fact that an exchange of the brake pads is required. Likewise, a low level in the brake fluid container can indicate high wear of the brake pad. Since a lot of brake fluid is directed into the brake cylinder when brake pads are worn.",By the wear marks on the brake pad,By a very low fill level in the brake fluid reservoir,By an unusually large amount of looseness in the handbrake lever,,Disk fren sisteminde fren balatalarının aşındığını nasıl anlayabilirsiniz?,Fren balatasındaki aşınma işaretlerinden veya fren hidroliği haznesindeki çok düşük seviyeden anlaşılabilir. El freni kolundaki aşırı boşluk disk fren balatası için tipik gösterge değildir.,Fren balatasındaki aşınma işaretlerinden,Fren hidroliği haznesindeki çok düşük seviyeden,El freni kolundaki alışılmadık derecede büyük boşluktan,
2.7.02-040,en,tr,Your vehicle’s brake light is not working. What is the right course of action?,"If the lamp is defective, the vehicle's brake light does not work, you should fix it immediately. If only the lamp is defective, you can exchange it yourself or have it replaced by a workshop.",I arrange for a garage to repair the vehicle,I attempt to determine the cause and repair the fault myself,I arrange for the brake fluid to be changed,,Aracınızın fren lambası çalışmıyor. Doğru davranış nedir?,Aracı serviste tamir ettirmeli veya sebebi bulup arızayı kendiniz gidermelisiniz. Fren hidroliğini değiştirmek doğru çözüm değildir.,Aracı serviste tamir ettiririm,Sebebi bulmaya ve arızayı kendim gidermeye çalışırım,Fren hidroliğinin değiştirilmesini sağlarım,
2.7.02-041,en,tr,The exhaust noise has suddenly become unusually loud. What is the right thing to do?,"Check the exhaust immediately, e.g. if it is no longer sufficiently secured, this can cause damage to the exhaust, which can make the noise louder. So make sure that any defects are repaired before you continue riding.",I immediately check the exhaust system for a faulty mounting,I ensure that any possible damage is promptly repaired,I am allowed to exceed the exhaust noise limits until my next vehicle inspection,,Egzoz sesi aniden alışılmadık derecede yüksek oldu. Doğru davranış nedir?,Egzoz sisteminde bağlantı/askı arızası olup olmadığını hemen kontrol etmeli ve olası hasarı en kısa zamanda tamir ettirmelisiniz.,Egzoz sistemini hemen arızalı bağlantı açısından kontrol ederim,Olası hasarın kısa sürede tamir edilmesini sağlarım,Bir sonraki araç muayenesine kadar egzoz gürültü sınırlarını aşabilirim,
