questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.06-317,en,tr,What will be the effect if the brake line hose with the yellow coupling head tears between the towing vehicle and trailer during braking?,"If the brake hose (with yellow coupling head) between the towing vehicle and the trailer comes off, the four-circuit protection valve secures the backup pressure for the service brake system of the towing vehicle and the supply distribution is automatically vented and the trailer is braked.",The four-way protection valve will secure the safety pressure for the service brake system of the towing vehicle,The supply line will be automatically vented and the trailer braked,The service brake system of the trailer will fail,,Frenleme sırasında çekici araç ile römork arasındaki sarı bağlantı başlıklı fren hattı hortumu koparsa ne olur?,Dört devreli koruma valfi çekici aracın servis freni sistemi için güvenlik basıncını korur. Römorkun servis freni sistemi devre dışı kalabilir; besleme hattının otomatik boşalması ve römorkun frenlenmesi kırmızı hatla ilgilidir.,Dört devreli koruma valfi çekici aracın servis freni sistemi için güvenlik basıncını korur,Besleme hattı otomatik olarak havalandırılır ve römork frenlenir,Römorkun servis freni sistemi devre dışı kalır,
2.7.06-318,en,tr,A piston belonging to the pneumatic brake cylinders of your trailer is extended to its maximum during braking. What danger can this present?,The danger for you is that the braking effect of the trailer is reduced. There is no over-braking and the functionality is not affected.,The braking action of the trailer is reduced,The trailer overbrakes,The functionality of the brake power regulator is negatively impacted,,Römorkunuzun pnömatik fren silindirlerinden birine ait piston frenleme sırasında sonuna kadar çıkıyor. Bu hangi tehlikeyi doğurabilir?,Piston sonuna kadar çıkarsa römorkun fren etkisi azalır ve fren kuvveti regülatörünün işlevi olumsuz etkilenebilir. Aşırı frenleme ana tehlike değildir.,Römorkun fren etkisi azalır,Römork aşırı fren yapar,Fren kuvveti regülatörünün işlevi olumsuz etkilenir,
2.7.06-319,en,tr,You are driving a towing vehicle equipped with a compressed air-braking system. The brake line to the front-right wheel severs. What impact does this have when towing a trailer?,"If the brake line on the right front wheel breaks, you can still brake with your trailer with the service brake in full function and the braking power of the towing vehicle is reduced, which affects the overall safety.",The service brake of the trailer remains fully functional,The brake power of the towing vehicle is limited,The trailer will be automatically braked immediately,,Basınçlı hava fren sistemli bir çekici araç kullanıyorsunuz. Sağ ön tekerleğe giden fren hattı kopuyor. Römork çekerken bunun etkisi nedir?,"Römorkun servis freni tamamen çalışır durumda kalır, ancak çekici aracın fren gücü sınırlanır. Römork hemen otomatik frenlenmez.",Römorkun servis freni tamamen çalışır durumda kalır,Çekici aracın fren gücü sınırlanır,Römork hemen otomatik frenlenir,
2.7.06-320,en,tr,You are driving a truck and trailer with a common compressed air-braking system. What is the function of the handbrake valve control setting here?,The function of the control position of the handbrake valve (on your truck with a continuous air brake system) means that the towing vehicle is braked by the spring brake and the trailer's service brake is released.,The towing vehicle is braked via the spring-loaded brakes,The service brake of the trailer is released,The service brake of the trailer is activated,,Ortak basınçlı hava fren sistemli kamyon ve römork kullanıyorsunuz. Burada el freni valfinin kontrol konumunun işlevi nedir?,"Kontrol konumunda çekici araç yay kurmalı frenlerle frenlenir ve römorkun servis freni bırakılır. Bu, römork servis frenini devreye almak için değildir.",Çekici araç yay kurmalı frenlerle frenlenir,Römorkun servis freni bırakılır,Römorkun servis freni devreye alınır,
2.7.06-321,en,tr,What is the effect on a truck-trailer combination when the parking brake in the towing vehicle is engaged (not in the test position)?,,The towing vehicle will be mechanically braked,"At this point, the trailer will usually only be braked with compressed air through the service brake system",The trailer will be mechanically braked,,Çekici araçta park freni devreye alındığında kamyon-römork kombinasyonunda ne olur? Test konumu değil.,"Çekici araç mekanik olarak frenlenir. Römork bu anda genellikle servis freni sistemi üzerinden basınçlı havayla frenlenir, mekanik olarak frenlenmez.",Çekici araç mekanik olarak frenlenir,Römork bu anda genellikle yalnızca servis freni sistemi üzerinden basınçlı havayla frenlenir,Römork mekanik olarak frenlenir,
2.7.06-402,en,tr,You want to drive an agricultural tractor with two trailers equipped with compressed-air brakes. What do you have to ensure you do with the manual brake power regulator on each of the trailers?,Coming soon...,Adjust the regulator setting to the load on the trailer,Adjust the regulator setting to the actual gross weight of the tractor,Adjust the regulator setting to the gross weight rating of the tractor,,Basınçlı hava frenli iki römorklu tarım traktörü kullanmak istiyorsunuz. Römorklardaki manuel fren kuvveti regülatörüyle ne yapmalısınız?,Her römorkta regülatör ayarını römorkun yüküne göre ayarlamalısınız. Traktörün gerçek veya izin verilen toplam ağırlığına göre ayarlanmaz.,Regülatör ayarını römorkun yüküne göre ayarlamak,Regülatör ayarını traktörün gerçek toplam ağırlığına göre ayarlamak,Regülatör ayarını traktörün izin verilen toplam ağırlığına göre ayarlamak,
2.7.06-403,en,tr,What is needed to ensure that the cruise control can contribute to fuel-efficiency?,Selecting the right gear can contribute to a more fuel-efficient driving style with a cruise control.,Proper gear selection,Accelerating in good time for long inclines,Fully using the maximum gross vehicle weight rating,,Hız sabitleyicinin yakıt tasarrufuna katkı sağlaması için ne gerekir?,Doğru vites seçimi ve uzun yokuşlardan önce zamanında hızlanma faydalıdır. İzin verilen toplam ağırlığı tamamen kullanmak yakıt tasarrufu sağlamaz.,Doğru vites seçimi,Uzun yokuşlardan önce zamanında hızlanmak,İzin verilen azami toplam ağırlığı tamamen kullanmak,
2.7.06-404,en,tr,What function is performed by an automatic load-sensitive braking system?,"causes the function of the load sensing valve, that the braking force of the actual total mass is adjusted of the vehicle.",- adjusted to the actual gross weight of the vehicle,- adjusted to the condition of the road surface,- adjusted to the vehicle speed,,Otomatik yüke duyarlı fren sistemi hangi işlevi görür?,Fren kuvveti aracın gerçek toplam ağırlığına göre ayarlanır; yol yüzeyi veya araç hızına göre doğrudan ayarlanmaz.,- aracın gerçek toplam ağırlığına göre ayarlanır,- yol yüzeyinin durumuna göre ayarlanır,- araç hızına göre ayarlanır,
2.7.06-405,en,tr,You want to drive a vehicle with a trailer equipped with overrun braking. What do you have to check before beginning the journey?,Note that an overrun brake is a mechanical device whose interlock must be checked before starting to drive. Also check the function of the entire lighting system and the correct attachment of the tear-off brake cable.,- that the connecting device is locked,- that the lighting system is working,- that the breakaway cable is attached,,Atalet frenli römorklu araç kullanmak istiyorsunuz. Yolculuktan önce neyi kontrol etmelisiniz?,"Bağlantı tertibatının kilitlendiğini, aydınlatmanın çalıştığını ve kopma emniyet halatının takılı olduğunu kontrol etmelisiniz.",- bağlantı tertibatının kilitli olduğunu,- aydınlatma sisteminin çalıştığını,- kopma emniyet halatının takılı olduğunu,
2.7.06-406,en,tr,What do you have to regularly check on the air compressor?,"On the air compressor, you should regularly check the connection of the pressure line and the V-belts.",The pressure line connection,The V-belt,The speed governor,,Hava kompresöründe düzenli olarak neyi kontrol etmelisiniz?,Basınç hattı bağlantısını ve V kayışını düzenli kontrol etmelisiniz. Devir regülatörü bu cevapta düzenli kontrol maddesi değildir.,Basınç hattı bağlantısı,V kayışı,Devir regülatörü,
2.7.07-201,en,tr,What control and service work has to be carried out regularly on a fifth wheel?,In the case of inspection and maintenance work must be the fifth wheel greased and the fixing of the frame should be controlled. Fifth wheels should always be maintained.,Lubricate the fifth wheel,Check fixing to the frame,Fifth wheels are always maintenance-free,,Beşinci teker bağlantısında düzenli olarak hangi kontrol ve bakım işleri yapılmalıdır?,Beşinci teker yağlanmalı ve şasiye bağlantısı kontrol edilmelidir. Beşinci tekerler her zaman bakım gerektirmez değildir.,Beşinci tekeri yağlamak,Şasiye sabitlenmesini kontrol etmek,Beşinci tekerler her zaman bakım gerektirmez,
2.7.07-202,en,tr,What is the maximum wear allowed for a coupling pin on an automatic trailer coupling with a diameter of 38.0 mm when new?,The coupling pin must not exceed worn mm up to a diameter of 36.5 when he mm in new condition a diameter of 38th,Up to a diameter of 36.5 mm,Up to a diameter of 35.0 mm,,,"Yeni çapı 38,0 mm olan otomatik römork bağlantısının bağlantı pimi için izin verilen azami aşınma nedir?","Bağlantı pimi çapı 36,5 mm’ye kadar aşınabilir; bunun altına düşmemelidir.","36,5 mm çapa kadar","35,0 mm çapa kadar",,
2.7.07-204,en,tr,What can be the effect of longitudinal play of the tow-bar of a trailer coupling?,At length game of the tie rod can cause damage to the Traverse and the trailer can tear. The overloading of the tire does not matter.,Damage to the traverse can occur,The trailer can break loose,The tyres on the rear axle can be overloaded,,Römork bağlantısının çeki demirinde uzunlamasına boşluk neye yol açabilir?,Travers hasarı oluşabilir ve römork kopabilir. Arka aks lastiklerinin aşırı yüklenmesi tipik sonuç değildir.,Travers hasarı oluşabilir,Römork kopabilir,Arka aks lastikleri aşırı yüklenebilir,
2.7.07-206,en,tr,Is the tow-bar of a trailer coupling allowed to have longitudinal play?,The answer is no. A tow can have no end play.,"No, longitudinal play is not permitted","Yes, up to 1.5 mm",Longitudinal play depends on the diameter of the tow-bar,,Römork bağlantısının çeki demirinde uzunlamasına boşluk olabilir mi?,"Hayır, uzunlamasına boşluğa izin verilmez.","Hayır, uzunlamasına boşluğa izin verilmez","Evet, 1,5 mm’ye kadar",Uzunlamasına boşluk çeki demirinin çapına bağlıdır,
2.7.07-208,en,tr,What must you consider when coupling a trailer with ball coupling?,"When coupling a trailer you have to make sure that the existing support wheel is raised before departure and secured.
The coupling claw has to close securely. The ground is touched during the coupling process.",The claw of the coupling must close securely,Any support wheel must be lifted and secured before you drive off,The support wheel must not touch the ground during coupling,,Küresel bağlantılı römork bağlarken neye dikkat etmelisiniz?,Bağlantı çenesi güvenli kapanmalı; varsa destek tekerleği yola çıkmadan önce kaldırılıp güvenceye alınmalıdır. Destek tekerleğinin bağlantı sırasında yere değmemesi şart değildir.,Bağlantı çenesi güvenli şekilde kapanmalıdır,Varsa destek tekerleği yola çıkmadan önce kaldırılıp güvenceye alınmalıdır,Destek tekerleği bağlantı sırasında yere değmemelidir,
