questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.1.06-002,en,ru,"Why can it be dangerous if you, as the last in a queue, immediately overtake as soon as the oncoming traffic is past?","If a convoy has formed, drivers should basically overtake one after the other. The last of a convoy has the longest overtaking path and must also expect other vehicles starting to overtake in front of him.",Because you must reckon with others in the queue swinging out to overtake,Because the distance needed to overtake might not be sufficient,"Because if you perhaps need to push back into the queue, this could lead to an accident",,"Почему может быть опасно, если Вы, находясь последним в колонне, сразу начинаете обгон, как только встречный транспорт проехал?","Если образовалась колонна, водители обычно должны обгонять по очереди. Последний в колонне имеет самый длинный путь обгона и должен учитывать, что другие транспортные средства перед ним тоже могут начать обгон.","Потому что нужно ожидать, что другие участники колонны выедут для обгона","Потому что расстояния, необходимого для обгона, может быть недостаточно",Потому что при необходимости вернуться обратно в колонну это может привести к аварии,
2.1.06-003-B,en,ru,What must you remember if you want to overtake?,"In an overtaking maneuver you should make sure that the oncoming lane is free. Be sure that there are no bends or gates as well and you only overtake a car. Watch out for more road users, especially trucks.",The van could start to overtake the vehicle travelling in front of it,Oncoming traffic could appear,"As no oncoming traffic is in sight, you may overtake without hesitation",,"О чём Вы должны помнить, если хотите обогнать?","При обгоне необходимо убедиться, что встречная полоса свободна. Также нужно учитывать повороты, въезды и то, что Вы обгоняете не только один автомобиль. Обращайте внимание и на других участников движения, особенно на грузовые автомобили.","Фургон может начать обгон транспортного средства, движущегося перед ним",Может появиться встречный транспорт,"Поскольку встречного транспорта не видно, можно обгонять без колебаний",
2.1.06-004-B,en,ru,Are you allowed to overtake the black car on this autobahn on the right?,"The black car may not be overtaken on the right in this example. On freeways and highways, you may only overtake on the right as an exception. This is the case, for example, when a vehicle queue has formed on the left.","No, because there is no queue of vehicles in the left lane","Yes, if you do not drive faster than 80 km/h","Yes, because there is enough space to overtake",,Разрешено ли Вам обогнать чёрный автомобиль на этой автомагистрали справа?,"В данном случае чёрный автомобиль нельзя обгонять справа. На автомагистралях и дорогах для автомобилей обгон справа разрешён только в исключительных случаях, например если слева образовалась колонна транспортных средств.","Нет, потому что на левой полосе нет колонны транспортных средств","Да, если Вы едете не быстрее 80 км/ч","Да, потому что для обгона достаточно места",
2.1.06-005-B,en,ru,Both cars are travelling at about 30 km/h. Are you allowed to overtake both before the bend?,"You may go over the broken line. An overtaking process would still be too dangerous here, because the manageable distance to overtake before the turn is too short. You also have to expect that the driver of the light car will start to overtake.",- the distance you need to overtake would be too great,- the light-coloured car could pull out to overtake,- you are not allowed to cross the broken line,,Оба автомобиля движутся примерно со скоростью 30 км/ч. Разрешено ли Вам обогнать оба автомобиля перед поворотом?,"Пересекать прерывистую линию разрешено. Однако обгон здесь всё равно слишком опасен, потому что видимое расстояние для обгона перед поворотом слишком короткое. Кроме того, нужно учитывать, что водитель светлого автомобиля может сам начать обгон.","— расстояние, необходимое для обгона, было бы слишком большим",— светлый автомобиль может выехать для обгона,— Вам запрещено пересекать прерывистую линию,
2.1.06-006-B,en,ru,The driver of the overtaking car has evidently made a miscalculation. What must you do?,"The car driver should reduce the speed. Otherwise an accident could occur. If this is not enough, you could additionally fall back on the grass verge on the right.",Brake immediately and veer to the right,Proceed as before,,,Водитель обгоняющего автомобиля явно неправильно рассчитал ситуацию. Что Вы должны сделать?,"Водитель автомобиля должен снизить скорость, иначе может произойти авария. Если этого недостаточно, дополнительно можно сместиться вправо на обочину/травяную полосу.",Немедленно затормозить и сместиться вправо,Продолжать движение как прежде,,
2.1.06-007-M,en,ru,You want to overtake. What is the right course of action now?,"As the vehicle behind you has already started the overtaking process, you should refrain from overtaking.",I refrain from overtaking,I accelerate,I maintain my speed,,Вы хотите обогнать. Как правильно поступить сейчас?,"Поскольку транспортное средство позади Вас уже начало обгон, Вам следует отказаться от своего обгона.",Я отказываюсь от обгона,Я ускоряюсь,Я сохраняю скорость,
2.1.06-008-M,en,ru,You want to overtake. What should you do?,Here you can overtake if you can see over the required distance and if there is no oncoming vehicle (limited visibility).,- only if I have a clear view over the necessary stretch of road,- only if there is no oncoming vehicle,"- at the same time, as the [blue car]",,Вы хотите обогнать. Что Вам следует сделать?,"Здесь можно обгонять только при условии, что необходимый участок дороги хорошо просматривается и нет встречного транспорта.",— только если у меня есть хороший обзор необходимого участка дороги,— только если нет встречного транспорта,— одновременно с [синим автомобилем],
2.1.06-009,en,ru,Why are you not allowed to overtake here?,"In general, you must not overtake if the entire overtaking distance is not visible or the side clearance to other road users cannot be met. Both negative factors are given in the present situation: The assessable track is too short for a safe overtaking maneuver. The minimum distance to the cyclists of 1.5 m cannot be met with oncoming traffic.",Because the visible stretch is not sufficient,Because I would not be able to maintain an adequate distance to the side in the event of oncoming traffic,Because I am not permitted to cross the central line,,Почему Вам здесь запрещено обгонять?,"В целом обгон запрещён, если весь путь обгона не просматривается или нельзя выдержать боковой интервал до других участников движения. В данной ситуации присутствуют оба фактора: просматриваемый участок слишком короткий для безопасного обгона, а при встречном транспорте нельзя выдержать минимальный интервал 1,5 м до велосипедистов.",Потому что видимый участок дороги недостаточен,Потому что при встречном транспорте я не смог бы выдержать достаточный боковой интервал,Потому что мне запрещено пересекать центральную линию,
2.1.06-010,en,ru,You are being overtaken and the oncoming traffic is getting dangerously close. Despite this the other vehicle continues with the overtaking manoeuvre. What should you do?,"You have to slow down and drive to the right, so that the overtaking vehicle driver can go back into lane on time. In no case should you increase the speed if you are overtaken.",- reduce my speed,- maintain my speed,- increase my speed,,"Вас обгоняют, и встречный транспорт опасно приближается. Несмотря на это, другое транспортное средство продолжает обгон. Что Вам следует сделать?","Вы должны снизить скорость и держаться правее, чтобы обгоняющий водитель мог своевременно вернуться в свою полосу. Ни в коем случае нельзя увеличивать скорость, когда Вас обгоняют.",— снизить скорость,— сохранять скорость,— увеличить скорость,
2.1.06-011,en,ru,Why should you brake hard now?,"Since the blue passenger car will most likely get on your lane, you have to slow down immediately and keep to the right.",Because of the car,Because of the truck,Because of the tractor,,Почему сейчас следует резко затормозить?,"Синий легковой автомобиль, вероятнее всего, выедет на Вашу полосу, поэтому нужно немедленно снизить скорость и держаться правее.",Из-за легкового автомобиля,Из-за грузовика,Из-за трактора,
