questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.01-001,en,ru,What should you understand by defensive driving?,"Defensive driving means that, on the one hand, you do not insist on your right of way in road traffic and, on the other hand, you also take into account potential mistakes made by other road users. Therefore, you do not have to drive over-cautiously - this could in turn pose a danger of its own and impede the flow of traffic. Driving defensively means preparing yourself as well as possible for dangers emanating from yourself or from outside and thus averting them in good time. You can achieve this, for example, by braking early enough to avoid a rear-end collision in front of traffic lights. Generally driving slower protects you against drivers who misjudge a traffic light phase in the heat of the moment or confuse left and right.",Not insisting on your rights,Allowing for other people's mistakes,Stopping as a precaution at every crossroads,,Что следует понимать под предусмотрительным вождением?,"Предусмотрительное вождение означает, что, с одной стороны, Вы не настаиваете на своём преимуществе в дорожном движении, а с другой — учитываете возможные ошибки других участников движения. При этом не нужно ехать чрезмерно осторожно: это само по себе может создать опасность и затруднить движение. Ездить предусмотрительно — значит заранее готовиться к опасностям, исходящим от Вас самих или извне, и своевременно предотвращать их. Например, можно достаточно рано затормозить перед светофором, чтобы избежать наезда сзади. В целом более спокойная скорость защищает от водителей, которые в спешке неправильно оценивают фазу светофора или путают лево и право.",Не настаивать на своих правах,Учитывать ошибки других людей,Останавливаться из предосторожности на каждом перекрёстке,
1.1.01-002,en,ru,What can be the causes of rear-end collisions?,"There are several possible scenarios that lead to rear-end collisions. If someone brakes too suddenly and unexpectedly, a collision can occur. Tailgating is also a common cause of rear-end collisions, especially if the driver behind is distracted and unfocused. A sufficiently large safety distance can help to avoid such risks.",Unexpectedly heavy braking,Inattentiveness,Driving too close behind the vehicle in front,,Какие причины могут привести к столкновению сзади?,"К столкновениям сзади могут привести разные ситуации. Если кто-то резко и неожиданно тормозит, может произойти столкновение. Слишком малая дистанция также является частой причиной наездов сзади, особенно если водитель позади отвлёкся или невнимателен. Достаточно большая безопасная дистанция помогает избежать таких рисков.",Неожиданно резкое торможение,Невнимательность,Движение слишком близко к впереди идущему транспортному средству,
1.1.01-003,en,ru,"Which of these is a good example of ""anticipatory driving""?",Driving with foresight is essential when it comes to road safety. You should always keep an eye on cars directly in front of you so that you can react immediately if necessary. The same applies to all road users in your vicinity.,I respond as soon as possible to probable changes in the road traffic situation,"I attempt to identify the intentions of other road users, as soon as possible",I limit my observation of road traffic as much as possible on the vehicle travelling directly in front of me,,Что из перечисленного является хорошим примером «предвидящего вождения»?,"Предвидящее вождение имеет решающее значение для безопасности дорожного движения. Вы должны постоянно наблюдать за автомобилями непосредственно перед Вами, чтобы при необходимости сразу отреагировать. То же самое относится ко всем участникам движения рядом с Вами.",Я как можно раньше реагирую на вероятные изменения дорожной ситуации,Я стараюсь как можно раньше распознать намерения других участников движения,Я максимально ограничиваю наблюдение за движением только автомобилем непосредственно передо мной,
1.1.01-004,en,ru,You are to drive a motor vehicle with which you are unfamiliar. Why do you have to be particularly careful to begin with?,"Every driver is accustomed to the driving behaviour and characteristics of his or her motor vehicle. Every vehicle has different handling characteristics due to its particular centre of gravity, dimensions and weight. Even the clutch, cornering behaviour and braking distance of the same models can differ. The driver must familiarise himself carefully with these characteristics, as well as with the controls of the instruments.",- of the arrangement and the function of the controls,- of its braking characteristics,- of its manoeuvrability,,Вам предстоит управлять незнакомым автомобилем. Почему сначала нужно быть особенно осторожным?,"Каждый водитель привыкает к поведению и особенностям своего автомобиля. У каждого транспортного средства из-за центра тяжести, размеров и массы могут быть разные ходовые качества. Даже сцепление, поведение в повороте и тормозной путь у одинаковых моделей могут отличаться. Водитель должен внимательно ознакомиться с этими особенностями, а также с расположением и работой органов управления.",Из-за расположения и функций органов управления,Из-за его тормозных характеристик,Из-за его манёвренности,
1.1.01-101,en,ru,You are driving in a built-up area behind a vehicle with number plates that are not local. What could happen?,"If you identify a non-local road user from the number plate, you must expect unexpected manoeuvres due to their lack of knowledge of the area. For example, the driver in question could stop in an open lane to ask a passer-by for directions. It is also possible that the non-local driver may be late in recognising the correct route and therefore brake or signal late before bends, junctions and exits.",- could brake unexpectedly,- may switch on the direction indicators too late before turning,- could stop unexpectedly to ask the way,,Вы едете в населённом пункте за автомобилем с неместными номерными знаками. Что может произойти?,"Если по номерному знаку видно, что водитель не местный, нужно ожидать неожиданных манёвров из-за незнания местности. Например, такой водитель может остановиться прямо на проезжей части, чтобы спросить дорогу у прохожего. Также возможно, что он поздно заметит нужный маршрут и поэтому поздно затормозит или поздно включит указатель поворота перед поворотом, перекрёстком или съездом.",Он может неожиданно затормозить,Он может слишком поздно включить указатель поворота перед поворотом,"Он может неожиданно остановиться, чтобы спросить дорогу",
1.1.01-102,en,ru,What can cause unnecessary obstructions?,"One avoidable obstruction to road traffic is stalling the engine. This is especially a beginner's mistake, which in the worst case can result in a rear-end collision. However, this can be easily remedied by appropriate practice on secluded roads. In addition, according to road traffic regulations, every vehicle must be refuelled in good time to prevent stalling. Finally, it is also part of your duty as a motorist to drive at an appropriate speed, i.e. never drive so slowly for no reason that you could obstruct traffic and provoke an accident.",Stalling the engine in dense traffic,Vehicles proceeding too slowly for no good reason,Motor vehicles breaking down because they have run out of fuel,,Что может создать ненужные препятствия движению?,"Одним из предотвратимых препятствий является заглохший двигатель. Это особенно часто случается у начинающих водителей и в худшем случае может привести к столкновению сзади. Этого можно избежать тренировкой на спокойных дорогах. Кроме того, согласно правилам дорожного движения, транспортное средство должно быть своевременно заправлено, чтобы не остановиться из-за отсутствия топлива. Также водитель обязан ехать с подходящей скоростью и не двигаться без причины настолько медленно, чтобы мешать движению и провоцировать аварии.",Заглохший двигатель в плотном потоке,"Транспортные средства, движущиеся слишком медленно без уважительной причины",Поломка транспортных средств из-за отсутствия топлива,
1.1.01-103,en,ru,Why must you not drive extra slowly for no good reason?,"Road traffic regulations prohibit unnecessary slow driving, as it impedes the flow of traffic and greatly increases the risk of accidents: it tempts following road users to make risky overtaking manoeuvres at blind spots. In addition, the risk of rear-end collisions increases drastically due to the resulting speed differences.",Because it obstructs the flow of traffic,Because it increases the danger of rear-end collisions,Because it encourages vehicle drivers behind to overtake dangerously,,Почему нельзя без уважительной причины ехать слишком медленно?,"Правила дорожного движения запрещают неоправданно медленное движение, потому что оно затрудняет поток транспорта и значительно повышает риск аварий. Оно провоцирует водителей сзади на опасные обгоны в местах с ограниченной видимостью. Кроме того, из-за разницы скоростей резко возрастает опасность столкновений сзади.",Потому что это затрудняет поток движения,Потому что это повышает опасность столкновений сзади,Потому что это побуждает водителей сзади к опасному обгону,
1.1.01-104,en,ru,What can present a danger?,"Safety risks include incorrectly adjusted headlamps. If they are set too low, they create poor visibility for the driver. Lights that are set too high can lead to extreme glare from oncoming traffic and cause serious accidents. The tread depth of the tires is an important safety factor. Worn tires have a much longer braking distance on wet roads. The legally prescribed tread depth of 1.6 millimeters is not sufficient in terms of safety. At this tread depth, the risk of aquaplaning is already very high. With aquaplaning, the vehicle slips uncontrollably.",Worn tyres,Headlights set too high,Vehicle in a spectacular colour,,Что может представлять опасность?,"К рискам безопасности относятся неправильно отрегулированные фары. Если они настроены слишком низко, водитель хуже видит дорогу. Если фары настроены слишком высоко, они могут сильно ослеплять встречных водителей и приводить к серьёзным авариям. Глубина протектора шин также является важным фактором безопасности. Изношенные шины имеют значительно более длинный тормозной путь на мокрой дороге. Законодательно установленная минимальная глубина протектора 1,6 мм с точки зрения безопасности недостаточна. При такой глубине риск аквапланирования уже очень высок. При аквапланировании автомобиль неконтролируемо скользит.",Изношенные шины,Слишком высоко настроенные фары,Автомобиль яркого эффектного цвета,
1.1.01-107,en,ru,How can you tell that you are getting tired while you are driving?,Fatigue leads to prolonged reaction times as well as reduced attention while driving. Its signs include excessive yawning. You can also recognise sleep deprivation by the fact that you find it increasingly difficult to keep your eyes open.,Heavy eyelids,Frequent yawning,Quicker reaction time,,"Как можно понять, что Вы устали во время движения?","Усталость увеличивает время реакции и снижает внимание за рулём. Признаками усталости являются частая зевота и тяжесть век. Также недостаток сна можно распознать по тому, что становится всё труднее держать глаза открытыми.",Тяжёлые веки,Частая зевота,Более быстрая реакция,
1.1.01-108,en,ru,What can happen if you ignore signs of tiredness?,"You should never ignore the first signs of tiredness, such as dwindling concentration, because you may be overcome by microsleep as a result. This in turn often leads to serious, sometimes even life-threatening driving errors.",Microsleep,Lack of concentration,Driving mistakes,,"Что может произойти, если игнорировать признаки усталости?","Нельзя игнорировать первые признаки усталости, например снижение концентрации, потому что это может привести к микросну. Микросон, в свою очередь, часто становится причиной серьёзных, иногда опасных для жизни ошибок в управлении.",Микросон,Недостаточная концентрация,Ошибки при вождении,
