questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.04-002,en,ru,You are driving in urban traffic on a dry roadway in a stream of traffic travelling at a speed of 50 km/h. What is the minimum safe distance you must keep from the vehicle in front?,"In urban areas, as well as in city traffic, shorter distances are justified according to jurisdiction than out of town. The general ""two-second distance"" may be reduced to one second with attentive driving and favorable road conditions. At 50 km/h, this is about 15 meters. That's about three car lengths.",15 m or approximately 3 car lengths,10 m or approximately 2 car lengths,5 m or approximately 1 car length,,Вы движетесь в городском потоке по сухой дороге со скоростью 50 км/ч. Какую минимальную безопасную дистанцию Вы должны соблюдать до впереди идущего транспортного средства?,"В населённых пунктах, а также в городском движении, судебная практика допускает меньшие дистанции, чем вне населённых пунктов. Общее правило «двух секунд» при внимательном вождении и благоприятных дорожных условиях может быть сокращено до одной секунды. При 50 км/ч это примерно 15 метров, то есть около трёх длин автомобиля.",15 м или примерно 3 длины автомобиля,10 м или примерно 2 длины автомобиля,5 м или примерно 1 длина автомобиля,
2.2.04-003,en,ru,What is the minimum distance that should normally be maintained from the vehicle in front outside built-up areas?,"Outside built-up areas, the distance to the vehicle in front must be at least half the mileage in meters, that means at 100 km/h the distance should be about 50 meters. Even the so-called 'two-second distance' was legally recognized.",1/2 the speedometer reading in metres,1/5 the speedometer reading in metres,,,Какую минимальную дистанцию обычно следует соблюдать до впереди идущего транспортного средства вне населённых пунктов?,Вне населённых пунктов дистанция до впереди идущего транспортного средства должна составлять не менее половины показания спидометра в метрах. То есть при 100 км/ч дистанция должна быть примерно 50 метров. Также юридически признано так называемое «двухсекундное расстояние».,Половина показания спидометра в метрах,Одна пятая показания спидометра в метрах,,
2.2.04-005,en,ru,"When driving outside of a built-up area, what minimum safety distance should you maintain between you and the vehicle ahead?","Outside of closed towns, the StVO prescribes a safety distance of 2 seconds. This then corresponds again to the ""half speedometer"" rule of thumb.
Attention: These rules only apply to dry roads. In the case of rain, snow and black ice, the safety distance should be at least twice as large.",One half of the speedometer reading in metres,One third of the speedometer reading in metres,One fifth of the speedometer reading in metres,,Какую минимальную безопасную дистанцию следует соблюдать до впереди идущего транспортного средства при движении вне населённого пункта?,"Вне населённых пунктов Правила дорожного движения предусматривают безопасную дистанцию в 2 секунды. Это соответствует практическому правилу «половина показания спидометра». Внимание: эти правила применяются только на сухой дороге. При дожде, снеге и гололёде безопасная дистанция должна быть как минимум вдвое больше.",Половина показания спидометра в метрах,Одна треть показания спидометра в метрах,Одна пятая показания спидометра в метрах,
2.2.04-101,en,ru,You are driving your car and caravan trailer (length of combination of vehicles exceeding 7 m) outside built-up areas on a road with only one marked lane in each direction. What must you remember?,"Trains which are longer than 7 meters must keep a distance from the vehicle in front outside of built-up areas which has to be at least half the speed in meters. For cars with trailers, a maximum speed of 80 km/h applies outside the city. That would correspond to a distance of 40 m. This way, overtaking vehicles can go back into lane.","As a rule, the distance from a car in front must be great enough to allow an overtaking car to pull in",The distance from the car in front must not be greater than the length of your combination of vehicles in order to make best use of traffic space,You may not drive faster than 60 km/h,,Вы едете на автомобиле с прицепом-караваном (длина состава транспортных средств более 7 м) вне населённого пункта по дороге с одной размеченной полосой в каждом направлении. Что необходимо учитывать?,"Составы транспортных средств длиной более 7 метров вне населённых пунктов должны соблюдать дистанцию до впереди идущего транспортного средства, которая составляет не менее половины скорости в метрах. Для легковых автомобилей с прицепом вне города действует максимальная скорость 80 км/ч. Это соответствует дистанции 40 м. Так обгоняющие транспортные средства могут снова перестроиться в свою полосу.","Как правило, дистанция до впереди идущего автомобиля должна быть достаточно большой, чтобы обгоняющий автомобиль мог снова встроиться в полосу","Дистанция до впереди идущего автомобиля не должна быть больше длины Вашего состава транспортных средств, чтобы оптимально использовать дорожное пространство",Вам нельзя ехать быстрее 60 км/ч,
2.2.04-103,en,ru,You are driving on the motorway in a truck with a gross vehicle weight rating above 3.5 t. Your speed is more than 50 km/h. Why do you have to maintain a minimum distance of 50 m to the vehicle ahead?,"If the road users strongly brakes in front of you, you have more time to react and can
thereby reducing the risk of a collision. The minimum distance is not used to be to do with the goal.",- am reducing the risk of a rear-end collision,- then have more time to respond,- will reach my destination quicker,,"Вы едете по автомагистрали на грузовом автомобиле с разрешённой полной массой более 3,5 т. Ваша скорость превышает 50 км/ч. Почему Вы должны соблюдать минимальную дистанцию 50 м до впереди идущего транспортного средства?","Если участник движения перед Вами резко затормозит, у Вас будет больше времени на реакцию, и тем самым снижается риск столкновения. Минимальная дистанция не имеет отношения к более быстрому достижению цели.",— я снижаю риск наезда сзади,— у меня будет больше времени на реакцию,— я быстрее доберусь до места назначения,
2.2.04-104,en,ru,Your are driving a coach at a speed in excess of 50 km/h on the motorway. Why do you have to maintain a minimum distance of 50 m to the vehicle ahead?,Coming soon...,- am reducing the risk of a rear-end collision,- then have more time to respond,- will reach my destination quicker,,Вы едете на автобусе со скоростью более 50 км/ч по автомагистрали. Почему Вы должны соблюдать минимальную дистанцию 50 м до впереди идущего транспортного средства?,Скоро будет...,— я снижаю риск наезда сзади,— у меня будет больше времени на реакцию,— я быстрее доберусь до места назначения,
2.2.04-105-M,en,ru,You are driving a car with a caravan in tow. What is true regarding your distance to the vehicle ahead?,"As a rule, the distance to the vehicle in front must be large enough for the overtaking vehicle to be able to overtake. After the overtaking, the distance to the vehicle in front should be adjusted again, as the distance should not be bigger than your vehicle length.",- is appropriate because the overtaking vehicle can pull back into lane in front of me,- to the overtaking vehicle must be re-established once it has pulled back into lane,- is too large because it exceeds the length of my combination vehicle many times over,,Вы едете на автомобиле с прицепом-караваном. Что верно относительно Вашей дистанции до впереди идущего транспортного средства?,"Как правило, дистанция до впереди идущего транспортного средства должна быть достаточно большой, чтобы обгоняющее транспортное средство могло завершить обгон и перестроиться перед Вами. После обгона дистанцию до этого транспортного средства нужно снова восстановить.","— она достаточная, потому что обгоняющее транспортное средство может перестроиться передо мной","— до обгоняющего транспортного средства её нужно восстановить после того, как оно перестроится в полосу","— она слишком большая, потому что во много раз превышает длину моего состава транспортных средств",
2.2.04-106,en,ru,You are driving a heavily loaded car. Why should you maintain a greater safety distance to the vehicle ahead?,"The additional weight changes the driving characteristics of the car. The brakes are under more load. This can reduce the braking power, which increases the braking distance.",- the braking distance may be extended,- the handling of the car may vary,- my reaction time may become longer,,Вы едете на сильно загруженном автомобиле. Почему следует соблюдать большую безопасную дистанцию до впереди идущего транспортного средства?,Дополнительный вес изменяет ходовые качества автомобиля. Тормозная система испытывает большую нагрузку. Это может снизить эффективность торможения и увеличить тормозной путь.,— тормозной путь может увеличиться,— управляемость автомобиля может измениться,— моё время реакции может увеличиться,
2.2.04-204,en,ru,You are driving a bus outside built-up areas on a road with only one lane for each direction. Which distance must you keep as a rule from a vehicle travelling in front?,Coming soon...,The distance must be sufficient to allow an overtaking vehicle to pull in,The distance must not be greater than 10 m in order to make best use of the traffic space,,,Вы едете на автобусе вне населённого пункта по дороге с одной полосой в каждом направлении. Какую дистанцию обычно нужно соблюдать до впереди идущего транспортного средства?,Скоро будет...,"Дистанция должна быть достаточной, чтобы обгоняющее транспортное средство могло перестроиться в полосу","Дистанция не должна быть больше 10 м, чтобы оптимально использовать дорожное пространство",,
2.2.04-207-M,en,ru,What is true here regarding the distance between you and the vehicle ahead?,"The distance is appropriate because the overtaking car can insert in front of you. As soon as the overtaking car is freezing in front of you, you have to make a sufficient distance from it.",- truck is reasonable because the [yellow] car could pull back into the lane in front of me,- [yellow] car must be restored once it has pulled back into lane,"- truck to too large, because it exceeds the length of my bus multiple times over",,Что верно здесь относительно дистанции между Вами и впереди идущим транспортным средством?,"Дистанция является правильной, потому что обгоняющий автомобиль может встроиться перед Вами. Как только обгоняющий автомобиль перестроится перед Вами, Вы должны установить до него достаточную дистанцию.","— до грузовика она достаточная, потому что [жёлтый] автомобиль может перестроиться в полосу передо мной","— до [жёлтого] автомобиля её нужно восстановить после того, как он перестроится в полосу","— до грузовика она слишком большая, потому что во много раз превышает длину моего автобуса",
