questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.06-317,en,ru,What will be the effect if the brake line hose with the yellow coupling head tears between the towing vehicle and trailer during braking?,"If the brake hose (with yellow coupling head) between the towing vehicle and the trailer comes off, the four-circuit protection valve secures the backup pressure for the service brake system of the towing vehicle and the supply distribution is automatically vented and the trailer is braked.",The four-way protection valve will secure the safety pressure for the service brake system of the towing vehicle,The supply line will be automatically vented and the trailer braked,The service brake system of the trailer will fail,,"Каков будет эффект, если во время торможения между тягачом и прицепом порвётся тормозной шланг с жёлтой соединительной головкой?","Если тормозной шланг с жёлтой соединительной головкой между тягачом и прицепом отсоединится, четырёхконтурный защитный клапан обеспечит резервное давление для рабочей тормозной системы тягача, питающая магистраль автоматически сбросит воздух, и прицеп будет заторможен.",Четырёхконтурный защитный клапан обеспечит защитное давление для рабочей тормозной системы тягача,"Питающая магистраль будет автоматически развоздушена, и прицеп затормозится",Рабочая тормозная система прицепа откажет,
2.7.06-318,en,ru,A piston belonging to the pneumatic brake cylinders of your trailer is extended to its maximum during braking. What danger can this present?,The danger for you is that the braking effect of the trailer is reduced. There is no over-braking and the functionality is not affected.,The braking action of the trailer is reduced,The trailer overbrakes,The functionality of the brake power regulator is negatively impacted,,Поршень пневматического тормозного цилиндра Вашего прицепа при торможении выдвинулся до максимума. Какую опасность это может представлять?,"Опасность состоит в том, что тормозное действие прицепа уменьшается. Перетормаживания прицепа не происходит, и функциональность регулятора тормозных сил не нарушается.",Тормозное действие прицепа уменьшается,Прицеп перетормаживает,Функциональность регулятора тормозных сил ухудшается,
2.7.06-319,en,ru,You are driving a towing vehicle equipped with a compressed air-braking system. The brake line to the front-right wheel severs. What impact does this have when towing a trailer?,"If the brake line on the right front wheel breaks, you can still brake with your trailer with the service brake in full function and the braking power of the towing vehicle is reduced, which affects the overall safety.",The service brake of the trailer remains fully functional,The brake power of the towing vehicle is limited,The trailer will be automatically braked immediately,,Вы управляете тягачом с пневматической тормозной системой. Тормозная магистраль к переднему правому колесу повреждена. Как это влияет при движении с прицепом?,"Если тормозная магистраль к переднему правому колесу повреждена, рабочая тормозная система прицепа остаётся полностью работоспособной, но тормозная сила тягача уменьшается, что влияет на общую безопасность.",Рабочий тормоз прицепа остаётся полностью работоспособным,Тормозная сила тягача ограничена,Прицеп будет немедленно автоматически заторможен,
2.7.06-320,en,ru,You are driving a truck and trailer with a common compressed air-braking system. What is the function of the handbrake valve control setting here?,The function of the control position of the handbrake valve (on your truck with a continuous air brake system) means that the towing vehicle is braked by the spring brake and the trailer's service brake is released.,The towing vehicle is braked via the spring-loaded brakes,The service brake of the trailer is released,The service brake of the trailer is activated,,Вы управляете автопоездом с общей пневматической тормозной системой. Какую функцию здесь выполняет контрольное положение клапана стояночного тормоза?,"Контрольное положение клапана стояночного тормоза означает, что тягач тормозится пружинными энергоаккумуляторами, а рабочий тормоз прицепа отпускается.",Тягач тормозится пружинными тормозами,Рабочий тормоз прицепа отпускается,Рабочий тормоз прицепа включается,
2.7.06-321,en,ru,What is the effect on a truck-trailer combination when the parking brake in the towing vehicle is engaged (not in the test position)?,,The towing vehicle will be mechanically braked,"At this point, the trailer will usually only be braked with compressed air through the service brake system",The trailer will be mechanically braked,,"Какое действие оказывает включение стояночного тормоза тягача на состав грузовика с прицепом, если он не находится в контрольном положении?",,Тягач будет заторможен механически,Прицеп в этот момент обычно тормозится только сжатым воздухом через рабочую тормозную систему,Прицеп будет заторможен механически,
2.7.06-402,en,ru,You want to drive an agricultural tractor with two trailers equipped with compressed-air brakes. What do you have to ensure you do with the manual brake power regulator on each of the trailers?,Coming soon...,Adjust the regulator setting to the load on the trailer,Adjust the regulator setting to the actual gross weight of the tractor,Adjust the regulator setting to the gross weight rating of the tractor,,"Вы хотите управлять сельскохозяйственным трактором с двумя прицепами, оснащёнными пневматическими тормозами. Что необходимо обеспечить на ручном регуляторе тормозных сил каждого прицепа?",Скоро будет доступно.,Отрегулировать положение регулятора в соответствии с нагрузкой на прицеп,Отрегулировать положение регулятора в соответствии с фактической полной массой трактора,Отрегулировать положение регулятора в соответствии с разрешённой полной массой трактора,
2.7.06-403,en,ru,What is needed to ensure that the cruise control can contribute to fuel-efficiency?,Selecting the right gear can contribute to a more fuel-efficient driving style with a cruise control.,Proper gear selection,Accelerating in good time for long inclines,Fully using the maximum gross vehicle weight rating,,"Что необходимо, чтобы круиз-контроль способствовал экономии топлива?",Правильный выбор передачи может способствовать более экономичному стилю вождения при использовании круиз-контроля.,Правильный выбор передачи,Заблаговременное ускорение перед длинными подъёмами,Полное использование максимально допустимой полной массы транспортного средства,
2.7.06-404,en,ru,What function is performed by an automatic load-sensitive braking system?,"causes the function of the load sensing valve, that the braking force of the actual total mass is adjusted of the vehicle.",- adjusted to the actual gross weight of the vehicle,- adjusted to the condition of the road surface,- adjusted to the vehicle speed,,"Какую функцию выполняет автоматическая тормозная система, зависящая от нагрузки?","Функция автоматического регулятора тормозных сил состоит в том, что тормозная сила адаптируется к фактической полной массе транспортного средства.",— адаптируется к фактической полной массе транспортного средства,— адаптируется к состоянию дорожного покрытия,— адаптируется к скорости транспортного средства,
2.7.06-405,en,ru,You want to drive a vehicle with a trailer equipped with overrun braking. What do you have to check before beginning the journey?,Note that an overrun brake is a mechanical device whose interlock must be checked before starting to drive. Also check the function of the entire lighting system and the correct attachment of the tear-off brake cable.,- that the connecting device is locked,- that the lighting system is working,- that the breakaway cable is attached,,"Вы хотите управлять транспортным средством с прицепом, оснащённым инерционным тормозом. Что необходимо проверить перед началом поездки?","Инерционный тормоз является механическим устройством, блокировку которого необходимо проверить перед началом движения. Также проверьте работу всей системы освещения и правильное крепление аварийного троса.",— что сцепное устройство заблокировано,— что система освещения работает,— что аварийный трос прикреплён,
2.7.06-406,en,ru,What do you have to regularly check on the air compressor?,"On the air compressor, you should regularly check the connection of the pressure line and the V-belts.",The pressure line connection,The V-belt,The speed governor,,Что необходимо регулярно проверять на воздушном компрессоре?,На воздушном компрессоре следует регулярно проверять соединение напорной магистрали и клиновой ремень.,Соединение напорной магистрали,Клиновой ремень,Регулятор частоты вращения,
