questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.09-017,en,ru,Two vehicles approach one another at an intersection. Both vehicles want to turn left. In what exceptional case do they have to turn one after the other?,"Always turn in front of each other. If the traffic situation or the design of the intersection, e.g. lane markings, requires it, you must turn one behind the other.",If the road traffic situation demands it,If the layout of the intersection demands it,If the vehicles are crossing over an equal priority intersection,,Два транспортных средства приближаются друг к другу на перекрёстке. Оба хотят повернуть налево. В каком исключительном случае они должны поворачивать друг за другом?,"Обычно при встречном левом повороте поворачивают перед друг другом. Если дорожная ситуация или устройство перекрёстка, например разметка полос, требует иного, необходимо поворачивать друг за другом.",Если этого требует дорожная ситуация,Если этого требует устройство перекрёстка,Если транспортные средства пересекают равнозначный перекрёсток,
1.2.09-018,en,ru,Two vehicles approach one another at an intersection. Both vehicles want to turn left. What must both drivers do in the normal case?,"If two left-turning vehicles come towards each other, they turn in front of each other (tangentially).",- turn in front of one another,- turn behind one another,- communicate with one another to agree the mode of turning,,Два транспортных средства приближаются друг к другу на перекрёстке. Оба хотят повернуть налево. Что в обычном случае должны сделать оба водителя?,"Если два встречных транспортных средства поворачивают налево, они поворачивают перед друг другом (тангенциально).",— повернуть перед друг другом,— повернуть друг за другом,— договориться между собой о способе поворота,
1.2.09-019-M,en,ru,You want to turn left. What driving line should you maintain?,Use the right-hand driving line. The left-hand driving line is intended for oncoming traffic.,The right driving line,The left driving line,Both driving lines are possible,,Вы хотите повернуть налево. Какую траекторию движения следует выбрать?,Используйте правую траекторию движения. Левая траектория предназначена для встречного движения.,Правую траекторию движения,Левую траекторию движения,Возможны обе траектории,
1.2.09-020-M,en,ru,To which road user must you give way here?,"When turning, you must give priority to oncoming traffic and cross traffic - in this case cyclists and pedestrians.
Although your traffic lights are green, you must wait until the pedestrian has crossed the road. Pedestrians have priority over turning vehicles.",[The pedestrian],[The cyclist],The bus,,Кому из участников дорожного движения Вы должны уступить дорогу здесь?,"При повороте Вы должны уступать дорогу встречному и пересекающему движению — в данном случае велосипедистам и пешеходам.
Хотя Ваш светофор показывает зелёный сигнал, Вы должны подождать, пока пешеход перейдёт дорогу. Пешеходы имеют преимущество перед поворачивающими транспортными средствами.",[Пешеходу],[Велосипедисту],Автобусу,
1.2.09-021-M,en,ru,You want to leave the roundabout at this exit. What is the right thing to do?,"When leaving the roundabout, crossing walkers and cyclists have priority.
You must therefore allow cyclists and walkers to cross the carriageway.",I must allow [the pedestrian] to cross the road,I must allow [the cyclist] to cross the road,I have priority over the road users crossing the road,,Вы хотите покинуть круговое движение на этом съезде. Как следует поступить?,"При выезде с кругового движения пешеходы и велосипедисты, пересекающие проезжую часть, имеют преимущество.
Поэтому Вы должны дать велосипедистам и пешеходам возможность пересечь проезжую часть.",Я должен дать [пешеходу] перейти дорогу,Я должен дать [велосипедисту] пересечь дорогу,"Я имею преимущество перед участниками движения, пересекающими дорогу",
1.2.09-022-M,en,ru,You want to turn right here. What is correct?,You must let both pedestrians cross the road. They do not change their direction of movement and therefore have priority over you.,I have to let both [pedestrians] cross the road,I only have to let [the oncoming pedestrian] cross the road,I have right of way over both [pedestrians],,Вы хотите повернуть направо здесь. Что верно?,Вы должны пропустить обоих пешеходов. Они не меняют направление движения и поэтому имеют преимущество перед Вами.,Я должен пропустить обоих [пешеходов] через дорогу,Я должен пропустить только [встречного пешехода] через дорогу,Я имею преимущество перед обоими [пешеходами],
1.2.09-101,en,ru,What can give rise to particularly dangerous situations where several lanes turn off?,Drive at moderate speed into multi-lane turns. At too fast a pace you could get out of your lane and get into the lane of parallel driving vehicles. Avoid a lane change within this turning situation. There is a risk that a vehicle is directly behind you in your blind spot.,Driving too fast,Changing lanes while performing the turn,Keeping exactly to your lane,,"Что может привести к особенно опасным ситуациям там, где несколько полос предназначены для поворота?","Выполняйте поворот с нескольких полос на умеренной скорости. При слишком высокой скорости Вы можете выйти из своей полосы и попасть в полосу транспортных средств, движущихся рядом. Избегайте перестроения во время такого поворота. Есть риск, что транспортное средство находится прямо позади Вас в слепой зоне.",Слишком быстрая езда,Перестроение во время поворота,Точное соблюдение своей полосы,
1.2.09-103-B,en,ru,All three vehicles want to turn left. Which is in the correct lane?,"Only the yellow car merged into the lane correctly. He passed right, as it says on the road sign on the safety island, in order to then get in proper lane as left as possible to prepare his turn to the left. The green car is completely wrong on the rails; In this situation, the truck may only drive straight ahead or turn right.",The yellow car,The truck,The green car,,Все три транспортных средства хотят повернуть налево. Кто занял правильную полосу?,"Только жёлтый автомобиль занял полосу правильно. Он объехал справа, как указано дорожным знаком на островке безопасности, чтобы затем занять полосу как можно левее для подготовки к левому повороту. Зелёный автомобиль находится совершенно неправильно на рельсах; грузовик в этой ситуации может ехать только прямо или повернуть направо.",Жёлтый автомобиль,Грузовик,Зелёный автомобиль,
1.2.09-104-B,en,ru,"After turning left, you want to turn immediately right. How should you position your vehicle?","If you want to turn right again immediately after turning left, you get in proper lane on the right, if there are two lanes for turning left. Otherwise, keep as far to the right as possible. This is the only way you can turn right after a left turn without hindering other road users.",- the red car,- the green car,- the blue car,,После поворота налево Вы хотите сразу повернуть направо. Как следует расположить Ваш автомобиль?,"Если сразу после поворота налево Вы хотите снова повернуть направо, при наличии двух полос для левого поворота нужно занять правую из них. В противном случае держитесь как можно правее. Только так Вы сможете повернуть направо после левого поворота, не мешая другим участникам движения.",— красный автомобиль,— зелёный автомобиль,— синий автомобиль,
1.2.09-107-B,en,ru,Who must signal a change of direction here?,"The change of direction must indicate who changes it. This is true regardless of the importance of the road. So, the motorcyclist who follows the course of the turning priority road has to indicate. You continue straight ahead and do not indicate.",The motorcycle,I myself,No one,,Кто здесь должен подать сигнал об изменении направления движения?,"Сигнал должен подавать тот, кто меняет направление движения. Это действует независимо от значения дороги. Поэтому мотоциклист, который следует по изгибающейся главной дороге, должен включить указатель поворота. Вы продолжаете движение прямо и не включаете указатель.",Мотоциклист,Я сам,Никто,
