questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.05-002,en,ru,When should you check the tyre pressure?,You should check the tyre pressure regularly when the tyres are cold and immediately after each tyre change. It is not necessary to check after every journey.,Regularly when the tyres are cool,Directly after a tyre change,Directly after every journey,,Когда следует проверять давление в шинах?,Давление в шинах следует проверять регулярно на холодных шинах и сразу после каждой замены шин. Проверять его после каждой поездки не требуется.,"Регулярно, когда шины холодные",Сразу после замены шины,Сразу после каждой поездки,
2.7.05-004,en,ru,What can be the consequences of having too much or too little air pressure in the tyres of the motorcycle?,The tyre closure increases due to greater friction. The tyre deforms and thus worsens the driving behaviour.,The motorcycle’s handling will be poorer,Tyre wear is increased,The reaction distance is lengthened,,К каким последствиям может привести слишком высокое или слишком низкое давление воздуха в шинах мотоцикла?,"Из-за большего трения износ шин увеличивается. Шина деформируется, что ухудшает управляемость.",Управляемость мотоцикла ухудшится,Износ шин увеличится,Реакционный путь увеличится,
2.7.05-005,en,ru,Your tyre inflation pressure is clearly too low while you driving on public roads. What is the consequence of this?,"A low tyre pressure results that a larger area of the tyre lies on the asphalt while driving. In addition, the tyre no longer has a round shape and can no longer roll cleanly. If the tyre pressure is significantly too low, the driving stability in curves decreases dangerously and the steering behaviour deteriorates.",There will be a considerable deterioration in the vehicle’s manoeuvrability,The vehicle’s stability will be dangerously reduced when cornering,The level of tyre wear will decrease greatly,,Давление в шинах Вашего транспортного средства во время движения по дорогам общего пользования явно слишком низкое. Какое последствие это имеет?,"При низком давлении большая часть шины соприкасается с дорогой. Кроме того, шина теряет правильную форму и уже не катится нормально. При значительно низком давлении устойчивость в поворотах опасно снижается, а рулевое управление ухудшается.",Управляемость транспортного средства значительно ухудшится,Устойчивость транспортного средства в поворотах опасно снизится,Износ шин значительно уменьшится,
2.7.05-006,en,ru,What must you check when regularly inspecting your vehicle’s tyres?,"You should check your tires at regular intervals. It is important that you control the external state of the tires, make sure that the tires have no external damage and that the legally required minimum profile depth of 1.6 mm is not undercut.
Especially in front of longer journeys or with a higher load, you should make sure to check the tire pressure beforehand.",The air pressure,The tread depth,For external damage,,Что необходимо проверять при регулярном осмотре шин Вашего транспортного средства?,"Шины следует проверять регулярно. Важно контролировать их внешнее состояние, отсутствие видимых повреждений и достаточную глубину протектора, не ниже установленного законом минимума 1,6 мм. Особенно перед дальними поездками или при высокой нагрузке следует заранее проверить давление в шинах.",Давление воздуха,Глубину протектора,Наличие внешних повреждений,
2.7.05-007,en,ru,A tyre’s adhesion to the road surface depends on what?,"The liability of a tire on the road is heavily dependent on the road conditions and the weather conditions. It is best to liability a tire on a dry road. However, wetness, snow, ice, bumps or dirt can severely affect tire liability. The tire temperature also plays an important role in liability because it influences the properties of the rubber compound. Summer tires could become harder at low temperatures and reduce their liability, while winter tires could wear out faster at high temperatures.",On the tyre temperature,On the road conditions,On the weather conditions,,От чего зависит сцепление шины с дорожным покрытием?,"Сцепление шины с дорогой сильно зависит от состояния дороги и погодных условий. Лучшее сцепление обычно на сухой дороге. Влага, снег, лёд, неровности или загрязнения могут значительно ухудшить сцепление. Температура шины также важна, потому что она влияет на свойства резиновой смеси.",От температуры шины,От состояния дороги,От погодных условий,
2.7.05-008,en,ru,What can cause a gradual loss in tyre inflation pressure?,"Damage to the tire by e.g. a nail or similar foreign bodies can lead to the loss of tire filling pressure. By driving with high speeds on highways, the tire heats up and the tire pressure becomes higher. This can escape air creeping if the valve cap is missing.",Driving on the motorway with a missing valve cap,A foreign body in the tyre,Accelerating quickly and frequently,,Что может вызвать постепенную потерю давления воздуха в шине?,"Повреждение шины, например гвоздём или другим посторонним предметом, может привести к потере давления. При движении с высокой скоростью по автомагистрали шина нагревается, давление повышается, и при отсутствующем колпачке вентиля воздух может постепенно выходить.",Движение по автомагистрали с отсутствующим колпачком вентиля,Посторонний предмет в шине,Частые резкие ускорения,
2.7.05-101,en,ru,What should be noted when changing a tyre using a car jack?,"To attach the jack, the vehicle driver must use the mounting points provided by the manufacturer. A safe surface with anti-slip properties is absolutely necessary for this.",The car jack may only be applied at the positioning points specified by the vehicle manufacturer,The ground surface must always be stable and skid-resistant,The car jack must always be placed at the mid-point of the vehicle's length,,Что следует учитывать при замене колеса с использованием домкрата?,"Для установки домкрата водитель должен использовать точки опоры, предусмотренные производителем. Необходима устойчивая, нескользкая поверхность.","Домкрат можно устанавливать только в местах, указанных производителем транспортного средства",Поверхность всегда должна быть устойчивой и нескользкой,Домкрат всегда должен устанавливаться в середине длины транспортного средства,
2.7.05-102,en,ru,You have to remove a defective tyre. In what sequence should you proceed?,Secure the vehicle against rolling away unintentionally. Put the jack on. Loosen the wheel nuts while the vehicle is still in contact with the ground. Lift with the help of the jack. Unscrew the wheel nuts.,"Secure the vehicle against rolling away, position the car jack, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts","Secure the vehicle against rolling away, position the car jack, jack up the vehicle, loosen the wheel nuts, remove the wheel nuts","Position the car jack, secure the vehicle against rolling away, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts",,Вам нужно снять повреждённое колесо. В какой последовательности следует действовать?,"Зафиксируйте транспортное средство от самопроизвольного откатывания. Установите домкрат. Ослабьте гайки колеса, пока транспортное средство ещё стоит на земле. Поднимите его домкратом. Открутите гайки колеса.","Зафиксировать транспортное средство от откатывания, установить домкрат, ослабить гайки колеса, поднять транспортное средство, снять гайки","Зафиксировать транспортное средство от откатывания, установить домкрат, поднять транспортное средство, ослабить гайки колеса, снять гайки","Установить домкрат, зафиксировать транспортное средство от откатывания, ослабить гайки колеса, поднять транспортное средство, снять гайки",
2.7.05-103,en,ru,What does the red symbol on the tyre indicate?,The symbol means that this tyre is suitable for winter weather conditions and supports the driving characteristics even in snow. Snow chains are not required.,- is suitable for wintry weather conditions,- also assists driving performance in snowy conditions,- may only be used in combination with snow chains,,Что означает красный символ на шине?,"Символ означает, что эта шина подходит для зимних погодных условий и поддерживает ходовые качества даже на снегу. Цепи противоскольжения не требуются.",Шина подходит для зимних погодных условий,Она также улучшает ходовые качества на снегу,Её можно использовать только вместе с цепями противоскольжения,
2.7.05-104,en,ru,To what must you pay particular attention when driving with winter tyres?,"With winter tyres, you must ensure that you do not exceed the maximum permitted speed for the tyres. You can check this in the speed index.",- not exceed the permissible maximum speed for these tyres,- not exceed 80 km/h,- only drive as fast as when I am using snow chains,,На что нужно особенно обратить внимание при движении на зимних шинах?,"При движении на зимних шинах необходимо следить за тем, чтобы не превышать максимально допустимую скорость для этих шин. Это можно определить по индексу скорости.",Не превышать максимально допустимую скорость для этих шин,Не превышать 80 км/ч,"Ехать только с такой скоростью, как при использовании цепей противоскольжения",
