questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.1.08-008-B,en,ru,A traffic jam is building up here. What is the correct procedure?,"If you drive towards a traffic jam, turn on your hazard lights to alert other road users. It is important to build a rescue lane for any approaching rescue vehicles. In this case, drive as far to the right as possible.","If possible, switch on hazard warning lights to warn vehicles following behind",Drive as far as possible to the right in order to leave room for a channel on the left,Drive as far as possible to the left in order to leave room for a channel on the right,,Здесь образуется пробка. Как правильно поступить?,"Если вы подъезжаете к пробке, включите аварийную сигнализацию, чтобы предупредить других участников движения. Важно образовать аварийный коридор для возможных приближающихся спасательных автомобилей. В данной ситуации нужно по возможности сместиться вправо.","По возможности включить аварийную сигнализацию, чтобы предупредить транспортные средства позади","Сместиться как можно правее, чтобы оставить место для коридора слева","Сместиться как можно левее, чтобы оставить место для коридора справа",
2.1.08-010,en,ru,What must you anticipate with inclines on motorways?,"When driving uphill on motorways, you should expect slow-moving trucks in the right lane, sudden overtaking manoeuvres by other road users and large speed differences between vehicles. All 3 answers are correct.",Slow-moving trucks on the right-hand lane,Sudden overtaking manoeuvres by other road users,Large differences in speed between vehicles,,Чего нужно ожидать на подъёмах на автомагистралях?,"При движении в гору на автомагистралях следует ожидать медленно движущиеся грузовики в правой полосе, внезапные обгоны другими участниками движения и большие различия в скорости между транспортными средствами. Все 3 ответа правильные.",Медленно движущихся грузовиков в правой полосе,Внезапных обгонов со стороны других участников движения,Больших различий в скорости между транспортными средствами,
2.1.08-011,en,ru,What must you do?,"Since you are currently being overtaken by a car on the left-hand side, you must maintain the lane and reduce the speed until the truck in front of you has completed its overtaking maneuver and changes to the right-hand lane.",Slow down and stay in lane,Move to the left-hand lane,Maintain speed and stay in lane,,Что вы должны сделать?,"Поскольку в данный момент вас обгоняет автомобиль слева, вы должны оставаться в своей полосе и снизить скорость, пока грузовик перед вами не завершит обгон и не перестроится в правую полосу.",Снизить скорость и оставаться в полосе,Перестроиться в левую полосу,Сохранять скорость и оставаться в полосе,
2.1.08-013,en,ru,What must you be aware of when joining the motorway?,"On the freeway, the continuous traffic always has the right of way and does not have to allow entrance. On the acceleration lane the driver may drive faster than the rest of the vehicles.","On the merging lane, I may drive faster than the through-driving traffic",The through-driving traffic has priority,The through-driving traffic on the right-hand lane must allow incoming traffic to merge,,Что нужно учитывать при въезде на автомагистраль?,"На автомагистрали движущийся по основной дороге транспорт всегда имеет преимущество и не обязан пропускать въезжающих. На полосе разгона можно ехать быстрее, чем остальной транспорт.","На полосе разгона я могу ехать быстрее, чем транспорт на основной дороге",Транспорт на основной дороге имеет преимущество,Транспорт в правой полосе основной дороги должен дать возможность въезжающим влиться в поток,
2.1.08-014,en,ru,You are driving at the recommended speed on the motorway and want to leave it at the next exit. What should you do?,"Finish overtaking in good time and get on the right lane. Before changing to the deceleration lane look around and indicate. On the deceleration lane, check your speed on the speedometer in order to assess it right. Only on the deceleration lane you should reduce the speed significantly, so as not to hinder subsequent traffic on the continuous lane.",I cease overtaking manoeuvres in good time,I significantly reduce my speed on the exit lane,I significantly reduce my speed while still on the right-hand lane of the motorway,,Вы едете с рекомендованной скоростью по автомагистрали и хотите съехать на следующем выезде. Что нужно сделать?,"Завершите обгон заблаговременно и перестройтесь в правую полосу. Перед перестроением на полосу торможения осмотритесь и включите указатель поворота. На полосе торможения контролируйте скорость по спидометру, чтобы правильно её оценить. Значительно снижать скорость следует только на полосе торможения, чтобы не мешать движению в основной полосе.",Заблаговременно прекращаю обгоны,Значительно снижаю скорость на полосе съезда,Значительно снижаю скорость ещё в правой полосе автомагистрали,
2.1.08-015,en,ru,"After a longer journey travelling at about 120 km/h, you want to exit the motorway. What must you be aware of when doing so?","If you, as a car driver, leave the motorway at a speed of about 120 km/h, you must observe the following: 1. complete all overtaking maneuvers in good time; 2. merge right; 3. reduce the speed while checking it on the speedometer; 4. indicate. In order not to hinder the traffic on the continuous road, you should reduce the speed only when you change to the deceleration lane.","I signal in good time and then brake while on the exit lane, so as not to impede the traffic behind me",I check the speedometer to make sure I do not underestimate my speed,"I maintain my speed while on the exit lane, so as not to impede the traffic behind me",,После длительной поездки со скоростью около 120 км/ч вы хотите съехать с автомагистрали. Что нужно учитывать?,"Если вы съезжаете с автомагистрали со скорости около 120 км/ч, нужно: 1) своевременно завершить все обгоны; 2) перестроиться вправо; 3) снижать скорость, контролируя её по спидометру; 4) включить указатель поворота. Чтобы не мешать движению по основной дороге, снижать скорость следует только после перестроения на полосу торможения.","Я заблаговременно подаю сигнал поворота, а затем торможу на полосе съезда, чтобы не мешать транспорту позади","Я проверяю спидометр, чтобы не недооценить свою скорость","Я сохраняю скорость на полосе съезда, чтобы не мешать транспорту позади",
2.1.08-016,en,ru,What should you do now?,"When approaching a jam end on the highway, you must reduce your speed and warn the road users behind you by switching on the hazard lights. A rescue lane is to be formed.",I slow my vehicle down,I switch on my hazard lights,I continue driving in the clear lane,,Что вы должны сделать сейчас?,"При приближении к концу пробки на автомагистрали нужно снизить скорость и предупредить следующих сзади участников движения, включив аварийную сигнализацию. Также необходимо образовать аварийный коридор.",Я снижаю скорость своего автомобиля,Я включаю аварийную сигнализацию,Я продолжаю движение по свободной полосе,
2.1.08-017,en,ru,What should you anticipate with this bend?,The course of the curve is not assessable. You always have to expect obstacles such as broken-down vehicles or traffic jams. Be prepared for a stop within sight. The curve may narrow in its course. Thereby you'll only notice in the curve that your speed is too high. It is important to reduce the speed on time.,With an obstacle situated around the corner,That the bend will become tighter as it progresses,With oncoming traffic on my lane,,Чего нужно ожидать в этом повороте?,"Траекторию поворота невозможно точно оценить. Нужно всегда ожидать препятствия, например неисправные автомобили или пробку. Будьте готовы остановиться в пределах видимости. Поворот может становиться круче по ходу движения, и вы можете заметить слишком высокую скорость только уже в повороте. Поэтому важно своевременно снизить скорость.",Препятствия за поворотом,Что поворот по мере прохождения станет круче,Встречного движения на моей полосе,
2.1.08-018,en,ru,What is correct in this situation?,"The curve is difficult to assess for the car driver. There may be other road users or even obstacles on the route. Therefore, it makes sense to slow down the pace even before the turn and mentally adjust to a possible danger situation. Because even for oncoming drivers this is a difficult spot and caution is required.",I have to reduce my speed,The truck has right of way,The truck has to wait,,Что правильно в этой ситуации?,"Водителю трудно оценить этот поворот. На дороге могут находиться другие участники движения или препятствия. Поэтому разумно снизить скорость ещё до поворота и быть готовым к возможной опасной ситуации. Для встречных водителей это также сложное место, поэтому требуется осторожность.",Я должен снизить скорость,Грузовик имеет преимущество,Грузовик должен ждать,
2.1.08-019,en,ru,Why do you have to slow here?,The moveable road barrier with flashing arrow in the right-hand lane forces the truck driver to change to your lane on the left. That's why you have to delay now. The white car behind you is no danger.,Because of the truck,Because of the speed limit,Because of the white car,,Почему здесь нужно снизить скорость?,Передвижной дорожный барьер со стрелкой в правой полосе вынуждает водителя грузовика перестроиться в вашу левую полосу. Поэтому сейчас нужно снизить скорость. Белый автомобиль позади вас опасности не представляет.,Из-за грузовика,Из-за ограничения скорости,Из-за белого автомобиля,
