questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.32-204,en,ru,What do you have to do when exiting a construction site in your vehicle?,When leaving a construction site you should ensure that no charge can fall down and clean the tires and lighting equipment. Also remove jammed stones between the dual tires. All three answers are correct.,- clean the tyres and the lighting systems,- remove any stones jammed into between twin tyres,- ensure that none of the load can fall off,,"Что Вы должны сделать, выезжая с транспортным средством со строительной площадки?","При выезде со строительной площадки Вы должны убедиться, что груз не может упасть, очистить шины и световые приборы. Также удалите камни, застрявшие между сдвоенными шинами. Все три ответа правильные.",- очистить шины и световые приборы,"- удалить камни, застрявшие между сдвоенными шинами","- убедиться, что часть груза не может упасть",
2.2.32-205,en,ru,How should you behave when you leave a construction site with your vehicle?,"When leaving a construction site, it is important to clean the lighting equipment to ensure that you are clearly visible to other road users and that road safety is not compromised. Removing stones trapped between the twin tires prevents them from being thrown out while driving, causing damage to other vehicles or causing accidents. In addition, loaded bulk material must be adequately covered to prevent material from falling onto the road while driving and thus posing a danger to following traffic. These measures serve to protect all road users and help prevent pollution and hazards in road traffic.",- clean the lighting equipment,- remove stones stuck between the twin tyres,- ensure that loaded bulk material is adequately covered,,"Как Вы должны вести себя, выезжая со строительной площадки на своём транспортном средстве?","При выезде со строительной площадки важно очистить световые приборы, чтобы Вас хорошо видели другие участники движения и безопасность не была нарушена. Удаление камней, застрявших между сдвоенными шинами, предотвращает их выбрасывание во время движения, повреждение других транспортных средств или возникновение аварий. Кроме того, перевозимый сыпучий материал должен быть надёжно накрыт, чтобы он не попадал на дорогу и не создавал опасности для следующего транспорта. Эти меры служат защите всех участников дорожного движения.",- очистить световые приборы,"- удалить камни, застрявшие между сдвоенными шинами","- убедиться, что загруженный сыпучий материал достаточно накрыт",
2.2.32-401,en,ru,What must you do to avoid soiling the roadway?,Coming soon...,Remove loose earth from the tyres before leaving the field,Clean working equipment before leaving the field,"When it rains, only use truck tractors with twin tyres",,"Что Вы должны сделать, чтобы не загрязнять проезжую часть?",Скоро будет...,Перед выездом с поля удалить рыхлую землю с шин,Перед выездом с поля очистить рабочее оборудование,Во время дождя использовать только тягачи со сдвоенными шинами,
2.2.32-402,en,ru,"When driving your agricultural vehicle, you could not avoid soiling the roadway. What must you do?",Coming soon...,Take immediate measures to clean up the soiled area,Adequately mark the dangerous spot until the soilage is removed,Secure the dangerous spot by a warning triangle until the rain has washed the dirt away,,При движении на сельскохозяйственном транспортном средстве Вам не удалось избежать загрязнения дороги. Что Вы должны сделать?,Скоро будет...,Немедленно принять меры по очистке загрязнённого участка,До устранения загрязнения надлежащим образом обозначить опасное место,"Обезопасить опасное место знаком аварийной остановки, пока дождь не смоет грязь",
2.2.32-403,en,ru,You have dirtied the public highway with your agricultural vehicle. This is endangering or impeding traffic. What do you have to do?,Clean up the area and mark it visibly to eliminate a hazard.,- remove such dirt without delay,- adequately indicate the dirty area until the dirt can be removed,- always notifiy the office of public order of such soiling,,Вы загрязнили общественную дорогу своим сельскохозяйственным транспортным средством. Это создаёт опасность или препятствие движению. Что Вы должны сделать?,"Очистите участок и заметно обозначьте его, чтобы устранить опасность.",- немедленно удалить такое загрязнение,- до удаления загрязнения надлежащим образом обозначить загрязнённый участок,- всегда сообщать о таком загрязнении в службу общественного порядка,
2.2.34-001-M,en,ru,What is the right course of action in this situation?,"It can be seen that the accident scene has already been adequately secured. For this reason, you should not brake sharply as this is unnecessary in this situation. A strong deceleration would only increase the risk of further accidents (especially rear-end collisions), since subsequent motorists do not expect a braking maneuver. While driving, photographing the accident is prohibited.",I continue driving as before,I brake hard immediately,I take a photograph of the scene of the accident,,Как правильно поступить в этой ситуации?,"Видно, что место ДТП уже достаточно хорошо обезопасили. Поэтому резко тормозить не следует, так как в этой ситуации это не требуется. Сильное замедление только увеличит риск новых аварий, особенно столкновений сзади, поскольку следующие водители не ожидают торможения. Фотографировать место аварии во время движения запрещено.",Я продолжаю движение как раньше,Я немедленно резко торможу,Я фотографирую место ДТП,
2.2.34-002-M,en,ru,What is the right course of action now?,"On the right lane there was an accident and you drive towards the still unsecured accident site. Since the situation is not completely clear to you, you must reduce your speed. Drive as far to the left as possible to keep enough distance to the right-hand vehicles.",I reduce my speed,I continue driving as far to the left as possible,I continue driving as before,,Как правильно поступить сейчас?,"На правой полосе произошло ДТП, и Вы подъезжаете к ещё не полностью обезопасенному месту аварии. Поскольку ситуация Вам не совсем ясна, необходимо снизить скорость. Двигайтесь как можно левее, чтобы сохранить достаточное расстояние до автомобилей справа.",Я снижаю скорость,Я продолжаю движение как можно левее,Я продолжаю движение как раньше,
2.2.34-003-M,en,ru,What is the right course of action now?,"In the event of an accident, you should always play it safe and increase the safe distance as well as reduce your speed in case someone runs into the lane.",I reduce my speed further,I drive as far to the left as possible,I continue driving just as before,,Как правильно поступить сейчас?,"При ДТП всегда следует действовать осторожно: увеличить безопасную дистанцию и снизить скорость, так как кто-то может выбежать на проезжую часть.",Я ещё больше снижаю скорость,Я еду как можно левее,Я продолжаю движение как раньше,
2.2.34-101,en,ru,Your vehicle has collided with a wild animal. What is the right course of action here?,"After a deer accident, you should switch on the hazard warning lights, put on a high-visibility waistcoat and set up a warning triangle to secure the accident site. You should notify the police, describe your accident and give your exact location.",I secure the scene of the accident,I notify the police,I load the animal into my vehicle,,Ваш автомобиль столкнулся с диким животным. Как правильно поступить?,"После столкновения с диким животным следует включить аварийную сигнализацию, надеть сигнальный жилет и выставить знак аварийной остановки, чтобы обезопасить место происшествия. Необходимо сообщить в полицию, описать происшествие и указать точное место.",Я обезопасю место ДТП,Я сообщу в полицию,Я погружу животное в свой автомобиль,
2.2.34-102,en,ru,Why should you always carry the European accident report form with you on your journey?,"The European Accident Report should be carried at all times, because it makes it easier to record accidents with people involved in the accident who speak other languages, and it enables the accident to be recorded independently.",- makes it easier to document the accident with foreign-speaking parties involved in the accident,- enables the parties involved to independently document the accident,- unambiguously clarifies the issue of liability at the scene of the accident,,Почему во время поездки всегда следует иметь при себе европейский бланк извещения о ДТП?,"Европейский бланк извещения о ДТП следует всегда иметь при себе, потому что он облегчает оформление аварии с участниками, говорящими на другом языке, и позволяет участникам самостоятельно задокументировать ДТП.","- облегчает документирование ДТП с участниками, говорящими на иностранном языке",- позволяет участникам самостоятельно оформить ДТП,- однозначно выясняет вопрос ответственности на месте ДТП,
