questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.07-172-M,en,ru,What is the correct course of action in this situation?,"If a cyclist suddenly comes from the left, you must do an emergency stop.",I perform an emergency braking manoeuvre,"I continue driving, ready to brake",I accelerate,,Как правильно поступить в этой ситуации?,"Если велосипедист внезапно появится слева, необходимо выполнить экстренное торможение.",Я выполняю экстренное торможение,"Я продолжаю движение, будучи готовым к торможению",Я ускоряюсь,
1.1.07-173,en,ru,"While driving, a deer crosses the road in front of your vehicle. What should you be aware of?","A deer is very unpredictable, maybe it runs back into the forest, maybe it will stop in the middle of the street. You should therefore reduce your speed and follow what is happening, as other animals can also step on the road.",Other animals might follow the deer,The deer might stop in the middle of the road,I can scare off the deer by turning on my main beam lights,,Во время движения перед Вашим автомобилем дорогу перебегает олень. Что Вам следует учитывать?,"Олень очень непредсказуем: он может побежать обратно в лес или остановиться посреди дороги. Поэтому следует снизить скорость и внимательно следить за происходящим, так как на дорогу могут выйти и другие животные.",За оленем могут последовать другие животные,Олень может остановиться посреди дороги,"Я могу отпугнуть оленя, включив дальний свет",
1.1.07-174-M,en,ru,What is the right course of action?,"As the lorry in front of you is parking in reverse, you must continue to slow down. You can only change lanes when the lane to your left is free. Stay in your lane for the time being and continue braking.",I continue braking,I remain waiting in my lane for now,I steer to the left now,,Как правильно поступить?,"Поскольку грузовик перед Вами паркуется задним ходом, Вы должны продолжать снижать скорость. Перестраиваться можно только тогда, когда полоса слева свободна. Пока оставайтесь в своей полосе и продолжайте тормозить.",Я продолжаю тормозить,Пока я остаюсь ждать в своей полосе,Я сейчас поворачиваю рулём влево,
1.1.07-175-M,en,ru,What should you anticipate in this situation?,"You are driving on a turning priority road. Anyone leaving a priority road must give way to vehicles following the priority road.
The yellow car flashes and turns left. Although it does not have right of way, at its high speed it will not be able to stop without coming into your lane. You should therefore brake and give up your right of way to avoid a collision. The obligation to avoid accidents takes precedence over all right of way rules.",That [the yellow car] will turn left,That I will have to yield my right of way,That [the pedestrian] will cross the road,,Чего следует ожидать в этой ситуации?,"Вы движетесь по изгибающейся главной дороге. Тот, кто покидает главную дорогу, обязан уступить транспортным средствам, следующим по главной дороге. Жёлтый автомобиль включает указатель поворота и поворачивает налево. Хотя у него нет преимущества, из-за высокой скорости он не сможет остановиться, не выехав на Вашу полосу. Поэтому Вам следует затормозить и отказаться от своего преимущества, чтобы избежать столкновения. Обязанность предотвращать аварии важнее всех правил преимущества.",Что [жёлтый автомобиль] повернёт налево,Что мне придётся уступить своё преимущество,Что [пешеход] перейдёт дорогу,
1.1.07-176-M,en,ru,What is the right behaviour now?,"In the left side mirror you can see that a car behind you is about to overtake. At the same time, the person on the bike on the right in front of you could move onto the road. A truck is also coming towards you on the opposite lane. All three factors lead to a narrow roadway and thus increase the risk of accidents.
In this situation you have to brake to avoid a collision with the overtaking car and the cyclist.",I brake,I swerve to the left,I continue to drive steadily,,Как сейчас правильно поступить?,"В левом боковом зеркале видно, что автомобиль позади Вас собирается обгонять. Одновременно велосипедист справа впереди может выехать на проезжую часть. Кроме того, по встречной полосе движется грузовик. Все три фактора сужают проезжую часть и повышают риск аварии. В этой ситуации Вы должны затормозить, чтобы избежать столкновения с обгоняющим автомобилем и велосипедистом.",Я торможу,Я уклоняюсь влево,Я продолжаю ехать равномерно,
1.1.07-201-M,en,ru,What is the right course of action in this situation?,"The cyclist from the left does not seem to slow down, so brake sharply.",I brake very sharply,I sound my horn and continue driving,I steer to the right,,Как правильно поступить в этой ситуации?,"Велосипедист слева, похоже, не снижает скорость, поэтому резко тормозите.",Я очень резко торможу,Я подаю звуковой сигнал и продолжаю движение,Я поворачиваю рулём вправо,
1.1.07-202-M,en,ru,Why must you brake now?,"Because the cyclist wants to be in your lane, brake because of the cyclist.",Because of [the cyclist],Because of [the red vehicle],Because of the bus stop,,Почему Вы должны сейчас тормозить?,"Поскольку велосипедист хочет оказаться на Вашей полосе, необходимо тормозить из-за велосипедиста.",Из-за [велосипедиста],Из-за [красного автомобиля],Из-за автобусной остановки,
1.1.07-203-M,en,ru,What must you watch out for now?,The cyclist on the right is riding on the roadway. There is a cyclist on the left whom we must let go first as a result of our turning procedure.,For [the cyclist] on the left,For [the cyclist] on the right,For the [blue] car,,На что Вы должны сейчас обратить внимание?,"Велосипедист справа едет по проезжей части. Слева находится велосипедист, которого в связи с Вашим поворотом нужно сначала пропустить.",На [велосипедиста] слева,На [велосипедиста] справа,На [синий] автомобиль,
1.1.07-204-M,en,ru,What should you anticipate in this situation?,"As you are driving behind a large vehicle, it can quickly happen that you are overlooked by oncoming traffic. The danger sign warns of rolling gravel on the road.",The driver of the [yellow] car fails to see me,There are loose chippings on the roadway,"The tractor in front of me, will turn right",,Чего следует ожидать в этой ситуации?,"Поскольку Вы едете за крупным транспортным средством, встречный транспорт может легко не заметить Вас. Предупреждающий знак указывает на рыхлый гравий на дороге.",Водитель [жёлтого] автомобиля не заметит меня,На проезжей части есть рыхлая щебёнка,Трактор передо мной повернёт направо,
1.1.07-205-M,en,ru,You are driving outside of a built-up area. What is the correct course of action in this situation?,"This is not a protected cycle path. You may therefore continue to use the cycle path.
When entering another road, you must make sure that the road is clear. There is a ""Give way"" sign here. This means that the cyclists on the other side of the road have the right of way and you must wait. You should check for yourself that the road is clear.
You must still make sure that the road is clear for crossing.",I only continue driving once I have reassured myself that the road is clear,"I do not have to reassure myself that the road is clear, because [the cyclist] is moving",I may no longer continue using the cycle path,,Вы едете вне населённого пункта. Как правильно поступить в этой ситуации?,"Это не защищённая велосипедная дорожка. Поэтому Вы можете продолжать пользоваться велосипедной дорожкой. При выезде на другую дорогу Вы должны убедиться, что дорога свободна. Здесь установлен знак «Уступите дорогу». Это означает, что велосипедисты на другой стороне дороги имеют преимущество, и Вы должны ждать. Вы должны лично убедиться, что дорога свободна для пересечения.","Я продолжаю движение только после того, как убедился, что дорога свободна","Мне не нужно убеждаться, что дорога свободна, потому что [велосипедист] движется",Я больше не имею права продолжать пользоваться велосипедной дорожкой,
1.1.07-206-M,en,ru,Why should you be ready to brake now?,"The brown vehicle has just stopped, there is a high risk that a person will get out hastily and carelessly in the next moment. Therefore, you must be ready to brake.",Because the driver of the brown vehicle could exit the vehicle,Because [the pedestrian] could walk out onto the road,Because the bus could move across onto my lane,,Почему сейчас следует быть готовым к торможению?,"Коричневый автомобиль только что остановился; существует высокий риск, что в следующий момент человек поспешно и невнимательно выйдет из него. Поэтому нужно быть готовым к торможению.",Потому что водитель коричневого автомобиля может выйти из машины,Потому что [пешеход] может выйти на дорогу,Потому что автобус может перестроиться на мою полосу,
