questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.6.02-414,en,ru,What is the period of validity of the authorisation for occasional passenger services (national) with coaches or buses?,Coming soon...,Maximum 10 years,Maximum 5 years,Maximum 2 years,,Каков срок действия разрешения на нерегулярные пассажирские перевозки (национальные) автобусами?,Скоро...,Максимум 10 лет,Максимум 5 лет,Максимум 2 года,
2.6.02-416,en,ru,What proofs may be necessary for cross-border road haulage services?,"3 answers are correct. As evidence for cross-border freight ECMT license, the bilateral authorization and the Community license shall apply.",- ECMT permit,- bilateral authorisation,- Community licence,,Какие документы могут потребоваться для международных автомобильных грузовых перевозок?,"Правильны 3 ответа. В качестве подтверждений для международных грузовых перевозок применяются разрешение ЕКМТ, двустороннее разрешение и лицензия Сообщества.",- разрешение ЕКМТ,- двустороннее разрешение,- лицензия Сообщества,
2.6.03-001,en,ru,"What is the correct response if, when reversing a combination vehicle the view to the rear is impeded?","If you drive backwards with a vehicle combination and your view is restricted to the rear, you must make sure that you do not endanger other road users. You should therefore be advised into traffic. This also applies to factory premises.","If the line-of-sight is broken to the person directing, the vehicle must be stopped",A person directing is only required when driving into a priority road,A person directing is not needed when on a factory premises,,"Как правильно действовать, если при движении задним ходом с составом транспортных средств обзор назад ограничен?","Если Вы движетесь задним ходом с составом транспортных средств и обзор назад ограничен, необходимо убедиться, что Вы не создаёте опасности для других участников движения. Поэтому следует воспользоваться помощью лица, подающего указания. Это относится и к территории предприятия.","Если зрительный контакт с лицом, подающим указания, потерян, транспортное средство необходимо остановить","Лицо, подающее указания, требуется только при выезде на главную дорогу","На территории предприятия лицо, подающее указания, не требуется",
2.6.03-002,en,ru,What is the period of validity of the authorisation for other occasional passenger services (national) with motor vehicles?,Coming soon...,Maximum 5 years,Maximum 10 years,Maximum 2 years,,Каков срок действия разрешения на прочие нерегулярные пассажирские перевозки (национальные) автомобилями?,Скоро...,Максимум 5 лет,Максимум 10 лет,Максимум 2 года,
2.6.03-102,en,ru,"You are driving on a road with potholes and your trailer starts ""jumping"". What must you do?",You should not accelerate any further as this would cause the trailer to build up vibrations. Brake slightly instead. A reduced speed brings the trailer back under control.,Reduce speed in order to avoid skidding,Accelerate to keep the combination of vehicles straight,Proceed at the same speed and avoid potholes,,"Вы едете по дороге с выбоинами, и Ваш прицеп начинает «подпрыгивать». Что нужно сделать?","Не следует дальше ускоряться, так как это усилит колебания прицепа. Вместо этого слегка притормозите. Снижение скорости помогает снова взять прицеп под контроль.","Снизить скорость, чтобы избежать заноса","Ускориться, чтобы удержать состав транспортных средств прямо",Продолжать движение с той же скоростью и объезжать выбоины,
2.6.03-105,en,ru,What must you remember when you want to use a trailer with overrun brakes behind your car?,"Make sure that the breakaway cable is properly fastened. It has the effect that, in case of detachment, the trailer brake will automatically tighten and bring the trailer to a halt. The overrun brake has nothing to do with the maximum permissible speed.",The actual total mass of the trailer must not exceed the towed load permitted for the car,The breakaway cable is connected to the towing vehicle,"The permissible maximum speed for this combination of vehicles is 60 km/h, including on autobahns",,"Что нужно помнить, если Вы хотите использовать прицеп с инерционным тормозом за легковым автомобилем?","Убедитесь, что страховочный трос правильно закреплён. При отсоединении прицепа он автоматически задействует тормоз прицепа и остановит его. Инерционный тормоз не имеет отношения к максимально разрешённой скорости.",Фактическая полная масса прицепа не должна превышать разрешённую буксируемую массу автомобиля,Страховочный трос соединён с тягачом,"Максимально разрешённая скорость для такого состава составляет 60 км/ч, в том числе на автобанах",
2.6.03-106,en,ru,What is designated as towed load?,"Only the actually dragged load is called trailer load, in other words the weight of the trailer. The manufacturer sets this value for carrying a trailer.",The actual load being towed,The permissible total mass of the trailer,The useful load of the trailer,,Что обозначается как буксируемая масса?,"Буксируемой массой называется только фактически буксируемая нагрузка, то есть вес прицепа. Производитель устанавливает это значение для эксплуатации с прицепом.",Фактически буксируемая нагрузка,Разрешённая полная масса прицепа,Полезная нагрузка прицепа,
2.6.03-111,en,ru,You want to pull a trailer. When do additional rear-view mirrors have be to attached to your motor vehicle?,"As a car driver you are responsible for a sufficient view of the vehicle. If visibility is compromised by a trailer and the prescribed mirrors are no longer sufficient, you will need to install additional mirrors.",If it is not possible to observe all relevant road traffic situations without additional rear-view mirrors,If the load platform of the trailer exceeds a width of 1.5 m and a height of 1 m,If you are pulling a caravan or a trailer used in agriculture and forestry,,Вы хотите буксировать прицеп. Когда к Вашему транспортному средству должны быть установлены дополнительные зеркала заднего вида?,"Как водитель легкового автомобиля Вы отвечаете за достаточный обзор. Если обзор ограничен прицепом и штатных зеркал уже недостаточно, необходимо установить дополнительные зеркала.",Если без дополнительных зеркал невозможно наблюдать все важные дорожные ситуации,"Если грузовая платформа прицепа превышает ширину 1,5 м и высоту 1 м","Если Вы буксируете жилой прицеп или прицеп, используемый в сельском и лесном хозяйстве",
2.6.03-112,en,ru,You want to tow a brake-equipped trailer. Where can you find details or guidelines on the permissible towable mass of your car?,The information on how much weight a towing vehicle can tow can be found in the registration certificate (part 1) and in the vehicle owner's manual.,In the registration certificate Part I of my car,In the registration certificate Part I of my trailer,In the insurance certificate,,Вы хотите буксировать прицеп с тормозами. Где можно найти сведения или указания о разрешённой буксируемой массе Вашего автомобиля?,"Сведения о том, какую массу может буксировать тягач, можно найти в свидетельстве о регистрации (часть I) и в руководстве по эксплуатации транспортного средства.","В свидетельстве о регистрации, часть I, моего автомобиля","В свидетельстве о регистрации, часть I, моего прицепа",В страховом свидетельстве,
2.6.03-113,en,ru,You want to couple a trailer to your car. Where will you find details about the maximum permissible vertical loading of your car?,Information about the permissible trailer load can be found in part 1 in the certificate of registration of the car towing vehicle and in its operating instructions.,- operating manual,- registration certificate Part I,- registration certificate Part II,,Вы хотите присоединить прицеп к своему автомобилю. Где Вы найдёте сведения о максимально допустимой вертикальной нагрузке Вашего автомобиля?,"Сведения о допустимой нагрузке на сцепное устройство можно найти в свидетельстве о регистрации, часть I, тягача и в его руководстве по эксплуатации.",- в руководстве по эксплуатации,"- в свидетельстве о регистрации, часть I","- в свидетельстве о регистрации, часть II",
