questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.4.41-164,en,uz,What does this traffic sign combination indicate?,"This sign means ""Danger zone"" and the additional sign stands for ""Winter sports allowed"". The combination indicates that winter sportspersons may use the road and road users must pay particular attention to it.",- may be used by winter sports enthusiasts,- may not be used by traffic in winter,- may only be used with snow chains,,Bu yo‘l belgilari kombinatsiyasi nimani bildiradi?,"Bu belgi “xavfli hudud”ni, qo‘shimcha belgi esa “qishki sportga ruxsat berilgan”ni bildiradi. Demak, qishki sportchilar yo‘ldan foydalanishi mumkin, haydovchilar esa bunga alohida e’tibor berishi kerak.",- qishki sport ishqibozlari tomonidan foydalanilishi mumkin,- qishda transport harakati uchun foydalanilmasligi mumkin,- faqat qor zanjirlari bilan foydalanilishi mumkin,
1.4.41-165,en,uz,What do you have to be aware of in this traffic situation?,"You must not drive over the lane boundary (solid line) to the left, which is located at the middle of the lane. Driving on it is also prohibited.",- not cross the lane marking,- cross the lane marking in order to overtake,- cross the lane marking if oncoming traffic permits this,,Bu yo‘l harakati vaziyatida nimaga e’tibor berishingiz kerak?,"Yo‘l belgisi xavfli joy haqida ogohlantiradi. Bunday joylarda tezlikni kamaytirib, vaziyatga mos ravishda ehtiyotkor harakat qilish kerak.",Xavfli vaziyatga,Tezlikni moslashtirishga,Ehtiyotkorlik bilan haydashga,
1.4.41-166,en,uz,What must you be aware of on this priority road?,The solid line in the middle between the two lanes prohibits crossing or crossing this line. It also prohibits parking on priority roads outside of built-up areas.,Parking is prohibited,You may not cross the lane marking,Parking is permitted if there is a clear space of at least 3 m between a parked car and the lane marking,,Bu ustun yo‘lda nimaga e’tibor berishingiz kerak?,Ustun yo‘lning yo‘nalishi o‘zgarishi yoki boshqa ishtirokchilar qoidani noto‘g‘ri tushunishi mumkin. Signal berish va ehtiyotkorlik zarur.,Ustun yo‘l yo‘nalishiga,Boshqa harakat ishtirokchilariga,Signal berish zarurligiga,
1.4.41-167,en,uz,You want to overtake. What is the right thing to do?,You may overtake if other road users are not endangered. The one-sided lane boundary allows you to cross the two lines from the side where the broken line is located.,- overtake,- not overtake,"- only overtake, if I remain in the right-hand lane while doing so",,Siz quvib o‘tmoqchisiz. To‘g‘ri harakat qanday?,"Quvib o‘tish faqat yo‘l vaziyati aniq, qarama-qarshi transportga xavf tug‘dirmasdan va taqiq bo‘lmaganda mumkin.",Faqat xavfsiz bo‘lsa quvib o‘taman,Qarama-qarshi transportga e’tibor beraman,Xavf bo‘lsa quvib o‘tmayman,
1.4.41-168,en,uz,"As a resident, you want to drive into a cycle highway that has this sign. What must you be aware of when doing so?","A maximum speed of 30 km/h applies to traffic. Cycling traffic must not be endangered or obstructed. If necessary, motor vehicle traffic must reduce speed further. Side-by-side cycling is permitted.",Vehicles may not be driven faster than 30 km/h,Cycles may travel alongside one another,Cycle traffic may not be impeded,,Rezident sifatida siz ushbu belgi bor velomagistralga kirmoqchisiz. Bunda nimaga e’tibor berishingiz kerak?,"Velomagistralda velosipedchilar ustun ahamiyatga ega. Kirishga ruxsat bo‘lsa ham, siz ularga xavf tug‘dirmasligingiz va juda ehtiyotkor bo‘lishingiz kerak.",Velosipedchilarga alohida e’tibor beraman,Ularga xavf tug‘dirmayman,Faqat ruxsat bo‘lsa kiraman,
1.4.41-169,en,uz,Who may enter a street that has this sign?,Vehicular traffic other than cyclists may not use cycle lanes unless permitted by additional sign. The additional sign allows residents to enter the bicycle lane.,All cyclists,All persons visiting residents,All moped riders,,Ushbu belgi bor ko‘chaga kim kirishi mumkin?,Belgi faqat ruxsat etilgan transport ishtirokchilariga kirishga ruxsat beradi. Boshqalar kirishi mumkin emas.,Ruxsat etilgan shaxslar,Maxsus ruxsatga ega transport vositalari,Barcha transport vositalari,
1.4.41-170,en,uz,This road traffic sign is displayed for your lane. What must you be aware of?,"This traffic sign indicates the prescribed minimum speed. You must therefore drive at least 60 km/h, provided that the road and traffic conditions allow it.","I must drive at a minimum speed of 60 km/h, if permitted by the road and traffic conditions",I may only use this lane if my vehicle can and is allowed to drive at a speed of least 60 km/h,I may not drive faster than 60 km/h,,Bu yo‘l belgisi sizning yo‘lagiz uchun ko‘rsatilgan. Nimaga e’tibor berishingiz kerak?,Belgi aynan siz harakatlanayotgan yo‘lakka taalluqli. Uning talabiga shu yo‘lakda rioya qilishingiz kerak.,Belgi mening yo‘lagimga taalluqli,Yo‘lak bo‘yicha ko‘rsatmaga rioya qilaman,Boshqa yo‘laklarga avtomatik taalluqli emas,
1.4.41-172,en,uz,What situation applies according to this traffic sign?,The additional sign limits the speed limit between 10 pm and 6 am.,- applies between 10 pm and 6 am,- applies between 6 am and 10 pm,- does not apply to electric vehicles,,Ushbu yo‘l belgisiga ko‘ra qanday vaziyat amal qiladi?,Belgi ushbu yo‘l qismida amal qiladigan maxsus yo‘l harakati tartibini bildiradi. Belgidagi ko‘rsatmaga rioya qilish kerak.,Belgi ko‘rsatgan tartib amal qiladi,Tezlik va ustunlikka e’tibor beraman,Belgini mensimaslik mumkin,
1.4.41-173,en,uz,What should you do when you see this road sign?,"The arrow on this traffic sign always shows the direction of travel. If it is a straight arrow, you have to turn in front of the sign. If it is a curved arrow, you must turn according to the sign. 
You have to flash to indicate the change in driving direction.",- indicate left,- turn left before the traffic sign,- turn left behind the traffic sign,,Bu yo‘l belgisini ko‘rsangiz nima qilishingiz kerak?,"Belgi ogohlantiruvchi yoki tartibga soluvchi mazmunga ega. Tezlikni moslashtirib, ehtiyotkorlik bilan davom etish kerak.",Tezlikni kamaytiraman,Ehtiyotkorlik bilan davom etaman,Belgiga e’tibor bermayman,
1.4.42-001,en,uz,What does this traffic sign indicate?,"This traffic sign grants you priority in a specific place. Thus, the right of way for the driver is limited and has no general validity.",- only at the next crossroads or junction,- at all crossroads and junctions on this road,- as far as the urban limit,,Bu yo‘l belgisi nimani bildiradi?,Yo‘l belgisi muayyan yo‘l holati yoki yo‘nalish haqida axborot beradi. Haydovchi belgining ma’nosiga muvofiq harakat qilishi kerak.,Yo‘l holati haqida ma’lumot,Yo‘nalish haqida ma’lumot,Taqiqsiz axborot belgisi,
