questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.23-020,en,uz,Where are you allowed to store luggage on motorcycles?,"You can store luggage in the tank-top bag, panniers (equally distributed on the right and left), luggage rack, handlebars.",In panniers or on the luggage rack,In the tank-top bag,Evenly distributed on the right and left of the handlebars,,Mototsikllarda bagajni qayerda joylashtirish mumkin?,"Bagajni bak usti sumkasida, yon sumkalarda — chap va o‘ng tomonga teng taqsimlab — bagaj tokchasida yoki rulda joylashtirish mumkin.",Yon sumkalarda yoki bagaj tokchasida,Bak usti sumkasida,Rulning chap va o‘ng tomoniga teng taqsimlab,
2.2.23-021,en,uz,How must you protect yourself from serious head injuries?,An officially approved protective helmet is required to protect your head against injuries,- an officially approved protective helmet,- a steel helmet,- a tested protective work helmet,,O‘zingizni og‘ir bosh jarohatlaridan qanday himoya qilishingiz kerak?,Bosh jarohatlaridan himoyalanish uchun rasmiy tasdiqlangan himoya dubulg‘asi kerak.,- rasmiy tasdiqlangan himoya dubulg‘asi,- po‘lat dubulg‘a,- sinovdan o‘tgan ishchi himoya dubulg‘asi,
2.2.23-026,en,uz,What applies to the installation and use of rear-view mirrors on motorcycles?,"In order to be able to use your rearview mirror, you must ensure that they are well fixed, adjusted, and work (are not cracked, blind)",They must be fixed and adjusted properly,They must neither be cracked nor blind,A mirror on the right replaces the look over your shoulder,,Mototsikllarda orqa ko‘zgularni o‘rnatish va ulardan foydalanish bo‘yicha nima amal qiladi?,"Orqa ko‘zgulardan foydalanish uchun ular mustahkam o‘rnatilgan, to‘g‘ri sozlangan va ish holatida bo‘lishi, ya’ni yorilmagan yoki xiralashmagan bo‘lishi kerak.",Ular mustahkam o‘rnatilgan va to‘g‘ri sozlangan bo‘lishi kerak,Ular yorilmagan va xiralashmagan bo‘lishi kerak,O‘ng tomondagi ko‘zgu yelka oshirib qarashning o‘rnini bosadi,
2.2.23-027,en,uz,What is required when the motor liability insurance of your vehicle has expired?,"It is required to have an insurance for your vehicle, without one you are not allowed to drive it",- may no longer be used in road traffic,- must be submitted to the technical test centre,,,"Transport vositangizning fuqarolik javobgarligi sug‘urtasi muddati tugagan bo‘lsa, nima talab qilinadi?",Transport vositangiz uchun sug‘urta bo‘lishi shart. Sug‘urtasiz uni yo‘l harakatida boshqarishga ruxsat berilmaydi.,- yo‘l harakatida foydalanilishi mumkin emas,- texnik ko‘rik markaziga taqdim etilishi kerak,,
2.2.23-031,en,uz,What can prevent you from hearing warning signals?,"Other sounds, such as a loud radio or a loud exhaust, can prevent car drivers from perceiving important warning signals. Also, the use of headphones usually limits the ability to hear. This often means that warning signals are ignored by drivers. Make sure that you can always hear warning signals.",Having the radio on too loud,Using headphones,The exhaust being too loud,,Ogohlantiruvchi signallarni eshitishingizga nima xalaqit berishi mumkin?,Baland radio yoki baland chiqindi ovozi kabi boshqa tovushlar muhim ogohlantiruvchi signallarni eshitishga xalaqit beradi. Quloqchinlardan foydalanish ham eshitish qobiliyatini odatda cheklaydi. Ogohlantiruvchi signallarni doimo eshita olishingizga ishonch hosil qiling.,Radioni juda baland qo‘yish,Quloqchinlardan foydalanish,Chiqindi tizimi ovozining juda baland bo‘lishi,
2.2.23-033,en,uz,You have sold your vehicle which is still registered. The buyer has paid. What must you do?,"If you have sold your licensed vehicle and received the payment, proceed as follows: 1. You hand over all vehicle documents to the new vehicle owner in exchange for a confirmation of receipt. 2. You report the name and address of the vehicle buyer to the admission office. This way, you protect yourself from unjustified claims that could be caused by traffic violations on the part of the new owner. 3. The inspection plate remains on the vehicle.",Inform the registration centre immediately of the buyer's name and address,Hand over the vehicle registration certificate (Fahrzeugschein) and vehicle registration book (Fahrzeugbrief) or permit for use (Betriebserlaubnis) to the buyer against receipt,Remove the test stamp from the official registration plate,,Hali ro‘yxatdan chiqarilmagan transport vositangizni sotdingiz. Xaridor pulni to‘ladi. Nima qilishingiz kerak?,"Ro‘yxatdan chiqarilmagan transport vositasini sotib, pulni olganingizdan keyin barcha hujjatlarni xaridorga tilxat evaziga topshiring va ro‘yxatdan o‘tkazish organiga xaridorning ismi va manzilini darhol xabar qiling. Bu yangi egasining qoidabuzarliklari sabab nohaq talablarning oldini oladi. Texnik ko‘rik belgisi raqamda qoladi.",Xaridorning ismi va manzilini darhol ro‘yxatdan o‘tkazish markaziga xabar qilish,Ro‘yxatdan o‘tkazish guvohnomasi va transport vositasi hujjatlarini xaridorga tilxat evaziga topshirish,Rasmiy davlat raqamidan texnik ko‘rik belgisini olib tashlash,
2.2.23-034,en,uz,What is important with regard to the official registration plates?,"For license numbers, it is important that they are placed in the required place. In addition, they must be easy to read and illuminated in the dark.",They must be securely attached at the appropriate places,They must always be easily legible,The rear registration plates must be lit up in darkness,,Rasmiy davlat raqamlari bo‘yicha nima muhim?,Davlat raqamlari belgilangan joylarga o‘rnatilgan bo‘lishi kerak. Ular doimo oson o‘qiladigan va qorong‘ida yoritilgan bo‘lishi shart.,Ular belgilangan joylarga mustahkam o‘rnatilgan bo‘lishi kerak,Ular har doim oson o‘qiladigan bo‘lishi kerak,Orqa davlat raqami qorong‘ida yoritilishi kerak,
2.2.23-035,en,uz,What is required when your vehicle is no longer covered by motor liability insurance?,"Without a valid liability insurance, a car is not ready to drive and therefore may not participate in public transport. The liability insurance serves to regulate damage that you may be able to inflict on other vehicles. Irrespective of the financial circumstances of the injuring party, compensation for the injured party is thus guaranteed. If there is no liability insurance, the holder must deregister the car at the admission office. Failure to comply with this rule will result in a penalty.",- may no longer be used in road traffic,- must be de-registered at the registration centre,- must be submitted to the registration centre,,"Transport vositangizda fuqarolik javobgarligi sug‘urtasi endi amal qilmasa, nima talab qilinadi?","Amal qiluvchi javobgarlik sug‘urtasisiz transport vositasi yo‘lga yaroqli hisoblanmaydi va jamoat yo‘l harakatida qatnasha olmaydi. Egasi transport vositasini ro‘yxatdan chiqarishi kerak. Bu qoidaga rioya qilinmasa, jazo qo‘llanadi.",- yo‘l harakatida foydalanilishi mumkin emas,- ro‘yxatdan o‘tkazish markazida ro‘yxatdan chiqarilishi kerak,- ro‘yxatdan o‘tkazish markaziga taqdim etilishi kerak,
2.2.23-036,en,uz,What are you allowed to change on the official registration plate?,"A license number is an official document, which may not be altered in any way. Therefore, do not attach any foils or stickers to your license plate.",Nothing,Attach a protective foil for the lettering,Attach coloured stickers,,Rasmiy davlat raqamida nimani o‘zgartirishga ruxsat beriladi?,Davlat raqami rasmiy hujjat hisoblanadi va uni hech qanday tarzda o‘zgartirish mumkin emas. Shuning uchun raqamga plyonka yoki stiker yopishtirmang.,Hech narsani,Yozuvni himoya qilish uchun himoya plyonka yopishtirish,Rangli stikerlar yopishtirish,
2.2.23-038,en,uz,"As a cyclist, what must you check before commencing your journey?","Before starting your trip, make sure that your lights and tires are in good condition and work properly.",Condition of tyres,Lighting,First-aid material,,Velosipedchi sifatida safarni boshlashdan oldin nimani tekshirishingiz kerak?,Safarni boshlashdan oldin chiroqlar va shinalar yaxshi holatda ekaniga hamda to‘g‘ri ishlashiga ishonch hosil qiling.,Shinalar holatini,Yoritish moslamalarini,Birinchi yordam materiallarini,
2.2.23-039,en,uz,"What do we mean by the term ""blind spot""?","In blind spots you can not see other road users. Areas around the vehicle that can not be seen even with the vehicle mirrors, count as such. The other two answers are wrong.",Areas around the vehicle not visible even with the vehicle's mirrors,Areas in inner cities not accessible to vehicles due to the restrictions on visibility,Areas of the roadway which cannot be driven over due to the wide turning circle of my vehicle,,“Ko‘r nuqta” atamasi nimani anglatadi?,Ko‘r nuqtada boshqa yo‘l ishtirokchilarini ko‘ra olmaysiz. Hatto transport vositasi ko‘zgulari bilan ham ko‘rinmaydigan atrofdagi hududlar shunday hisoblanadi.,Transport vositasi ko‘zgulari bilan ham ko‘rinmaydigan atrofdagi hududlar,Ko‘rinish cheklovi sabab transport vositalari kira olmaydigan shahar hududlari,Transport vositamning keng burilish radiusi sabab bosib o‘tib bo‘lmaydigan qatnov qismi hududlari,
2.2.23-040,en,uz,"While you are driving a car you get a call on your mobile phone. What must you be aware of here, if you do not have a hands-free set?","You must keep the cellphone ringing. Taking or holding the phone is generally prohibited for motorists and can lead to high fines. If necessary, stop at the nearest convenient location. First turn off the engine. Only now you are allowed to take your phone into your hands.",The journey must be interrupted in order to use the telephone,The engine must be switched off in order to use the telephone,A mobile phone may not be used for more than 15 seconds while driving,,"Avtomobil haydayotganda mobil telefoningizga qo‘ng‘iroq keldi. Hands-free qurilmangiz bo‘lmasa, nimani yodda tutishingiz kerak?","Telefonni qo‘lga olish yoki ushlab turish haydovchilar uchun taqiqlangan. Zarur bo‘lsa, yaqin mos joyda to‘xtang va avval dvigatelni o‘chiring. Faqat shundan keyin telefonni qo‘lga olishingiz mumkin.",Telefondan foydalanish uchun safarni to‘xtatish kerak,Telefondan foydalanish uchun dvigatel o‘chirilgan bo‘lishi kerak,Haydash vaqtida mobil telefondan 15 soniyadan ortiq foydalanish mumkin emas,
2.2.23-042,en,uz,What can be the consequence of your passenger (pillion passenger) on the motorbike not wearing conspicuous clothing?,"If your passenger does not wear highly visible clothes (conspicuous clothes), it will make you less visible for people driving behind you",- more difficult to recognise for the following traffic,- more difficult to recognise for the traffic ahead,- more difficult to recognise for oncoming traffic,,"Mototsiklda yo‘lovchingiz yorqin ko‘rinadigan kiyim kiymasa, oqibati qanday bo‘lishi mumkin?","Yo‘lovchi ko‘zga tashlanadigan kiyim kiymasa, siz ortdan kelayotgan transport uchun yomonroq ko‘rinasiz.",- ortdan kelayotgan transport uchun ko‘rish qiyinlashadi,- oldindagi transport uchun ko‘rish qiyinlashadi,- qarama-qarshi transport uchun ko‘rish qiyinlashadi,
2.2.23-043,en,uz,Why can motorcycles be overseen despite having their dipped headlights switched on?,Motorcycles are easy to miss because they are small and even more so if they are fast and wear clothes that are hard to see,Because they are narrower than cars,"Because if highly accelerated, motorcycles can approach extremely quickly",Because the persons onboard sometimes drive wearing inconspicuous clothing,,Nega mototsikllar qisqa faralari yoqilgan bo‘lsa ham ko‘zdan qochirilishi mumkin?,"Mototsikllar avtomobillarga qaraganda torroq bo‘lgani uchun ko‘zdan qochishi oson. Ular yuqori tezlanish bilan juda tez yaqinlashishi mumkin. Haydovchi yoki yo‘lovchi ko‘zga tashlanmaydigan kiyim kiysa, ko‘rinuvchanlik yanada yomonlashadi.",Chunki ular avtomobillardan torroq,Chunki kuchli tezlanganda mototsikllar juda tez yaqinlashishi mumkin,Chunki undagi odamlar ba’zan ko‘zga tashlanmaydigan kiyimda yuradi,
