questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.5.01-111,en,uz,How can you reduce noise?,"Driving in the high-speed range causes more noise than a low-speed driving style. In built-up areas you should drive in the highest possible gear, so that the engine causes the least possible noise. Avoid a high-speed start with squeaky tires.",By driving in 4th or 5th gear in built-up areas,By driving at high engine revolutions,By driving at high speed,,Shovqinni qanday kamaytirish mumkin?,"Yuqori aylanishlarda haydash past aylanishdagi haydashga qaraganda ko‘proq shovqin keltiradi. Aholi yashash hududlarida imkon qadar yuqori uzatmada yuring, shunda dvigatel eng kam shovqin chiqaradi. Shinalarni chiyillatib, keskin start qilishdan saqlaning.",Aholi yashash hududlarida 4- yoki 5-uzatmada yurish orqali,Dvigatelni yuqori aylanishlarda ishlatish orqali,Yuqori tezlikda haydash orqali,
2.5.01-112,en,uz,"What does ""power sound"" in the car result in?","""Power sound"" in the car causes over-stimulation. This over-stimulation may distract the car driver so that he/she may miss important other signals. Bear in mind that other road users are also bothered by the noise.",Signals from other traffic - in particular sirens - are not heard,There is noise pollution for others even when the windows are closed,Driving errors due to the driver being diverted,,Avtomobildagi “power sound” nimaga olib keladi?,Avtomobildagi baland “power sound” ortiqcha qo‘zg‘alish va chalg‘ishga sabab bo‘ladi. Natijada haydovchi muhim signallarni eshitmay qolishi va haydash xatolari qilishi mumkin. Shovqin boshqa yo‘l ishtirokchilarini ham bezovta qiladi.,"Boshqa transport signallari, ayniqsa sirenalar eshitilmaydi",Oynalar yopiq bo‘lsa ham boshqalarga shovqinli bezovtalik bo‘ladi,Haydovchi chalg‘igani sabab haydash xatolari yuz beradi,
2.5.01-113,en,uz,By which percentage does the fuel consumption (l/100 km) of a middle-class car driving at 160 km/h in general increase compared to driving at the recommended speed of 130 km/h?,"Compared to driving at the advisory speed limit of 130 km/h, the fuel consumption at a speed of 160 km/h usually increases very much. For example, the consumption of a mid-range car can rise by up to 35%.",By up to 35 %,By up to 5 %,By up to 10 %,,"O‘rta sinf avtomobil 160 km/soat tezlikda yurganda, 130 km/soat tavsiya etilgan tezlikka nisbatan yoqilg‘i sarfi odatda necha foizga oshadi?",130 km/soat tavsiya etilgan tezlikka nisbatan 160 km/soatda yoqilg‘i sarfi sezilarli oshadi. O‘rta sinf avtomobilda sarf 35 % gacha ko‘payishi mumkin.,35 % gacha,5 % gacha,10 % gacha,
2.5.01-116,en,uz,When are you allowed to enter an environmental zone?,"You may only drive into an environmental zone as a car driver if a valid badge is visibly attached to your vehicle that at least corresponds to the qualifying plate (red, yellow, green). Excluded from this rule are exclusively vehicles with special rights, for example historic motor vehicles.",When your vehicle has a corresponding emissions sticker,When your vehicle enjoys special rights,When you have a low-emission vehicle,,Ekologik hududga qachon kirishingiz mumkin?,Ekologik hududga faqat transport vositasida talab qilingan rangga mos amal qiluvchi ekologik stiker ko‘rinadigan joyda yopishtirilgan bo‘lsa kirish mumkin. Maxsus huquqli transport vositalari bundan mustasno.,Transport vositamda tegishli chiqindi stikeri bo‘lsa,Transport vositam maxsus huquqlarga ega bo‘lsa,Kam chiqindili transport vositam bo‘lsa,
2.5.01-117,en,uz,Where do you have to place the emissions sticker for identifying lowemission vehicles?,"As a car driver, you must ensure that the carbon emission sticker is affixed to the inside of the windshield of your vehicle so that it clearly identifies your low-emission vehicle.",Clearly visible on the inside of the windscreen,Clearly visible on the outside of the windscreen,Clearly visible on the inside of the rear window,,Kam chiqindili transport vositalarini belgilovchi ekologik stikerni qayerga yopishtirish kerak?,Ekologik stiker old oynaning ichki tomoniga aniq ko‘rinadigan qilib yopishtirilishi kerak.,Old oynaning ichki tomoniga aniq ko‘rinadigan qilib,Old oynaning tashqi tomoniga aniq ko‘rinadigan qilib,Orqa oynaning ichki tomoniga aniq ko‘rinadigan qilib,
2.5.01-118,en,uz,"If your car has a petrol engine but does not have an emissions sticker, are you allowed to enter an environmental zone which is sign-posted as follows?","Without visibly attached carbon emission sticker, motor vehicle drivers are not allowed to drive into an environmental zone with a gasoline engine. The badge on the vehicle must be valid and correspond at least to the qualifying plate (red, yellow, green).","No, because my car does not have an emissions sticker","Yes, because I am driving a car with catalytic converter with lambda control","Yes, because this prohibition only applies to diesel vehicles",,"Avtomobilingiz benzin dvigatelli, lekin ekologik stikeri yo‘q. Quyidagicha belgilangan ekologik hududga kirishingiz mumkinmi?","Ko‘rinadigan joyga yopishtirilgan amal qiluvchi ekologik stikeri bo‘lmasa, benzin dvigatelli avtomobil bilan ham ekologik hududga kirish mumkin emas.","Yo‘q, chunki avtomobilimda ekologik stiker yo‘q","Ha, chunki lambda boshqaruvli katalizatorli avtomobilni boshqaryapman","Ha, chunki bu taqiq faqat dizel transport vositalariga taalluqli",
2.5.01-119,en,uz,Where can you stow your baggage so that you do not increase your fuel consumption unnecessarily?,"If possible, you should only store the luggage in the trunk of your vehicle. The use of a roof rack to carry luggage results in greatly increased aerodynamic drag, often resulting in a significant increase in fuel consumption.",In the boot,Behind the front seats,On the roof-rack,,Yoqilg‘i sarfini keraksiz oshirmaslik uchun bagajni qayerga joylashtirish mumkin?,Bagajni imkon qadar avtomobil bagajxonasida joylashtirish kerak. Tom tashuvchi moslamadan foydalanish havo qarshiligini sezilarli oshiradi va yoqilg‘i sarfini ko‘paytiradi.,Bagajxonada,Old o‘rindiqlar orqasida,Tom tashuvchi moslamada,
2.5.01-120,en,uz,Tyre wear negatively impacts the environment. How can you reduce this impact?,"To reduce tyre wear (i.e. the wear on the tyres), you can drive with foresight and significantly minimise the load by regularly checking the tyre pressure in accordance with the manufacturer's specifications. Less wear = less load.",By employing an anticipatory driving style,By regularly checking the tyre inflation pressure in accordance with the manufacturer's guidelines,By using winter tyres in summer,,Shina yeyilishi atrof-muhitga salbiy ta’sir qiladi. Bu ta’sirni qanday kamaytirish mumkin?,Oldindan ko‘ra bilib haydash va ishlab chiqaruvchi ko‘rsatmalariga muvofiq shina bosimini muntazam tekshirish shina yeyilishini kamaytiradi.,Oldindan ko‘ra bilib haydash uslubi orqali,Ishlab chiqaruvchi ko‘rsatmasiga muvofiq shina bosimini muntazam tekshirish orqali,Yozda qishki shinalardan foydalanish orqali,
2.5.01-121,en,uz,What can contribute to environmentally-friendly driving?,"If possible, carpool to reduce the number of vehicles on the road. Training can help you to adopt a fuel-efficient driving style. Electric vehicles do not emit any pollutants, so they are particularly environmentally friendly when driving.",Attending a practical driving training session for a fuel-efficient driving style,Using vehicles with an electric drive,Forming car pools,,Ekologik haydashga nima hissa qo‘shishi mumkin?,Birga avtomobilda yurish yo‘ldagi transport vositalari sonini kamaytiradi. Amaliy trening yoqilg‘i tejamkor haydashni o‘rgatadi. Elektr yuritmali transport vositalari haydash paytida zararli chiqindi chiqarmaydi.,Yoqilg‘i tejamkor haydash bo‘yicha amaliy treningda qatnashish,Elektr yuritmali transport vositalaridan foydalanish,Avtomobilni birga ishlatish guruhlarini tuzish,
2.5.01-122,en,uz,How can you save fuel if you drive a car with an automatic gearbox?,Unnecessary acceleration leads to high fuel consumption. Drive in eco mode if available. The car adapts its acceleration behaviour to reduce fuel consumption.,Do not press down hard on the accelerator when moving off,Use the eco mode when driving,Switch off the engine when driving down a gradient,,"Avtomatik uzatmali avtomobil haydasangiz, yoqilg‘ini qanday tejashingiz mumkin?","Keraksiz kuchli tezlanish yoqilg‘i sarfini oshiradi. Eco rejim mavjud bo‘lsa, undan foydalaning: avtomobil tezlanish xatti-harakatini sarfni kamaytirishga moslashtiradi.",Joyidan qo‘zg‘alayotganda gaz pedalini qattiq bosmaslik,Haydashda eco rejimdan foydalanish,Pastga qiyalikda haydaganda dvigatelni o‘chirish,
