questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.2.19-008,en,uz,"At the entrance to an industrial estate, there is a St. Andrew's Cross with the supplementary sign ""Industrial estate, rail vehicles have precedence"". What must you remember?","Even if there are no barriers and no diagonal crosses at the level crossings in the entire industrial area, motor vehicle drivers must give priority to all rail vehicles. Always expect a train to come, observe the railway lines accurately and approach the tracks only with moderate speed.",Approach level crossings at moderate speed only,Rail vehicles have precedence at all level crossings,Motor vehicles have precedence at level crossings without St. Andrew's Cross,,"Sanoat hududi kiraverishida Avliyo Andrey xochi va “Sanoat hududi, relsli transport vositalari ustunlikka ega” qo‘shimcha belgisi bor. Nimani yodda tutishingiz kerak?","Butun sanoat hududidagi temiryo‘l kesishmalarida shlagbaumlar va diagonal xochlar bo‘lmasa ham, motorli transport haydovchilari barcha relsli transport vositalariga ustunlik berishi kerak. Har doim poyezd kelishi mumkinligini kuting, rels yo‘llarini diqqat bilan kuzating va relslarga faqat o‘rtacha tezlikda yaqinlashing.",Temiryo‘l kesishmalariga faqat o‘rtacha tezlikda yaqinlashing,Barcha temiryo‘l kesishmalarida relsli transport vositalari ustunlikka ega,Avliyo Andrey xochi bo‘lmagan temiryo‘l kesishmalarida motorli transport vositalari ustunlikka ega,
1.2.19-009,en,uz,These level crossing barriers have not moved for some time now. What is the right course of action?,"Apparently there is a fault with the railway barrier. It is therefore not safe to use the railway crossing. Do not cross the railway crossing under any circumstances; if a train is approaching, there is an acute danger to your life and there is also a risk that you will not be able to get through under the barriers and get stuck.
Inform the police about the fault at the railway crossing so that the problem can be fixed.",I do not cross the level crossing,I report the fault to the police,I cross the level crossing taking extra care,,Bu temiryo‘l kesishmasi shlagbaumlari anchadan beri harakatlanmayapti. To‘g‘ri harakat qanday?,"Ko‘rinishidan temiryo‘l shlagbaumida nosozlik bor. Shuning uchun temiryo‘l kesishmasidan foydalanish xavfsiz emas. Hech qanday holatda kesishmadan o‘tmang; agar poyezd yaqinlashsa, hayotingiz uchun keskin xavf tug‘iladi va shlagbaum ostidan o‘ta olmay, tiqilib qolish xavfi ham bor. Nosozlik tuzatilishi uchun temiryo‘l kesishmasidagi nosozlik haqida politsiyaga xabar bering.",Temiryo‘l kesishmasidan o‘tmayman,Nosozlik haqida politsiyaga xabar beraman,Temiryo‘l kesishmasidan juda ehtiyotkorlik bilan o‘taman,
1.2.19-101,en,uz,You are driving along a forest track and approach a level crossing without St. Andrew's Cross. What do you do?,"Even without the diagonal cross, a car driver must always give priority to a rail vehicle on field and forest paths. Approach the railroad crossing at moderate speed and listen for a train approaching. Observe the track and stop, if necessary, to let the rail vehicle pass.",Proceed at moderate speed and check to see if a rail vehicle is approaching,Listen out in case a rail vehicle signals its approach by whistling or ringing a bell,Proceed without taking any special precautions since rail vehicles are required to wait here,,Siz o‘rmon yo‘lida ketyapsiz va Avliyo Andrey xochi bo‘lmagan temiryo‘l kesishmasiga yaqinlashyapsiz. Nima qilasiz?,"Diagonal xoch bo‘lmasa ham, dala va o‘rmon yo‘llarida haydovchi relsli transport vositasiga har doim ustunlik berishi kerak. Temiryo‘l kesishmasiga o‘rtacha tezlikda yaqinlashing va poyezd yaqinlashayotganini eshitishga harakat qiling. Relslarni kuzating va zarur bo‘lsa relsli transportni o‘tkazish uchun to‘xtang.",O‘rtacha tezlikda davom etaman va relsli transport yaqinlashayotganini tekshiraman,Relsli transport hushtak yoki qo‘ng‘iroq bilan yaqinlashayotganini bildirishi mumkinligini tinglayman,"Maxsus ehtiyot chorasiz davom etaman, chunki relsli transport bu yerda kutishi kerak",
1.2.19-102,en,uz,What do you do at a level crossing when the barriers are closed?,"At a level crossing with closed gates, all car drivers have to wait in front of the diagonal cross. If there is no traffic sign, a safe distance to the rails must be observed. Be careful not to block intersections or T-junctions when waiting. In the dark, lighting must be switched on, parking light is sufficient.",Wait before the St. Andrew's Cross without obstructing junctions,"If possible, switch on the side lights when it is dark",Use the road area and wait directly in front of the barrier,,Shlagbaumlar yopiq bo‘lgan temiryo‘l kesishmasida nima qilasiz?,"Shlagbaumlari yopiq temiryo‘l kesishmasida barcha haydovchilar diagonal xoch oldida kutishi kerak. Yo‘l belgisi bo‘lmasa, relslargacha xavfsiz masofa saqlanishi kerak. Kutayotganda chorraha yoki T-kesishmalarni to‘sib qo‘ymaslikka e’tibor bering. Qorong‘ida yoritish yoqilishi kerak, parkovka chirog‘i yetarli.",Kesishmalarga xalaqit bermasdan Avliyo Andrey xochi oldida kutaman,Qorong‘ida imkon bo‘lsa yon chiroqlarni yoqaman,"Yo‘l hududidan foydalanib, bevosita shlagbaum oldida kutaman",
1.2.19-104,en,uz,When are you allowed to cross a level crossing with flashing lights but no barriers after a train has passed?,"You may only cross the level crossing after the red flashing light turns off, as another train could follow. Do not be fooled by oncoming traffic to drive on if the car driver waiting on the opposite site already starts driving too early after the train has passed through.",When the flashing red light goes out,"Immediately after the train has passed, even if the flashing red light is still on","As soon as the oncoming traffic sets off, even if the flashing red light is still on",,"Poyezd o‘tib ketgandan keyin miltillovchi chiroqlari bor, lekin shlagbaumi yo‘q temiryo‘l kesishmasidan qachon o‘tishingiz mumkin?","Temiryo‘l kesishmasidan faqat qizil miltillovchi chiroq o‘chganidan keyin o‘tishingiz mumkin, chunki ortidan yana bir poyezd kelishi mumkin. Qarama-qarshi tomonda kutayotgan haydovchi poyezd o‘tishi bilan juda erta yurishni boshlasa ham, bunga aldanib davom etmang.",Qizil miltillovchi chiroq o‘chganda,"Poyezd o‘tishi bilan darhol, qizil miltillovchi chiroq hali yoniq bo‘lsa ham","Qarama-qarshi transport harakatlana boshlashi bilan, qizil miltillovchi chiroq hali yoniq bo‘lsa ham",
1.2.19-105,en,uz,You are approaching a level crossing with barriers. Where must you wait if you would have to stop on the rails in case of traffic congestion?,"If you are unable to pass the railroad crossing quickly due to slow traffic, then stop in front of the diagonal cross. Waiting directly in front of the rails or at the level of the barriers is prohibited, because at these positions you may be hit by the dynamic pressure of the train, by the train itself or trapped by the barriers.",In front of the St. Andrew's Cross,Just before the rails,Level with the barrier,,"Siz shlagbaumli temiryo‘l kesishmasiga yaqinlashyapsiz. Tirbandlik sabab relslar ustida to‘xtashingizga to‘g‘ri kelsa, qayerda kutishingiz kerak?","Sekin harakat tufayli temiryo‘l kesishmasidan tez o‘tib keta olmasangiz, diagonal xoch oldida to‘xtang. Bevosita relslar oldida yoki shlagbaum darajasida kutish taqiqlanadi, chunki bu joylarda poyezdning bosim to‘lqini, poyezdning o‘zi yoki shlagbaumlar sizga xavf tug‘dirishi mumkin.",Avliyo Andrey xochi oldida,Relslardan bevosita oldin,Shlagbaum darajasida,
1.2.19-106-B,en,uz,What do you do here?,"All car drivers and other road users must wait at a safe distance if railway staff guards a low-traffic level crossing with a white-red-white flag. Under no circumstances should you cross the tracks here, as the transition is blocked by the swinging of the flag and trains have priority.",Approach at moderate speed and wait,Proceed as the roadway is only blocked for oncoming traffic,,,Bu yerda nima qilasiz?,"Temiryo‘l xodimi kam harakatli temiryo‘l kesishmasini oq-qizil-oq bayroq bilan qo‘riqlayotgan bo‘lsa, barcha haydovchilar va boshqa yo‘l ishtirokchilari xavfsiz masofada kutishi kerak. Hech qanday holatda relslardan o‘tmang, chunki bayroq silkitilishi bilan o‘tish yopilgan va poyezdlar ustunlikka ega.","O‘rtacha tezlikda yaqinlashib, kutaman",Yo‘l faqat qarama-qarshi transport uchun yopilganligi sabab davom etaman,,
1.2.19-107,en,uz,The barrier of a level crossing inside a built-up area is closed. Where must you wait?,Trucks and vehicles with trailers (vehicles over 7.5 t permissible total mass) are only required to wait outside of built-up areas behind the level crossing (80 m) ahead marker. Inside a built-up area they have to wait in front of the diagonal crosses.,In front of the St. Andrew's Cross,Before the last beacon,Before the first beacon,,Aholi yashash hududi ichidagi temiryo‘l kesishmasi shlagbaumi yopiq. Qayerda kutishingiz kerak?,"Yuk mashinalari va tirkamali transport vositalari (ruxsat etilgan umumiy massasi 7,5 t dan ortiq) faqat aholi yashash hududidan tashqarida temiryo‘l kesishmasi oldidagi 80 m ogohlantirish belgisi orqasida kutishi kerak. Aholi yashash hududi ichida ular diagonal xochlar oldida kutishi kerak.",Avliyo Andrey xochi oldida,Oxirgi ogohlantiruvchi belgi oldida,Birinchi ogohlantiruvchi belgi oldida,
1.2.19-109,en,uz,What does this traffic sign mean?,"The diagonal crosses indicate that rail transport has priority here. As a car driver you need to wait when a rail vehicle is approaching. A lightning bolt in the diagonal cross is an indication of an electrical overhead line, which is important for special transports with a big height.",Indication of existing overhead electrical wires,Rail traffic always has priority,You must always wait when a rail vehicle is approaching,,Bu yo‘l belgisi nimani bildiradi?,"Diagonal xochlar bu yerda relsli transport ustunlikka ega ekanini bildiradi. Haydovchi sifatida relsli transport yaqinlashayotgan bo‘lsa kutishingiz kerak. Diagonal xochdagi chaqmoq belgisi elektr havo liniyasi borligini bildiradi, bu baland maxsus transportlar uchun muhim.",Mavjud elektr havo simlari haqida ko‘rsatma,Relsli transport har doim ustunlikka ega,Relsli transport yaqinlashganda har doim kutishingiz kerak,
1.2.19-110,en,uz,"A light signal with no level crossing sign is positioned before a level crossing, and in front of a junction with a road to the right. The red light is illuminated. Where must you wait?","In the event of a red light, the car driver must stop in any case. In order not to block the traffic from the road going to the right, the red light is located several meters from the actual railroad crossing. Wait at the stop line or at the light sign if no line is available.",At the stop line,"In front of the light signal, if there is no stop line",I can drive up to the level crossing after watching out for other traffic,,"Temiryo‘l kesishmasidan va o‘ng tomonga yo‘l qo‘shilishidan oldin, temiryo‘l kesishmasi belgisisiz svetofor joylashgan. Qizil chiroq yonib turibdi. Qayerda kutishingiz kerak?","Qizil chiroq bo‘lsa, haydovchi har qanday holatda to‘xtashi kerak. O‘ng tomonga ketadigan yo‘ldan transportni to‘sib qo‘ymaslik uchun qizil chiroq temiryo‘l kesishmasidan bir necha metr oldinda joylashtirilgan. To‘xtash chizig‘ida kuting, chiziq bo‘lmasa svetofor oldida kuting.",To‘xtash chizig‘ida,"To‘xtash chizig‘i bo‘lmasa, svetofor oldida","Boshqa transportga e’tibor berib, temiryo‘l kesishmasigacha borishim mumkin",
