questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.32-204,en,uz,What do you have to do when exiting a construction site in your vehicle?,When leaving a construction site you should ensure that no charge can fall down and clean the tires and lighting equipment. Also remove jammed stones between the dual tires. All three answers are correct.,- clean the tyres and the lighting systems,- remove any stones jammed into between twin tyres,- ensure that none of the load can fall off,,Transport vositangiz bilan qurilish maydonidan chiqayotganda nima qilishingiz kerak?,"Qurilish maydonidan chiqayotganda yuk tushib ketmasligini ta’minlash, shinalar va yoritish moslamalarini tozalash kerak. Juft shinalar orasiga tiqilib qolgan toshlarni ham olib tashlang.",- shinalar va yoritish tizimlarini tozalash,- juft shinalar orasiga tiqilib qolgan toshlarni olib tashlash,- yukdan hech narsa tushib ketmasligini ta’minlash,
2.2.32-205,en,uz,How should you behave when you leave a construction site with your vehicle?,"When leaving a construction site, it is important to clean the lighting equipment to ensure that you are clearly visible to other road users and that road safety is not compromised. Removing stones trapped between the twin tires prevents them from being thrown out while driving, causing damage to other vehicles or causing accidents. In addition, loaded bulk material must be adequately covered to prevent material from falling onto the road while driving and thus posing a danger to following traffic. These measures serve to protect all road users and help prevent pollution and hazards in road traffic.",- clean the lighting equipment,- remove stones stuck between the twin tyres,- ensure that loaded bulk material is adequately covered,,Transport vositangiz bilan qurilish maydonidan chiqayotganda qanday harakat qilishingiz kerak?,"Qurilish maydonidan chiqayotganda yoritish moslamalarini tozalang, juft shinalar orasiga tiqilib qolgan toshlarni olib tashlang va sochilma yuk yetarli yopilganiga ishonch hosil qiling. Bu yo‘l harakati xavfsizligini ta’minlaydi va ifloslanish hamda xavflarning oldini oladi.",- yoritish moslamalarini tozalash,- juft shinalar orasiga tiqilib qolgan toshlarni olib tashlash,- ortilgan sochilma yuk yetarli darajada yopilganini ta’minlash,
2.2.32-401,en,uz,What must you do to avoid soiling the roadway?,Coming soon...,Remove loose earth from the tyres before leaving the field,Clean working equipment before leaving the field,"When it rains, only use truck tractors with twin tyres",,Qatnov qismini ifloslantirmaslik uchun nima qilishingiz kerak?,"Daladan chiqishdan oldin shinalardagi bo‘sh tuproqni va ish jihozlarini tozalang. Shunda yo‘lga loy yoki tuproq tushib, boshqa yo‘l ishtirokchilariga xavf tug‘dirmaydi.",Daladan chiqishdan oldin shinalardagi bo‘sh tuproqni olib tashlash,Daladan chiqishdan oldin ish jihozlarini tozalash,Yomg‘irda faqat juft shinali yuk tortuvchi transport vositalaridan foydalanish,
2.2.32-402,en,uz,"When driving your agricultural vehicle, you could not avoid soiling the roadway. What must you do?",Coming soon...,Take immediate measures to clean up the soiled area,Adequately mark the dangerous spot until the soilage is removed,Secure the dangerous spot by a warning triangle until the rain has washed the dirt away,,Qishloq xo‘jaligi transport vositangiz bilan harakatlanayotganda yo‘lni ifloslantirishning oldini ola olmadingiz. Nima qilishingiz kerak?,Ifloslangan joyni darhol tozalash choralarini ko‘ring va xavfli joyni tozalaguncha yetarlicha belgilang. Yomg‘ir kirni yuvib ketishini kutish mumkin emas.,Ifloslangan joyni tozalash uchun darhol choralar ko‘rish,Kir olib tashlanguncha xavfli joyni yetarlicha belgilash,Yomg‘ir kirni yuvib ketguncha xavfli joyni ogohlantirish uchburchagi bilan xavfsizlash,
2.2.32-403,en,uz,You have dirtied the public highway with your agricultural vehicle. This is endangering or impeding traffic. What do you have to do?,Clean up the area and mark it visibly to eliminate a hazard.,- remove such dirt without delay,- adequately indicate the dirty area until the dirt can be removed,- always notifiy the office of public order of such soiling,,Qishloq xo‘jaligi transport vositangiz bilan jamoat yo‘lini ifloslantirdingiz. Bu harakatga xavf yoki xalaqit tug‘dirmoqda. Nima qilishingiz kerak?,Xavfni bartaraf etish uchun ifloslangan joyni darhol tozalang va tozalaguncha aniq ko‘rinadigan qilib belgilang.,- bunday kirni kechiktirmasdan olib tashlash,- kir olib tashlanguncha ifloslangan joyni yetarlicha belgilash,- bunday ifloslanish haqida doimo jamoat tartibi idorasiga xabar berish,
2.2.34-001-M,en,uz,What is the right course of action in this situation?,"It can be seen that the accident scene has already been adequately secured. For this reason, you should not brake sharply as this is unnecessary in this situation. A strong deceleration would only increase the risk of further accidents (especially rear-end collisions), since subsequent motorists do not expect a braking maneuver. While driving, photographing the accident is prohibited.",I continue driving as before,I brake hard immediately,I take a photograph of the scene of the accident,,Bu vaziyatda to‘g‘ri harakat qanday?,Avariya joyi allaqachon yetarlicha xavfsizlangan. Shuning uchun keskin tormoz berish kerak emas va bu ortdan urilish xavfini oshiradi. Haydash vaqtida avariya joyini suratga olish taqiqlanadi.,Oldingidek haydashda davom etaman,Darhol keskin tormoz beraman,Avariya joyini suratga olaman,
2.2.34-002-M,en,uz,What is the right course of action now?,"On the right lane there was an accident and you drive towards the still unsecured accident site. Since the situation is not completely clear to you, you must reduce your speed. Drive as far to the left as possible to keep enough distance to the right-hand vehicles.",I reduce my speed,I continue driving as far to the left as possible,I continue driving as before,,Hozir to‘g‘ri harakat qanday?,O‘ng yo‘lakda avariya bo‘lgan va avariya joyi hali to‘liq xavfsizlanmagan. Vaziyat aniq bo‘lmagani uchun tezlikni kamaytiring va o‘ngdagi transport vositalaridan yetarli masofa saqlash uchun imkon qadar chaproqdan yuring.,Tezligimni kamaytiraman,Imkon qadar chap tomondan yurishda davom etaman,Oldingidek haydashda davom etaman,
2.2.34-003-M,en,uz,What is the right course of action now?,"In the event of an accident, you should always play it safe and increase the safe distance as well as reduce your speed in case someone runs into the lane.",I reduce my speed further,I drive as far to the left as possible,I continue driving just as before,,Hozir to‘g‘ri harakat qanday?,"Avariya joyi yonidan o‘tayotganda ehtiyot chorasi sifatida tezlikni yanada kamaytiring va imkon qadar chaproqdan yuring, chunki kimdir yo‘lakka chiqib qolishi mumkin.",Tezligimni yanada kamaytiraman,Imkon qadar chap tomondan yuraman,Oldingidek haydashda davom etaman,
2.2.34-101,en,uz,Your vehicle has collided with a wild animal. What is the right course of action here?,"After a deer accident, you should switch on the hazard warning lights, put on a high-visibility waistcoat and set up a warning triangle to secure the accident site. You should notify the police, describe your accident and give your exact location.",I secure the scene of the accident,I notify the police,I load the animal into my vehicle,,Transport vositangiz yovvoyi hayvon bilan to‘qnashdi. Bu yerda to‘g‘ri harakat qanday?,"Yovvoyi hayvon bilan to‘qnashuvdan keyin avariya chiroqlarini yoqing, xavfsizlik nimchasini kiying va ogohlantirish uchburchagini qo‘yib avariya joyini xavfsizlang. Politsiyaga xabar bering va aniq joylashuvingizni ayting.",Avariya joyini xavfsizlayman,Politsiyaga xabar beraman,Hayvonni transport vositamga yuklayman,
2.2.34-102,en,uz,Why should you always carry the European accident report form with you on your journey?,"The European Accident Report should be carried at all times, because it makes it easier to record accidents with people involved in the accident who speak other languages, and it enables the accident to be recorded independently.",- makes it easier to document the accident with foreign-speaking parties involved in the accident,- enables the parties involved to independently document the accident,- unambiguously clarifies the issue of liability at the scene of the accident,,Nega safarda doimo Yevropa avariya bayonnomasi blankasini olib yurish kerak?,Yevropa avariya bayonnomasi turli tillarda gapiradigan avariya ishtirokchilari bilan hodisani hujjatlashtirishni osonlashtiradi va ishtirokchilarga hodisani mustaqil qayd qilish imkonini beradi. U aybdorlik masalasini joyida aniq hal qilmaydi.,- chet tilida gapiradigan avariya ishtirokchilari bilan hodisani hujjatlashtirishni osonlashtiradi,- ishtirokchilarga avariyani mustaqil hujjatlashtirish imkonini beradi,- avariya joyida javobgarlik masalasini aniq hal qiladi,
