questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.01-001,en,uz,What should you understand by defensive driving?,"Defensive driving means that, on the one hand, you do not insist on your right of way in road traffic and, on the other hand, you also take into account potential mistakes made by other road users. Therefore, you do not have to drive over-cautiously - this could in turn pose a danger of its own and impede the flow of traffic. Driving defensively means preparing yourself as well as possible for dangers emanating from yourself or from outside and thus averting them in good time. You can achieve this, for example, by braking early enough to avoid a rear-end collision in front of traffic lights. Generally driving slower protects you against drivers who misjudge a traffic light phase in the heat of the moment or confuse left and right.",Not insisting on your rights,Allowing for other people's mistakes,Stopping as a precaution at every crossroads,,Himoyaviy haydash deganda nimani tushunish kerak?,"Himoyaviy haydash — yo‘l harakatida o‘z ustunligingizni majburan talab qilmaslik va boshqa ishtirokchilar xato qilishi mumkinligini ham hisobga olishdir. Bu haddan tashqari ehtiyotkor haydash kerak degani emas, chunki bu ham xavf tug‘dirishi va harakat oqimini sekinlashtirishi mumkin. Himoyaviy haydash o‘zingizdan yoki tashqi omillardan keladigan xavflarga oldindan tayyor bo‘lish va ularni vaqtida bartaraf etishni anglatadi.",O‘z huquqingizni qat’iy talab qilmaslik,Boshqa odamlarning xatolarini hisobga olish,Har bir chorrahada ehtiyot chorasi sifatida to‘xtash,
1.1.01-002,en,uz,What can be the causes of rear-end collisions?,"There are several possible scenarios that lead to rear-end collisions. If someone brakes too suddenly and unexpectedly, a collision can occur. Tailgating is also a common cause of rear-end collisions, especially if the driver behind is distracted and unfocused. A sufficiently large safety distance can help to avoid such risks.",Unexpectedly heavy braking,Inattentiveness,Driving too close behind the vehicle in front,,Orqadan urilishlarning sabablari nima bo‘lishi mumkin?,"Orqadan urilishlarga olib keladigan bir necha holatlar bor. Kimdir kutilmaganda keskin tormozlasa, to‘qnashuv yuz berishi mumkin. Oldindagi avtomobilga juda yaqin yurish ham keng tarqalgan sababdir, ayniqsa orqadagi haydovchi chalg‘igan yoki e’tiborsiz bo‘lsa. Yetarli xavfsiz masofa bunday xavflarni kamaytiradi.",Kutilmaganda keskin tormozlash,E’tiborsizlik,Oldindagi transport vositasiga juda yaqin yurish,
1.1.01-003,en,uz,"Which of these is a good example of ""anticipatory driving""?",Driving with foresight is essential when it comes to road safety. You should always keep an eye on cars directly in front of you so that you can react immediately if necessary. The same applies to all road users in your vicinity.,I respond as soon as possible to probable changes in the road traffic situation,"I attempt to identify the intentions of other road users, as soon as possible",I limit my observation of road traffic as much as possible on the vehicle travelling directly in front of me,,"""Oldindan vaziyatni ko‘ra bilib haydash""ga qaysi misol mos keladi?",Yo‘l xavfsizligi uchun oldindan vaziyatni ko‘ra bilib haydash juda muhim. Zarur bo‘lsa darhol reaksiya qilish uchun oldingizdagi va atrofingizdagi transport vositalari hamda boshqa yo‘l ishtirokchilarini kuzatib borishingiz kerak.,Yo‘l harakatidagi ehtimoliy o‘zgarishlarga imkon qadar erta javob beraman,Boshqa yo‘l ishtirokchilarining niyatlarini imkon qadar erta aniqlashga harakat qilaman,Kuzatuvimni imkon qadar faqat bevosita oldimdagi transport vositasi bilan cheklayman,
1.1.01-004,en,uz,You are to drive a motor vehicle with which you are unfamiliar. Why do you have to be particularly careful to begin with?,"Every driver is accustomed to the driving behaviour and characteristics of his or her motor vehicle. Every vehicle has different handling characteristics due to its particular centre of gravity, dimensions and weight. Even the clutch, cornering behaviour and braking distance of the same models can differ. The driver must familiarise himself carefully with these characteristics, as well as with the controls of the instruments.",- of the arrangement and the function of the controls,- of its braking characteristics,- of its manoeuvrability,,Siz o‘zingizga notanish transport vositasini boshqarmoqchisiz. Nega dastlab ayniqsa ehtiyot bo‘lishingiz kerak?,"Har bir haydovchi o‘z transport vositasining boshqarilishi va xususiyatlariga o‘rganadi. Har bir avtomobil og‘irlik markazi, o‘lchami va vazni tufayli boshqacha boshqariladi. Hatto bir xil modelda ham ilashma, burilishdagi harakat va tormoz masofasi farq qilishi mumkin. Haydovchi ushbu xususiyatlar va boshqaruv elementlari bilan ehtiyotkorlik bilan tanishib olishi kerak.",- boshqaruv elementlarining joylashuvi va vazifasi tufayli,- uning tormozlanish xususiyatlari tufayli,- uning manevr qilish xususiyati tufayli,
1.1.01-101,en,uz,You are driving in a built-up area behind a vehicle with number plates that are not local. What could happen?,"If you identify a non-local road user from the number plate, you must expect unexpected manoeuvres due to their lack of knowledge of the area. For example, the driver in question could stop in an open lane to ask a passer-by for directions. It is also possible that the non-local driver may be late in recognising the correct route and therefore brake or signal late before bends, junctions and exits.",- could brake unexpectedly,- may switch on the direction indicators too late before turning,- could stop unexpectedly to ask the way,,Siz aholi punktida mahalliy bo‘lmagan raqamli avtomobil ortidan ketayapsiz. Nima yuz berishi mumkin?,"Raqam belgisi orqali haydovchi bu hududni yaxshi bilmasligini sezsangiz, undan kutilmagan harakatlar bo‘lishini hisobga oling. U yo‘l so‘rash uchun qatnov qismida to‘xtashi yoki to‘g‘ri yo‘lni kech anglab, burilish, chorraha yoki chiqish oldidan kech tormozlashi yoki burilish chirog‘ini kech yoqishi mumkin.",- kutilmaganda tormozlashi mumkin,- burilishdan oldin yo‘nalish ko‘rsatkichini juda kech yoqishi mumkin,- yo‘l so‘rash uchun kutilmaganda to‘xtashi mumkin,
1.1.01-102,en,uz,What can cause unnecessary obstructions?,"One avoidable obstruction to road traffic is stalling the engine. This is especially a beginner's mistake, which in the worst case can result in a rear-end collision. However, this can be easily remedied by appropriate practice on secluded roads. In addition, according to road traffic regulations, every vehicle must be refuelled in good time to prevent stalling. Finally, it is also part of your duty as a motorist to drive at an appropriate speed, i.e. never drive so slowly for no reason that you could obstruct traffic and provoke an accident.",Stalling the engine in dense traffic,Vehicles proceeding too slowly for no good reason,Motor vehicles breaking down because they have run out of fuel,,Keraksiz to‘sqinliklarga nima sabab bo‘lishi mumkin?,"Yo‘l harakatiga keraksiz to‘sqinliklardan biri dvigatelni o‘chirib qo‘yishdir. Bu ayniqsa yangi haydovchilarda uchraydi va yomon holatda orqadan urilishga olib kelishi mumkin. Bundan tashqari, transport vositasi yo‘lda to‘xtab qolmasligi uchun vaqtida yonilg‘i quyilishi kerak. Haydovchi sababsiz juda sekin yurib, harakatga xalaqit bermasligi ham shart.",Tig‘iz harakatda dvigatelni o‘chirib qo‘yish,Asossiz ravishda juda sekin harakatlanayotgan transport vositalari,Yonilg‘i tugagani sababli buzilib qolgan transport vositalari,
1.1.01-103,en,uz,Why must you not drive extra slowly for no good reason?,"Road traffic regulations prohibit unnecessary slow driving, as it impedes the flow of traffic and greatly increases the risk of accidents: it tempts following road users to make risky overtaking manoeuvres at blind spots. In addition, the risk of rear-end collisions increases drastically due to the resulting speed differences.",Because it obstructs the flow of traffic,Because it increases the danger of rear-end collisions,Because it encourages vehicle drivers behind to overtake dangerously,,Nega asosli sababsiz juda sekin haydamaslik kerak?,"Yo‘l harakati qoidalari keraksiz sekin haydashni taqiqlaydi, chunki bu harakat oqimiga xalaqit beradi va avariya xavfini oshiradi. Orqadagi haydovchilar ko‘rinishi yomon joylarda xavfli quvib o‘tishga urinishi mumkin. Bundan tashqari, tezlik farqi sababli orqadan urilish xavfi ham ortadi.",Chunki bu harakat oqimiga xalaqit beradi,Chunki orqadan urilish xavfini oshiradi,Chunki orqadagi haydovchilarni xavfli quvib o‘tishga undaydi,
1.1.01-104,en,uz,What can present a danger?,"Safety risks include incorrectly adjusted headlamps. If they are set too low, they create poor visibility for the driver. Lights that are set too high can lead to extreme glare from oncoming traffic and cause serious accidents. The tread depth of the tires is an important safety factor. Worn tires have a much longer braking distance on wet roads. The legally prescribed tread depth of 1.6 millimeters is not sufficient in terms of safety. At this tread depth, the risk of aquaplaning is already very high. With aquaplaning, the vehicle slips uncontrollably.",Worn tyres,Headlights set too high,Vehicle in a spectacular colour,,Nima xavf tug‘dirishi mumkin?,"Noto‘g‘ri sozlangan faralar xavfsizlikka xavf tug‘diradi. Juda past sozlangan faralar haydovchining ko‘rishini yomonlashtiradi, juda baland sozlangan faralar esa qarama-qarshi harakatdagi haydovchilarni qamashtirishi mumkin. Shuningdek, shinalar protektorining chuqurligi ham muhim: yeyilgan shinalar nam yo‘lda tormoz masofasini uzaytiradi va akvaplaning xavfini oshiradi.",Yeyilgan shinalar,Juda baland sozlangan faralar,Ko‘zga tashlanadigan rangdagi transport vositasi,
1.1.01-107,en,uz,How can you tell that you are getting tired while you are driving?,Fatigue leads to prolonged reaction times as well as reduced attention while driving. Its signs include excessive yawning. You can also recognise sleep deprivation by the fact that you find it increasingly difficult to keep your eyes open.,Heavy eyelids,Frequent yawning,Quicker reaction time,,Haydash paytida charchayotganingizni qanday bilasiz?,"Charchoq reaksiya vaqtini uzaytiradi va haydashdagi e’tiborni kamaytiradi. Uning belgilaridan biri tez-tez esnashdir. Uyqusizlikni ko‘z qovoqlari og‘irlashib, ko‘zni ochiq tutish qiyinlashishidan ham bilish mumkin.",Ko‘z qovoqlarining og‘irlashishi,Tez-tez esnash,Reaksiya vaqtining tezlashishi,
1.1.01-108,en,uz,What can happen if you ignore signs of tiredness?,"You should never ignore the first signs of tiredness, such as dwindling concentration, because you may be overcome by microsleep as a result. This in turn often leads to serious, sometimes even life-threatening driving errors.",Microsleep,Lack of concentration,Driving mistakes,,Charchoq belgilariga e’tibor bermasangiz nima bo‘lishi mumkin?,"Diqqat pasayishi kabi charchoqning ilk belgilarini hech qachon e’tiborsiz qoldirmang. Aks holda mikro-uyqu bosishi mumkin. Bu esa ko‘pincha jiddiy, hatto hayot uchun xavfli haydash xatolariga olib keladi.",Mikro-uyqu,Diqqatning yetishmasligi,Haydashdagi xatolar,
