questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
1.1.07-172-M,en,uz,What is the correct course of action in this situation?,"If a cyclist suddenly comes from the left, you must do an emergency stop.",I perform an emergency braking manoeuvre,"I continue driving, ready to brake",I accelerate,,Bu vaziyatda to‘g‘ri harakat qanday bo‘ladi?,"Agar velosipedchi chap tomondan to‘satdan chiqib kelsa, siz favqulodda tormoz berishingiz kerak.",Favqulodda tormoz beraman,Tormozga tayyor holda harakatni davom ettiraman,Tezlashaman,
1.1.07-173,en,uz,"While driving, a deer crosses the road in front of your vehicle. What should you be aware of?","A deer is very unpredictable, maybe it runs back into the forest, maybe it will stop in the middle of the street. You should therefore reduce your speed and follow what is happening, as other animals can also step on the road.",Other animals might follow the deer,The deer might stop in the middle of the road,I can scare off the deer by turning on my main beam lights,,Haydash vaqtida kiyik avtomobilingiz oldidan yo‘lni kesib o‘tdi. Nimaga e’tibor berishingiz kerak?,"Kiyikning harakati oldindan aytib bo‘lmaydi: u o‘rmonga qaytib ketishi yoki yo‘lning o‘rtasida to‘xtab qolishi mumkin. Shuning uchun tezlikni kamaytirib, vaziyatni kuzatishingiz kerak, chunki boshqa hayvonlar ham yo‘lga chiqishi mumkin.",Kiyik ortidan boshqa hayvonlar ham chiqishi mumkin,Kiyik yo‘lning o‘rtasida to‘xtab qolishi mumkin,"Uzoqni yorituvchi faralarni yoqib, kiyikni qo‘rqitib yuborishim mumkin",
1.1.07-174-M,en,uz,What is the right course of action?,"As the lorry in front of you is parking in reverse, you must continue to slow down. You can only change lanes when the lane to your left is free. Stay in your lane for the time being and continue braking.",I continue braking,I remain waiting in my lane for now,I steer to the left now,,To‘g‘ri harakat qanday?,Oldingizdagi yuk mashinasi orqaga yurib parkovka qilayotgani uchun siz sekinlashishda davom etishingiz kerak. Chap yo‘lak bo‘sh bo‘lgandagina yo‘lakni almashtirishingiz mumkin. Hozircha o‘z yo‘lagizda qoling va tormozlashni davom ettiring.,Tormozlashni davom ettiraman,Hozircha o‘z yo‘lagimda kutib turaman,Hozir chapga buraman,
1.1.07-175-M,en,uz,What should you anticipate in this situation?,"You are driving on a turning priority road. Anyone leaving a priority road must give way to vehicles following the priority road.
The yellow car flashes and turns left. Although it does not have right of way, at its high speed it will not be able to stop without coming into your lane. You should therefore brake and give up your right of way to avoid a collision. The obligation to avoid accidents takes precedence over all right of way rules.",That [the yellow car] will turn left,That I will have to yield my right of way,That [the pedestrian] will cross the road,,Bu vaziyatda nimani kutishingiz kerak?,"Siz ustunlikka ega buriluvchi yo‘lda harakatlanyapsiz. Ustun yo‘ldan chiqayotgan har bir haydovchi ustun yo‘l bo‘ylab harakatlanayotgan transport vositalariga yo‘l berishi kerak. Sariq avtomobil burilish chirog‘ini yoqib, chapga burilmoqda. U ustunlikka ega bo‘lmasa ham, yuqori tezligi sabab sizning yo‘lagingizga chiqmay turib to‘xtay olmaydi. Shuning uchun to‘qnashuvning oldini olish uchun tormoz berib, ustunlik huquqingizdan voz kechishingiz kerak. Avariyaning oldini olish majburiyati barcha ustunlik qoidalaridan ustun turadi.",[Sariq avtomobil] chapga burilishiga,Ustunlik huquqimdan voz kechishimga to‘g‘ri kelishiga,[Piyoda] yo‘lni kesib o‘tishiga,
1.1.07-176-M,en,uz,What is the right behaviour now?,"In the left side mirror you can see that a car behind you is about to overtake. At the same time, the person on the bike on the right in front of you could move onto the road. A truck is also coming towards you on the opposite lane. All three factors lead to a narrow roadway and thus increase the risk of accidents.
In this situation you have to brake to avoid a collision with the overtaking car and the cyclist.",I brake,I swerve to the left,I continue to drive steadily,,Hozir to‘g‘ri xatti-harakat qanday?,Chap yon ko‘zguda ortingizdagi avtomobil sizni quvib o‘tmoqchi ekanini ko‘ryapsiz. Shu bilan bir vaqtda o‘ng old tomondagi velosipedchi yo‘lga chiqib ketishi mumkin. Qarama-qarshi yo‘lakdan yuk mashinasi ham kelmoqda. Bu uch omil yo‘lni toraytiradi va avariya xavfini oshiradi. Bu vaziyatda quvib o‘tayotgan avtomobil va velosipedchi bilan to‘qnashuvdan qochish uchun tormoz berishingiz kerak.,Tormoz beraman,Chapga chetga chiqaman,Bir maromda yurishda davom etaman,
1.1.07-201-M,en,uz,What is the right course of action in this situation?,"The cyclist from the left does not seem to slow down, so brake sharply.",I brake very sharply,I sound my horn and continue driving,I steer to the right,,Bu vaziyatda to‘g‘ri harakat qanday bo‘ladi?,"Chap tomondagi velosipedchi sekinlashmayotgandek ko‘rinmoqda, shuning uchun keskin tormoz bering.",Juda keskin tormoz beraman,"Signal chalib, harakatni davom ettiraman",O‘ngga buraman,
1.1.07-202-M,en,uz,Why must you brake now?,"Because the cyclist wants to be in your lane, brake because of the cyclist.",Because of [the cyclist],Because of [the red vehicle],Because of the bus stop,,Nega hozir tormoz berishingiz kerak?,"Velosipedchi sizning yo‘lagizga chiqmoqchi bo‘lgani uchun, velosipedchi sabab tormoz berishingiz kerak.",[Velosipedchi] sabab,[Qizil transport vositasi] sabab,Avtobus bekati sabab,
1.1.07-203-M,en,uz,What must you watch out for now?,The cyclist on the right is riding on the roadway. There is a cyclist on the left whom we must let go first as a result of our turning procedure.,For [the cyclist] on the left,For [the cyclist] on the right,For the [blue] car,,Hozir nimaga e’tibor berishingiz kerak?,"O‘ng tomondagi velosipedchi qatnov qismida yurmoqda. Chap tomonda esa velosipedchi bor, burilish jarayoni sabab avval uni o‘tkazib yuborishimiz kerak.",Chap tomondagi [velosipedchi]ga,O‘ng tomondagi [velosipedchi]ga,[Ko‘k] avtomobilga,
1.1.07-204-M,en,uz,What should you anticipate in this situation?,"As you are driving behind a large vehicle, it can quickly happen that you are overlooked by oncoming traffic. The danger sign warns of rolling gravel on the road.",The driver of the [yellow] car fails to see me,There are loose chippings on the roadway,"The tractor in front of me, will turn right",,Bu vaziyatda nimani kutishingiz kerak?,"Siz katta transport vositasi ortidan ketayotganingiz uchun, qarshidan kelayotgan transport sizni tezda payqamay qolishi mumkin. Xavf belgisi yo‘lda sochilma shag‘al borligi haqida ogohlantiradi.",[Sariq] avtomobil haydovchisi meni ko‘rmay qolishiga,Yo‘lda bo‘sh shag‘al borligiga,Oldimdagi traktor o‘ngga burilishiga,
1.1.07-205-M,en,uz,You are driving outside of a built-up area. What is the correct course of action in this situation?,"This is not a protected cycle path. You may therefore continue to use the cycle path.
When entering another road, you must make sure that the road is clear. There is a ""Give way"" sign here. This means that the cyclists on the other side of the road have the right of way and you must wait. You should check for yourself that the road is clear.
You must still make sure that the road is clear for crossing.",I only continue driving once I have reassured myself that the road is clear,"I do not have to reassure myself that the road is clear, because [the cyclist] is moving",I may no longer continue using the cycle path,,Siz aholi yashash hududidan tashqarida ketyapsiz. Bu vaziyatda to‘g‘ri harakat qanday?,Bu himoyalangan veloyo‘lak emas. Shu sabab veloyo‘lakdan foydalanishda davom etishingiz mumkin. Boshqa yo‘lga kirayotganda yo‘l bo‘shligiga ishonch hosil qilishingiz kerak. Bu yerda “Yo‘l bering” belgisi bor. Bu yo‘lning narigi tomonidagi velosipedchilar ustunlikka ega ekanini va siz kutishingiz kerakligini bildiradi. Yo‘l bo‘shligini o‘zingiz tekshirishingiz kerak. Yo‘lni kesib o‘tish uchun hali ham yo‘l bo‘shligiga ishonch hosil qilishingiz shart.,Yo‘l bo‘shligiga ishonch hosil qilganimdan keyingina davom etaman,"Yo‘l bo‘shligini tekshirishim shart emas, chunki [velosipedchi] harakatlanmoqda",Endi veloyo‘lakdan foydalanishda davom etishim mumkin emas,
