questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.1.01-006,en,uz,What results in specific risks to motorcyclists?,"If you ride with the visor open, an insect can fly into it at any time. This can be very painful and distracting. If the road surface changes, there is a risk of falling down because the grip level is different. In heavy rain, motorbikes are more likely to aquaplane than cars.",Riding with the visor open,Riding in heavy rain,Changes in the road surfacing,,Mototsiklchilar uchun o‘ziga xos xavflar nimadan kelib chiqadi?,"Vizor ochiq holda yursangiz, hasharot istalgan vaqtda ichkariga kirishi mumkin. Bu juda og‘riqli va chalg‘ituvchi bo‘ladi. Yo‘l qoplamasi o‘zgarsa, ilashish darajasi boshqacha bo‘lgani uchun yiqilish xavfi bor. Kuchli yomg‘irda mototsikllarda akvaplaning xavfi avtomobillarga qaraganda yuqoriroq.",Vizor ochiq holda haydash,Kuchli yomg‘irda haydash,Yo‘l qoplamasining o‘zgarishi,
2.1.01-007-M,en,uz,What should you do now?,"The overtaking vehicle will probably not be able to complete its overtaking manoeuvre as planned. To prevent an accident, you should let the overtaking vehicle get into the lane.",I reduce my speed so that the overtaking vehicle can pull in ahead of me,I accelerate so that the overtaking vehicle can pull in behind me,I maintain my speed because there is sufficient safety distance,,Hozir nima qilishingiz kerak?,"Quvib o‘tayotgan transport vositasi, ehtimol, quvib o‘tish manevrini rejalashtirilganidek yakunlay olmaydi. Avariyaning oldini olish uchun unga yo‘lakka qayta kirishga imkon berishingiz kerak.",Quvib o‘tayotgan transport vositasi oldimga kira olishi uchun tezligimni kamaytiraman,Quvib o‘tayotgan transport vositasi ortimga kira olishi uchun tezlashaman,Xavfsiz masofa yetarli bo‘lgani uchun tezligimni saqlayman,
2.1.01-008-M,en,uz,Why should you allow the truck to change lane?,"If you are in the dead corner of the truck and the truck suddenly exhaust yourself, a dangerous situation can occur and you would have to slow down. Since there is enough space between the vehicle in front, you should take the truck into account and enable it to change lanes.",Because the driver of the truck may fail to see me,Because I should show due consideration to the truck,Because the alternate merging procedure applies here,,Nega yuk mashinasiga yo‘lakni almashtirishga imkon berishingiz kerak?,"Agar siz yuk mashinasining ko‘r nuqtasida bo‘lsangiz va yuk mashinasi to‘satdan yo‘lakni almashtirsa, xavfli vaziyat yuzaga kelishi mumkin va siz sekinlashishga majbur bo‘lasiz. Oldindagi transport vositasi bilan orada yetarli joy borligi sabab yuk mashinasini hisobga olib, unga yo‘lak almashtirishga imkon berishingiz kerak.",Chunki yuk mashinasi haydovchisi meni ko‘rmay qolishi mumkin,Chunki yuk mashinasiga nisbatan e’tiborli bo‘lishim kerak,Chunki bu yerda navbat bilan qo‘shilish tartibi amal qiladi,
2.1.01-009,en,uz,"As a motorcyclist , why is it important that you adopt an anticipatory driving style especially on very winding stretches of road?","By riding with foresight, you can recognise the behaviour of oncoming traffic and potentially dangerous situations, such as dirt on the road or a change in cornering radius, in good time and adapt your riding behaviour accordingly.",Because the turning radius can reduce as the road continues,Because otherwise I will not be able to see dirt on the roadway in time,Because it means I am able to adjust myself in good time to the actions of oncoming traffic,,"Mototsiklchi sifatida, ayniqsa juda ko‘p burilishli yo‘l qismlarida nega oldindan ko‘ra bilib haydash muhim?","Oldindan ko‘ra bilib haydasangiz, qarshidan kelayotgan transportning xatti-harakatini va yo‘ldagi kir yoki burilish radiusining o‘zgarishi kabi xavfli vaziyatlarni vaqtida payqab, haydash uslubingizni moslashtira olasiz.",Chunki yo‘l davomida burilish radiusi kichrayishi mumkin,Chunki aks holda yo‘ldagi kirni vaqtida ko‘ra olmayman,Chunki qarshidan kelayotgan transport harakatlariga o‘z vaqtida moslasha olaman,
2.1.01-010,en,uz,"As a motorcyclist, you can easily go unnoticed by other vehicle drivers. How can you reduce this risk?","Try to put yourself in the shoes of the drivers involved so that you can better understand what they might do next. This way, you may be able to recognise a potential hazard and react to it in good time.
If you are driving in a vehicle's side blind spot, the driver will not be able to see you. If possible, drive in such a way that you are not in the blind spot for an unnecessarily long time. You should also try to make eye contact with the drivers involved before turning to ensure that they can see you.",I avoid remaining for too long in the blind spot to the side of other vehicles,I try to see the road situation from the perspective of other vehicle drivers,"Before taking a turn, I try to establish eye-contact with other drivers in my vicinity",,Mototsiklchi sifatida boshqa haydovchilar sizni oson payqamay qolishi mumkin. Bu xavfni qanday kamaytirasiz?,"Boshqa haydovchilarning o‘rniga o‘zingizni qo‘yib ko‘ring, shunda ular keyin nima qilishi mumkinligini yaxshiroq tushunasiz. Shu yo‘l bilan ehtimoliy xavfni vaqtida payqab, javob bera olasiz. Transport vositasining yon ko‘r nuqtasida yursangiz, haydovchi sizni ko‘rmaydi. Iloji bo‘lsa, keraksiz uzoq vaqt ko‘r nuqtada qolmaydigan qilib harakatlaning. Burilishdan oldin yaqin atrofdagi haydovchilar bilan ko‘z aloqasi o‘rnatishga ham harakat qiling.",Boshqa transport vositalarining yon ko‘r nuqtasida uzoq qolishdan saqlanaman,Yo‘l vaziyatini boshqa haydovchilar nuqtayi nazaridan ko‘rishga harakat qilaman,Burilishdan oldin atrofdagi boshqa haydovchilar bilan ko‘z aloqasi o‘rnatishga harakat qilaman,
2.1.01-101,en,uz,What can cause a dangerous situation?,"If a foot brake has a strong one-sided effect, the vehicle may swing off laterally during braking. The car may skid and overturn. Therefore, unequal braking forces are extremely dangerous. Excessive steering can also lead to skidding at high speeds because you can no longer keep the lane properly. A disturbed traffic radio is not a technically dangerous defect.",Brakes which engage heavily on one side,Too much steering-wheel play,Disturbed reception of traffic information on the radio,,Xavfli vaziyatga nima sabab bo‘lishi mumkin?,"Agar oyoq tormozi bir tomonga kuchliroq ta’sir qilsa, transport vositasi tormoz paytida yon tomonga og‘ib ketishi mumkin. Avtomobil sirpanib, ag‘darilishi mumkin. Shu sabab tormoz kuchlarining teng bo‘lmasligi juda xavfli. Rulda ortiqcha bo‘shliq bo‘lsa, yuqori tezlikda sirpanishga olib kelishi mumkin, chunki yo‘lakni to‘g‘ri ushlab bo‘lmaydi. Yo‘l radiosining nosozligi texnik xavfli nuqson hisoblanmaydi.",Bir tomonda kuchliroq ishlaydigan tormozlar,Rulda juda katta bo‘shliq,Radioda yo‘l harakati axborotini qabul qilishning buzilishi,
2.1.01-102,en,uz,What are the effects of listening to loud music - especially with an extremely loud bass volume - in the car?,"Loud music in the car leads to two negative effects: The driver is distracted by the music and he cannot concentrate on the road. Deep basses in particular lead to strong uncertainty in blind road users. These can lose their orientation, especially with low-frequency music.",Blind people lose their orientation when they are near the car,The driver’s attention is significantly impaired,It makes it easier for blind people to recognise where the road is,,"Avtomobilda baland musiqa, ayniqsa juda baland bass tovushi eshitish qanday ta’sir qiladi?","Avtomobildagi baland musiqa ikki salbiy ta’sirga olib keladi: haydovchi musiqa bilan chalg‘iydi va yo‘lga diqqatini jamlay olmaydi. Ayniqsa chuqur basslar ko‘zi ojiz yo‘l ishtirokchilarida kuchli noaniqlik keltirib chiqaradi. Ular, ayniqsa past chastotali musiqa sabab, orientatsiyasini yo‘qotishi mumkin.",Ko‘zi ojiz odamlar avtomobil yaqinida orientatsiyasini yo‘qotadi,Haydovchining diqqati sezilarli darajada buziladi,Ko‘zi ojiz odamlarga yo‘l qayerda ekanini aniqlashni osonlashtiradi,
2.1.01-103,en,uz,What can create a hazard when driving?,"If the dipped headlights are not working, you will see poorly on the one hand and you will be seen worse on the other. If the service brake is too one-sided, the vehicle could swerve or have a longer braking distance. If there is too much play in the steering, the steering command will not be carried out.",A service brake that responds heavily on one side,An excessive amount of play in the steering,A faulty dipped headlight,,Haydash paytida nima xavf tug‘dirishi mumkin?,"Qisqa faralar ishlamasa, bir tomondan yomon ko‘rasiz, boshqa tomondan sizni ham yomonroq ko‘rishadi. Ishchi tormoz bir tomonga kuchliroq ta’sir qilsa, transport vositasi chetga og‘ishi yoki tormoz yo‘li uzayishi mumkin. Rulda ortiqcha bo‘shliq bo‘lsa, rul buyrug‘i bajarilmaydi.",Bir tomonga kuchliroq javob beradigan ishchi tormoz,Rulda ortiqcha bo‘shliq,Nosoz qisqa fara,
2.1.02-002,en,uz,You are driving on a narrow road. About 20 m ahead of you a child suddenly runs onto the roadway. When is a collision unavoidable despite emergency braking?,"For this question, you must first calculate the thinking distance and the hazard braking distance. At 50 km/h, the thinking distance is 50/10 x 3 = 15. So, there are 15 meters of thinking distance. The hazard braking distance is determined by the following calculation: [(50/10 x 50/10) / 2] = 12.5. 50 km/h is the right answer.",50 km/h,30 km/h,20 km/h,,"Siz tor yo‘lda ketyapsiz. Taxminan 20 m oldinda bola to‘satdan yo‘lga yugurib chiqdi. Favqulodda tormozga qaramay, qaysi tezlikda to‘qnashuvdan qochib bo‘lmaydi?","Bu savolda avval fikrlash masofasi va favqulodda tormoz masofasini hisoblash kerak. 50 km/soat tezlikda fikrlash masofasi 50/10 x 3 = 15 metr bo‘ladi. Favqulodda tormoz masofasi [(50/10 x 50/10) / 2] = 12,5 metr. Shuning uchun to‘g‘ri javob 50 km/soat.",50 km/soat,30 km/soat,20 km/soat,
2.1.02-003,en,uz,Why do you have to brake?,You have to expect the person standing in front of the stationary truck to move to the left. Braking serves to protect the person.,Because someone is walking onto the road,Because passengers are exiting the tram,Because the truck is switching into my lane,,Nega tormoz berishingiz kerak?,To‘xtab turgan yuk mashinasi oldida turgan odam chapga siljishi mumkinligini kutishingiz kerak. Tormozlash odamni himoya qilish uchun kerak.,Chunki kimdir yo‘lga chiqmoqda,Chunki yo‘lovchilar tramvaydan tushmoqda,Chunki yuk mashinasi mening yo‘lagimga o‘tmoqda,
