questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.06-317,en,uz,What will be the effect if the brake line hose with the yellow coupling head tears between the towing vehicle and trailer during braking?,"If the brake hose (with yellow coupling head) between the towing vehicle and the trailer comes off, the four-circuit protection valve secures the backup pressure for the service brake system of the towing vehicle and the supply distribution is automatically vented and the trailer is braked.",The four-way protection valve will secure the safety pressure for the service brake system of the towing vehicle,The supply line will be automatically vented and the trailer braked,The service brake system of the trailer will fail,,"Tormozlash vaqtida tortuvchi transport vositasi va tirkama orasidagi sariq ulash boshli tormoz shlangi uzilsa, qanday ta’sir bo‘ladi?","Sariq ulash boshli tormoz shlangi uzilsa, to‘rt konturli himoya klapani tortuvchi transport vositasining xizmat tormoz tizimi uchun xavfsizlik bosimini saqlaydi. Ta’minot liniyasi avtomatik ravishda havodan bo‘shatiladi va tirkama tormozlanadi.",To‘rt konturli himoya klapani tortuvchi transport vositasining xizmat tormoz tizimi uchun xavfsizlik bosimini ta’minlaydi,Ta’minot liniyasi avtomatik ravishda havodan bo‘shatiladi va tirkama tormozlanadi,Tirkamaning xizmat tormoz tizimi ishlamay qoladi,
2.7.06-318,en,uz,A piston belonging to the pneumatic brake cylinders of your trailer is extended to its maximum during braking. What danger can this present?,The danger for you is that the braking effect of the trailer is reduced. There is no over-braking and the functionality is not affected.,The braking action of the trailer is reduced,The trailer overbrakes,The functionality of the brake power regulator is negatively impacted,,Tormozlash vaqtida tirkamangizning pnevmatik tormoz silindri porsheni maksimal darajagacha chiqdi. Bu qanday xavf tug‘diradi?,"Tormoz silindri porsheni maksimal darajagacha chiqsa, tirkamaning tormoz ta’siri kamayishi mumkin.",Tirkamaning tormoz ta’siri kamayadi,Tirkama haddan tashqari tormozlaydi,Tormoz kuchi regulyatorining ishlashi salbiy ta’sirlanadi,
2.7.06-319,en,uz,You are driving a towing vehicle equipped with a compressed air-braking system. The brake line to the front-right wheel severs. What impact does this have when towing a trailer?,"If the brake line on the right front wheel breaks, you can still brake with your trailer with the service brake in full function and the braking power of the towing vehicle is reduced, which affects the overall safety.",The service brake of the trailer remains fully functional,The brake power of the towing vehicle is limited,The trailer will be automatically braked immediately,,Pnevmatik tormoz tizimli tortuvchi transport vositasini boshqaryapsiz. Old o‘ng g‘ildirakka boradigan tormoz quvuri uzildi. Tirkama tortayotganda bu qanday ta’sir qiladi?,"Old o‘ng g‘ildirak tormoz quvuri uzilsa, tortuvchi transport vositasining tormoz kuchi kamayadi. Tirkamaning xizmat tormozi esa to‘liq ishlashda davom etadi.",Tirkamaning xizmat tormozi to‘liq ishlashda davom etadi,Tortuvchi transport vositasining tormoz kuchi cheklanadi,Tirkama darhol avtomatik tormozlanadi,
2.7.06-320,en,uz,You are driving a truck and trailer with a common compressed air-braking system. What is the function of the handbrake valve control setting here?,The function of the control position of the handbrake valve (on your truck with a continuous air brake system) means that the towing vehicle is braked by the spring brake and the trailer's service brake is released.,The towing vehicle is braked via the spring-loaded brakes,The service brake of the trailer is released,The service brake of the trailer is activated,,Umumiy pnevmatik tormoz tizimli yuk mashinasi va tirkama bilan ketyapsiz. Qo‘l tormozi klapanining nazorat holati qanday vazifa bajaradi?,"Qo‘l tormozi klapanining nazorat holatida tortuvchi transport vositasi prujinali tormozlar orqali tormozlanadi, tirkamaning xizmat tormozi esa bo‘shatiladi.",Tortuvchi transport vositasi prujinali tormozlar orqali tormozlanadi,Tirkamaning xizmat tormozi bo‘shatiladi,Tirkamaning xizmat tormozi ishga tushiriladi,
2.7.06-321,en,uz,What is the effect on a truck-trailer combination when the parking brake in the towing vehicle is engaged (not in the test position)?,,The towing vehicle will be mechanically braked,"At this point, the trailer will usually only be braked with compressed air through the service brake system",The trailer will be mechanically braked,,"Tortuvchi transport vositasida parkovka tormozi tortilganda, lekin test holatida bo‘lmasa, yuk mashinasi-tirkama birikmasiga qanday ta’sir qiladi?",Parkovka tormozi tortilganda tortuvchi transport vositasi mexanik tormozlanadi. Tirkama odatda bu vaqtda xizmat tormoz tizimi orqali siqilgan havo bilan tormozlanadi.,Tortuvchi transport vositasi mexanik tormozlanadi,Tirkama bu vaqtda odatda xizmat tormoz tizimi orqali siqilgan havo bilan tormozlanadi,Tirkama mexanik tormozlanadi,
2.7.06-402,en,uz,You want to drive an agricultural tractor with two trailers equipped with compressed-air brakes. What do you have to ensure you do with the manual brake power regulator on each of the trailers?,Coming soon...,Adjust the regulator setting to the load on the trailer,Adjust the regulator setting to the actual gross weight of the tractor,Adjust the regulator setting to the gross weight rating of the tractor,,Pnevmatik tormozli ikki tirkamali qishloq xo‘jaligi traktorini boshqarmoqchisiz. Har bir tirkamadagi qo‘l bilan sozlanadigan tormoz kuchi regulyatorida nimani ta’minlashingiz kerak?,Har bir tirkamadagi qo‘l regulyatori tirkamaning yuklanganlik holatiga moslab sozlanishi kerak.,Regulyator sozlamasini tirkamadagi yukga moslash,Regulyator sozlamasini traktorning haqiqiy umumiy massasiga moslash,Regulyator sozlamasini traktorning ruxsat etilgan umumiy massasiga moslash,
2.7.06-403,en,uz,What is needed to ensure that the cruise control can contribute to fuel-efficiency?,Selecting the right gear can contribute to a more fuel-efficient driving style with a cruise control.,Proper gear selection,Accelerating in good time for long inclines,Fully using the maximum gross vehicle weight rating,,Kruiz nazorati yoqilg‘i tejamkorligiga hissa qo‘shishi uchun nima kerak?,Kruiz nazorati yoqilg‘i tejamkor ishlashi uchun mos uzatma tanlanishi kerak.,To‘g‘ri uzatma tanlash,Uzoq ko‘tarilishlardan oldin vaqtida tezlashish,Maksimal ruxsat etilgan umumiy massadan to‘liq foydalanish,
2.7.06-404,en,uz,What function is performed by an automatic load-sensitive braking system?,"causes the function of the load sensing valve, that the braking force of the actual total mass is adjusted of the vehicle.",- adjusted to the actual gross weight of the vehicle,- adjusted to the condition of the road surface,- adjusted to the vehicle speed,,Avtomatik yukga bog‘liq tormoz tizimi qanday vazifa bajaradi?,Avtomatik yukga bog‘liq tormoz tizimi tormoz kuchini transport vositasining haqiqiy umumiy massasiga moslaydi.,- transport vositasining haqiqiy umumiy massasiga moslaydi,- yo‘l qoplamasi holatiga moslaydi,- transport vositasi tezligiga moslaydi,
2.7.06-405,en,uz,You want to drive a vehicle with a trailer equipped with overrun braking. What do you have to check before beginning the journey?,Note that an overrun brake is a mechanical device whose interlock must be checked before starting to drive. Also check the function of the entire lighting system and the correct attachment of the tear-off brake cable.,- that the connecting device is locked,- that the lighting system is working,- that the breakaway cable is attached,,Inersiya tormozli tirkama bilan transport vositasini boshqarmoqchisiz. Yo‘lga chiqishdan oldin nimani tekshirishingiz kerak?,"Inersiya tormozli tirkamada ulash moslamasi qulflanganini, yoritish tizimi ishlashini va uzilish trosi to‘g‘ri ulanganini tekshirish kerak.",- ulash moslamasi qulflanganini,- yoritish tizimi ishlayotganini,- uzilish trosi ulanganini,
2.7.06-406,en,uz,What do you have to regularly check on the air compressor?,"On the air compressor, you should regularly check the connection of the pressure line and the V-belts.",The pressure line connection,The V-belt,The speed governor,,Havo kompressorida nimani muntazam tekshirishingiz kerak?,Havo kompressorida bosim quvuri ulanishi va V-kamar muntazam tekshirilishi kerak.,Bosim quvuri ulanishini,V-kamarni,Tezlik regulyatorini,
