questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.2.04-002,en,uz,You are driving in urban traffic on a dry roadway in a stream of traffic travelling at a speed of 50 km/h. What is the minimum safe distance you must keep from the vehicle in front?,"In urban areas, as well as in city traffic, shorter distances are justified according to jurisdiction than out of town. The general ""two-second distance"" may be reduced to one second with attentive driving and favorable road conditions. At 50 km/h, this is about 15 meters. That's about three car lengths.",15 m or approximately 3 car lengths,10 m or approximately 2 car lengths,5 m or approximately 1 car length,,"Siz shahar harakatida, quruq yo‘lda 50 km/soat tezlikdagi transport oqimida ketyapsiz. Oldingizdagi transport vositasigacha minimal xavfsiz masofa qancha bo‘lishi kerak?","Shahar ichida, ya’ni shahar harakatida, sud amaliyotiga ko‘ra, shahar tashqarisiga qaraganda qisqaroq masofa yetarli bo‘lishi mumkin. Umumiy “ikki soniya masofasi” diqqatli haydash va qulay yo‘l sharoitida bir soniyagacha qisqartirilishi mumkin. 50 km/soat tezlikda bu taxminan 15 metr, ya’ni uchta avtomobil uzunligiga teng.",15 m yoki taxminan 3 avtomobil uzunligi,10 m yoki taxminan 2 avtomobil uzunligi,5 m yoki taxminan 1 avtomobil uzunligi,
2.2.04-003,en,uz,What is the minimum distance that should normally be maintained from the vehicle in front outside built-up areas?,"Outside built-up areas, the distance to the vehicle in front must be at least half the mileage in meters, that means at 100 km/h the distance should be about 50 meters. Even the so-called 'two-second distance' was legally recognized.",1/2 the speedometer reading in metres,1/5 the speedometer reading in metres,,,Aholi yashash hududidan tashqarida oldindagi transport vositasigacha odatda qanday minimal masofa saqlanishi kerak?,"Aholi yashash hududidan tashqarida oldindagi transport vositasigacha masofa metrda tezlik ko‘rsatkichining kamida yarmi bo‘lishi kerak. Masalan, 100 km/soatda masofa taxminan 50 metr bo‘lishi kerak. “Ikki soniya masofasi” ham huquqiy jihatdan tan olingan.",Spidometr ko‘rsatkichining metrda yarmi,Spidometr ko‘rsatkichining metrda beshdan biri,,
2.2.04-005,en,uz,"When driving outside of a built-up area, what minimum safety distance should you maintain between you and the vehicle ahead?","Outside of closed towns, the StVO prescribes a safety distance of 2 seconds. This then corresponds again to the ""half speedometer"" rule of thumb.
Attention: These rules only apply to dry roads. In the case of rain, snow and black ice, the safety distance should be at least twice as large.",One half of the speedometer reading in metres,One third of the speedometer reading in metres,One fifth of the speedometer reading in metres,,Aholi yashash hududidan tashqarida haydaganda oldingizdagi transport vositasigacha qanday minimal xavfsiz masofa saqlashingiz kerak?,"Aholi yashash hududidan tashqarida StVO ikki soniyalik xavfsiz masofani belgilaydi. Bu yana “spidometrning yarmi” qoidasiga mos keladi. E’tibor bering: bu qoidalar faqat quruq yo‘l uchun amal qiladi. Yomg‘ir, qor yoki muzda xavfsiz masofa kamida ikki baravar katta bo‘lishi kerak.",Spidometr ko‘rsatkichining metrda yarmi,Spidometr ko‘rsatkichining metrda uchdan biri,Spidometr ko‘rsatkichining metrda beshdan biri,
2.2.04-101,en,uz,You are driving your car and caravan trailer (length of combination of vehicles exceeding 7 m) outside built-up areas on a road with only one marked lane in each direction. What must you remember?,"Trains which are longer than 7 meters must keep a distance from the vehicle in front outside of built-up areas which has to be at least half the speed in meters. For cars with trailers, a maximum speed of 80 km/h applies outside the city. That would correspond to a distance of 40 m. This way, overtaking vehicles can go back into lane.","As a rule, the distance from a car in front must be great enough to allow an overtaking car to pull in",The distance from the car in front must not be greater than the length of your combination of vehicles in order to make best use of traffic space,You may not drive faster than 60 km/h,,"Siz avtomobil va karavan tirkamasi bilan, transport birikmasi uzunligi 7 m dan ortiq holda, aholi yashash hududidan tashqarida har bir yo‘nalishda faqat bitta belgilangan yo‘lakli yo‘lda ketyapsiz. Nimani yodda tutishingiz kerak?","Uzunligi 7 metrdan ortiq transport birikmalari aholi yashash hududidan tashqarida oldindagi transport vositasigacha shunday masofa saqlashi kerakki, quvib o‘tayotgan transport vositasi qayta yo‘lakka kira olsin. Tirkamali avtomobillar uchun shahar tashqarisida maksimal tezlik 80 km/soat. Bu 40 m masofaga mos keladi.",Odatda oldindagi avtomobilgacha masofa quvib o‘tayotgan avtomobil qayta yo‘lakka kira oladigan darajada katta bo‘lishi kerak,Harakat maydonidan yaxshi foydalanish uchun oldindagi avtomobilgacha masofa transport birikmangiz uzunligidan katta bo‘lmasligi kerak,60 km/soatdan tez yurishingiz mumkin emas,
2.2.04-103,en,uz,You are driving on the motorway in a truck with a gross vehicle weight rating above 3.5 t. Your speed is more than 50 km/h. Why do you have to maintain a minimum distance of 50 m to the vehicle ahead?,"If the road users strongly brakes in front of you, you have more time to react and can
thereby reducing the risk of a collision. The minimum distance is not used to be to do with the goal.",- am reducing the risk of a rear-end collision,- then have more time to respond,- will reach my destination quicker,,"Siz avtomagistralda umumiy og‘irligi 3,5 t dan ortiq yuk mashinasini boshqaryapsiz. Tezligingiz 50 km/soatdan yuqori. Nega oldindagi transport vositasigacha kamida 50 m masofa saqlashingiz kerak?","Oldindagi yo‘l ishtirokchisi keskin tormoz bersa, sizda javob berish uchun ko‘proq vaqt bo‘ladi va orqadan urilish xavfi kamayadi. Minimal masofa manzilga tezroq yetib borish uchun emas.",- orqadan urilish xavfini kamaytiraman,- javob berish uchun ko‘proq vaqtga ega bo‘laman,- manzilimga tezroq yetib boraman,
2.2.04-104,en,uz,Your are driving a coach at a speed in excess of 50 km/h on the motorway. Why do you have to maintain a minimum distance of 50 m to the vehicle ahead?,Coming soon...,- am reducing the risk of a rear-end collision,- then have more time to respond,- will reach my destination quicker,,Siz avtomagistralda 50 km/soatdan yuqori tezlikda avtobus boshqaryapsiz. Nega oldindagi transport vositasigacha kamida 50 m masofa saqlashingiz kerak?,"Oldindagi transport vositasi keskin tormozlasa, 50 m masofa sizga javob berish uchun ko‘proq vaqt beradi va orqadan urilish xavfini kamaytiradi. Bu masofa manzilga tezroq yetish uchun emas.",- orqadan urilish xavfini kamaytiraman,- javob berish uchun ko‘proq vaqtga ega bo‘laman,- manzilimga tezroq yetib boraman,
2.2.04-105-M,en,uz,You are driving a car with a caravan in tow. What is true regarding your distance to the vehicle ahead?,"As a rule, the distance to the vehicle in front must be large enough for the overtaking vehicle to be able to overtake. After the overtaking, the distance to the vehicle in front should be adjusted again, as the distance should not be bigger than your vehicle length.",- is appropriate because the overtaking vehicle can pull back into lane in front of me,- to the overtaking vehicle must be re-established once it has pulled back into lane,- is too large because it exceeds the length of my combination vehicle many times over,,Siz karavan tirkamali avtomobil boshqaryapsiz. Oldingizdagi transport vositasigacha masofa bo‘yicha qaysi javob to‘g‘ri?,"Odatda oldindagi transport vositasigacha masofa quvib o‘tayotgan transport vositasi sizning oldingizga qayta kira oladigan darajada katta bo‘lishi kerak. Quvib o‘tgan transport qayta kirgach, unga nisbatan xavfsiz masofani yana tiklash kerak.","- mos, chunki quvib o‘tayotgan transport vositasi mening oldimga qayta yo‘lakka kira oladi","- quvib o‘tayotgan transport vositasi qayta yo‘lakka kirgach, unga nisbatan qayta tiklanishi kerak","- juda katta, chunki u transport birikmam uzunligidan bir necha baravar oshadi",
2.2.04-106,en,uz,You are driving a heavily loaded car. Why should you maintain a greater safety distance to the vehicle ahead?,"The additional weight changes the driving characteristics of the car. The brakes are under more load. This can reduce the braking power, which increases the braking distance.",- the braking distance may be extended,- the handling of the car may vary,- my reaction time may become longer,,Siz og‘ir yuklangan avtomobil boshqaryapsiz. Nega oldindagi transport vositasigacha kattaroq xavfsiz masofa saqlashingiz kerak?,Qo‘shimcha og‘irlik avtomobilning harakat xususiyatlarini o‘zgartiradi. Tormozlarga yuk ko‘proq tushadi. Bu tormoz kuchini kamaytirishi va tormoz yo‘lini uzaytirishi mumkin.,- tormoz yo‘li uzayishi mumkin,- avtomobil boshqaruv xususiyati o‘zgarishi mumkin,- mening reaksiya vaqtim uzayishi mumkin,
2.2.04-204,en,uz,You are driving a bus outside built-up areas on a road with only one lane for each direction. Which distance must you keep as a rule from a vehicle travelling in front?,Coming soon...,The distance must be sufficient to allow an overtaking vehicle to pull in,The distance must not be greater than 10 m in order to make best use of the traffic space,,,"Siz avtobusda aholi yashash hududidan tashqarida, har bir yo‘nalishda faqat bitta yo‘lakli yo‘lda ketyapsiz. Oldingizdagi transport vositasigacha odatda qanday masofa saqlashingiz kerak?","Masofa shunday bo‘lishi kerakki, quvib o‘tayotgan transport vositasi sizning oldingizga qayta yo‘lakka kira olsin. Bu orqadagi transportning xavfsiz quvib o‘tishiga yordam beradi.",Masofa quvib o‘tayotgan transport vositasi qayta yo‘lakka kira oladigan darajada bo‘lishi kerak,Harakat maydonidan yaxshi foydalanish uchun masofa 10 m dan katta bo‘lmasligi kerak,,
2.2.04-207-M,en,uz,What is true here regarding the distance between you and the vehicle ahead?,"The distance is appropriate because the overtaking car can insert in front of you. As soon as the overtaking car is freezing in front of you, you have to make a sufficient distance from it.",- truck is reasonable because the [yellow] car could pull back into the lane in front of me,- [yellow] car must be restored once it has pulled back into lane,"- truck to too large, because it exceeds the length of my bus multiple times over",,Bu yerda siz bilan oldingizdagi transport vositasi orasidagi masofa bo‘yicha qaysi javob to‘g‘ri?,"Masofa mos, chunki quvib o‘tayotgan sariq avtomobil sizning oldingizga qayta kira oladi. Sariq avtomobil oldingizga kirgandan keyin unga nisbatan yetarli xavfsiz masofani tiklashingiz kerak.","- yuk mashinasigacha masofa to‘g‘ri, chunki [sariq] avtomobil mening oldimga qayta yo‘lakka kira oladi","- [sariq] avtomobil qayta yo‘lakka kirgach, unga nisbatan masofa tiklanishi kerak","- yuk mashinasigacha masofa juda katta, chunki u avtobusim uzunligidan bir necha baravar oshadi",
2.2.04-302,en,uz,"You are driving a vehicle with a gross vehicle weight rating of 7 t at 60 km/h outside of a built-up area. When do you have to maintain such a great distance, that an overtaking vehicle can pull back into lane?","If only one lane is available in your direction, you should keep a distance so great that an overtaking vehicle may cut.",If there is only one lane in my direction of travel,If overtaking is prohibited,If there is more than one lane in my direction of travel,,Siz umumiy og‘irligi 7 t bo‘lgan transport vositasida aholi yashash hududidan tashqarida 60 km/soat tezlikda ketyapsiz. Qachon quvib o‘tayotgan transport vositasi qayta yo‘lakka kira oladigan darajada katta masofa saqlashingiz kerak?,"Agar sizning yo‘nalishingizda faqat bitta yo‘lak mavjud bo‘lsa, quvib o‘tayotgan transport vositasi qayta yo‘lakka kira olishi uchun yetarlicha katta masofa saqlashingiz kerak.",Agar mening harakat yo‘nalishimda faqat bitta yo‘lak bo‘lsa,Agar quvib o‘tish taqiqlangan bo‘lsa,Agar mening harakat yo‘nalishimda bittadan ortiq yo‘lak bo‘lsa,
