questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.1.08-008-B,en,uz,A traffic jam is building up here. What is the correct procedure?,"If you drive towards a traffic jam, turn on your hazard lights to alert other road users. It is important to build a rescue lane for any approaching rescue vehicles. In this case, drive as far to the right as possible.","If possible, switch on hazard warning lights to warn vehicles following behind",Drive as far as possible to the right in order to leave room for a channel on the left,Drive as far as possible to the left in order to leave room for a channel on the right,,Bu yerda tirbandlik yuzaga kelmoqda. To‘g‘ri harakat qanday?,"Agar tirbandlikka yaqinlashayotgan bo‘lsangiz, ortdan kelayotgan yo‘l ishtirokchilarini ogohlantirish uchun avariya chiroqlarini yoqing. Yaqinlashayotgan qutqaruv transportlari uchun favqulodda yo‘lak hosil qilish muhim. Bu holatda imkon qadar o‘ngga yuring.","Imkon bo‘lsa, ortdan kelayotgan transportlarni ogohlantirish uchun avariya chiroqlarini yoqish",Chap tomonda favqulodda yo‘lak uchun joy qoldirish maqsadida imkon qadar o‘ngga yurish,O‘ng tomonda favqulodda yo‘lak uchun joy qoldirish maqsadida imkon qadar chapga yurish,
2.1.08-010,en,uz,What must you anticipate with inclines on motorways?,"When driving uphill on motorways, you should expect slow-moving trucks in the right lane, sudden overtaking manoeuvres by other road users and large speed differences between vehicles. All 3 answers are correct.",Slow-moving trucks on the right-hand lane,Sudden overtaking manoeuvres by other road users,Large differences in speed between vehicles,,Avtomagistrallardagi ko‘tarilishlarda nimani kutishingiz kerak?,"Avtomagistralda tepaga ko‘tarilayotganda o‘ng yo‘lakda sekin harakatlanuvchi yuk mashinalarini, boshqa yo‘l ishtirokchilarining to‘satdan quvib o‘tish manevrlarini va transport vositalari orasidagi katta tezlik farqlarini kutishingiz kerak.",O‘ng yo‘lakda sekin harakatlanuvchi yuk mashinalari,Boshqa yo‘l ishtirokchilarining to‘satdan quvib o‘tish manevrlari,Transport vositalari orasidagi katta tezlik farqlari,
2.1.08-011,en,uz,What must you do?,"Since you are currently being overtaken by a car on the left-hand side, you must maintain the lane and reduce the speed until the truck in front of you has completed its overtaking maneuver and changes to the right-hand lane.",Slow down and stay in lane,Move to the left-hand lane,Maintain speed and stay in lane,,Avtomagistraldan chiqish yo‘lagiga kirganda nimani hisobga olishingiz kerak?,"Chiqish yo‘lagiga kirgandan keyin tezlikni kamaytiring. Yuqori tezlikka o‘rganib qolgan bo‘lishingiz mumkin, shuning uchun tezlikni tez-tez spidometrdan tekshiring. Burilishga juda tez kirmaslik kerak.",Chiqish yo‘lagida tezlikni kamaytirishim kerak,Tezligimni spidometr orqali tekshirishim kerak,Faqat burilishga yetganda tormozlashim kerak,
2.1.08-013,en,uz,What must you be aware of when joining the motorway?,"On the freeway, the continuous traffic always has the right of way and does not have to allow entrance. On the acceleration lane the driver may drive faster than the rest of the vehicles.","On the merging lane, I may drive faster than the through-driving traffic",The through-driving traffic has priority,The through-driving traffic on the right-hand lane must allow incoming traffic to merge,,Avtomagistralda favqulodda yo‘lak qanday hosil qilinadi?,"Favqulodda xizmat transportlari o‘tishi uchun yo‘laklar orasida bo‘sh joy qoldiriladi. Eng chap yo‘lakdagilar chapga, qolgan yo‘lakdagilar o‘ngga siljiydi.",Eng chap yo‘lakdagilar chapga siljiydi,Boshqa yo‘lakdagilar o‘ngga siljiydi,Favqulodda yo‘lak faqat sirena eshitilganda hosil qilinadi,
2.1.08-014,en,uz,You are driving at the recommended speed on the motorway and want to leave it at the next exit. What should you do?,"Finish overtaking in good time and get on the right lane. Before changing to the deceleration lane look around and indicate. On the deceleration lane, check your speed on the speedometer in order to assess it right. Only on the deceleration lane you should reduce the speed significantly, so as not to hinder subsequent traffic on the continuous lane.",I cease overtaking manoeuvres in good time,I significantly reduce my speed on the exit lane,I significantly reduce my speed while still on the right-hand lane of the motorway,,Avtomagistralda favqulodda yo‘lakni qachon hosil qilish kerak?,Harakat sekinlashganda yoki tirbandlik paydo bo‘lganda favqulodda yo‘lakni erta hosil qilish kerak. Qutqaruv transporti kelishini kutmaslik kerak.,Harakat sekinlashganda,Tirbandlik paydo bo‘lganda,Faqat politsiya ko‘rsatma berganda,
2.1.08-015,en,uz,"After a longer journey travelling at about 120 km/h, you want to exit the motorway. What must you be aware of when doing so?","If you, as a car driver, leave the motorway at a speed of about 120 km/h, you must observe the following: 1. complete all overtaking maneuvers in good time; 2. merge right; 3. reduce the speed while checking it on the speedometer; 4. indicate. In order not to hinder the traffic on the continuous road, you should reduce the speed only when you change to the deceleration lane.","I signal in good time and then brake while on the exit lane, so as not to impede the traffic behind me",I check the speedometer to make sure I do not underestimate my speed,"I maintain my speed while on the exit lane, so as not to impede the traffic behind me",,Avtomagistralda transport vositangiz buzilib qolsa nima qilishingiz kerak?,"Imkon qadar yo‘l cheti yo‘lagida to‘xtang, avariya chiroqlarini yoqing, xavfsizlik nimchasini kiying, transport vositasini tark eting va xavfsiz joyda kuting.",Avariya chiroqlarini yoqaman,Xavfsizlik nimchasini kiyaman,Transport vositasida qolaman,
2.1.08-016,en,uz,What should you do now?,"When approaching a jam end on the highway, you must reduce your speed and warn the road users behind you by switching on the hazard lights. A rescue lane is to be formed.",I slow my vehicle down,I switch on my hazard lights,I continue driving in the clear lane,,Hozir nima qilishingiz kerak?,Avtomagistralda tirbandlik oxiriga yaqinlashayotganda tezlikni kamaytirishingiz va avariya chiroqlarini yoqib ortdan kelayotganlarni ogohlantirishingiz kerak. Favqulodda yo‘lak hosil qilinishi kerak.,Transport vositamni sekinlashtiraman,Avariya chiroqlarini yoqaman,Bo‘sh yo‘lakda haydashda davom etaman,
2.1.08-017,en,uz,What should you anticipate with this bend?,The course of the curve is not assessable. You always have to expect obstacles such as broken-down vehicles or traffic jams. Be prepared for a stop within sight. The curve may narrow in its course. Thereby you'll only notice in the curve that your speed is too high. It is important to reduce the speed on time.,With an obstacle situated around the corner,That the bend will become tighter as it progresses,With oncoming traffic on my lane,,Bu burilishda nimani kutishingiz kerak?,"Burilishning davomiyligi aniq baholanmaydi. Har doim buzilgan transport vositasi yoki tirbandlik kabi to‘siqlarni kutish kerak. Ko‘rinadigan masofa ichida to‘xtashga tayyor bo‘ling. Burilish davomida torayishi mumkin, shunda tezligingiz yuqori ekanini faqat burilish ichida sezasiz. Tezlikni o‘z vaqtida kamaytirish muhim.",Burilish ortida joylashgan to‘siqni,Burilish davomida yanada torayishini,Mening yo‘lagimdagi qarama-qarshi transportni,
2.1.08-018,en,uz,What is correct in this situation?,"The curve is difficult to assess for the car driver. There may be other road users or even obstacles on the route. Therefore, it makes sense to slow down the pace even before the turn and mentally adjust to a possible danger situation. Because even for oncoming drivers this is a difficult spot and caution is required.",I have to reduce my speed,The truck has right of way,The truck has to wait,,Bu vaziyatda qaysi javob to‘g‘ri?,"Burilishni haydovchi uchun baholash qiyin. Yo‘lda boshqa harakat ishtirokchilari yoki to‘siqlar bo‘lishi mumkin. Shuning uchun burilishdan oldin tezlikni kamaytirish va ehtimoliy xavfli vaziyatga ruhan tayyorlanish kerak. Qarshidan kelayotgan haydovchilar uchun ham bu joy murakkab, shuning uchun ehtiyotkorlik zarur.",Tezligimni kamaytirishim kerak,Yuk mashinasi ustunlikka ega,Yuk mashinasi kutishi kerak,
2.1.08-019,en,uz,Why do you have to slow here?,The moveable road barrier with flashing arrow in the right-hand lane forces the truck driver to change to your lane on the left. That's why you have to delay now. The white car behind you is no danger.,Because of the truck,Because of the speed limit,Because of the white car,,Nega bu yerda sekinlashishingiz kerak?,O‘ng yo‘lakdagi miltillovchi strelkali ko‘chma to‘siq yuk mashinasi haydovchisini chapdagi sizning yo‘lagizga o‘tishga majbur qiladi. Shuning uchun hozir sekinlashishingiz kerak. Ortingizdagi oq avtomobil xavf tug‘dirmaydi.,Yuk mashinasi sabab,Tezlik cheklovi sabab,Oq avtomobil sabab,
