questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.1.06-002,en,uz,"Why can it be dangerous if you, as the last in a queue, immediately overtake as soon as the oncoming traffic is past?","If a convoy has formed, drivers should basically overtake one after the other. The last of a convoy has the longest overtaking path and must also expect other vehicles starting to overtake in front of him.",Because you must reckon with others in the queue swinging out to overtake,Because the distance needed to overtake might not be sufficient,"Because if you perhaps need to push back into the queue, this could lead to an accident",,"Siz navbatning oxirida turib, qarama-qarshi transport o‘tib ketishi bilan darhol quvib o‘tish nega xavfli bo‘lishi mumkin?","Agar kolonna hosil bo‘lgan bo‘lsa, haydovchilar odatda birin-ketin quvib o‘tishi kerak. Kolonnaning oxiridagi transport vositasi eng uzun quvib o‘tish yo‘liga ega bo‘ladi va uning oldidagi boshqa transport vositalari ham quvib o‘tishni boshlashi mumkinligini hisobga olishi kerak.",Chunki navbatdagi boshqalar ham quvib o‘tish uchun chetga chiqishini kutishingiz kerak,Chunki quvib o‘tish uchun kerakli masofa yetarli bo‘lmasligi mumkin,"Chunki navbatga qayta kirishga majbur bo‘lsangiz, bu avariyaga olib kelishi mumkin",
2.1.06-003-B,en,uz,What must you remember if you want to overtake?,"In an overtaking maneuver you should make sure that the oncoming lane is free. Be sure that there are no bends or gates as well and you only overtake a car. Watch out for more road users, especially trucks.",The van could start to overtake the vehicle travelling in front of it,Oncoming traffic could appear,"As no oncoming traffic is in sight, you may overtake without hesitation",,"Quvib o‘tmoqchi bo‘lsangiz, nimani yodda tutishingiz kerak?","Quvib o‘tish manevrida qarama-qarshi yo‘lak bo‘sh ekaniga ishonch hosil qilishingiz kerak. Burilishlar yoki darvozalar yo‘qligiga ham ishonch hosil qiling va faqat bitta avtomobilni quvib o‘ting. Boshqa yo‘l ishtirokchilariga, ayniqsa yuk mashinalariga e’tibor bering.",Furgon oldidagi transport vositasini quvib o‘tishni boshlashi mumkin,Qarama-qarshi transport paydo bo‘lishi mumkin,Qarama-qarshi transport ko‘rinmayotgani uchun ikkilanmasdan quvib o‘tishingiz mumkin,
2.1.06-004-B,en,uz,Are you allowed to overtake the black car on this autobahn on the right?,"The black car may not be overtaken on the right in this example. On freeways and highways, you may only overtake on the right as an exception. This is the case, for example, when a vehicle queue has formed on the left.","No, because there is no queue of vehicles in the left lane","Yes, if you do not drive faster than 80 km/h","Yes, because there is enough space to overtake",,Bu avtomagistralda qora avtomobilni o‘ng tomondan quvib o‘tishingiz mumkinmi?,"Bu misolda qora avtomobilni o‘ng tomondan quvib o‘tish mumkin emas. Avtomagistral va tezkor yo‘llarda o‘ng tomondan quvib o‘tishga faqat istisno tariqasida ruxsat beriladi. Masalan, chap yo‘lakda transport navbati hosil bo‘lganda.","Yo‘q, chunki chap yo‘lakda transport navbati yo‘q","Ha, agar 80 km/soatdan tez yurmasangiz","Ha, chunki quvib o‘tish uchun yetarli joy bor",
2.1.06-005-B,en,uz,Both cars are travelling at about 30 km/h. Are you allowed to overtake both before the bend?,"You may go over the broken line. An overtaking process would still be too dangerous here, because the manageable distance to overtake before the turn is too short. You also have to expect that the driver of the light car will start to overtake.",- the distance you need to overtake would be too great,- the light-coloured car could pull out to overtake,- you are not allowed to cross the broken line,,Ikkala avtomobil taxminan 30 km/soat tezlikda ketyapti. Burilishdan oldin ikkalasini ham quvib o‘tishingiz mumkinmi?,"Uzilgan chiziqdan o‘tishingiz mumkin. Ammo bu yerda quvib o‘tish baribir juda xavfli bo‘ladi, chunki burilishgacha quvib o‘tish uchun ko‘rinadigan masofa juda qisqa. Shuningdek, och rangli avtomobil haydovchisi ham quvib o‘tishni boshlashini kutishingiz kerak.",- quvib o‘tish uchun kerakli masofa juda katta bo‘ladi,- och rangli avtomobil quvib o‘tish uchun chiqishi mumkin,- uzilgan chiziqdan o‘tishga ruxsat yo‘q,
2.1.06-006-B,en,uz,The driver of the overtaking car has evidently made a miscalculation. What must you do?,"The car driver should reduce the speed. Otherwise an accident could occur. If this is not enough, you could additionally fall back on the grass verge on the right.",Brake immediately and veer to the right,Proceed as before,,,Quvib o‘tayotgan avtomobil haydovchisi aniq noto‘g‘ri hisob qilgan. Siz nima qilishingiz kerak?,"Haydovchi tezlikni kamaytirishi kerak. Aks holda avariya sodir bo‘lishi mumkin. Agar bu yetarli bo‘lmasa, qo‘shimcha ravishda o‘ng tomondagi maysazor chetiga chekinishingiz mumkin.","Darhol tormoz berib, o‘ngga chetlanaman",Oldingidek davom etaman,,
2.1.06-007-M,en,uz,You want to overtake. What is the right course of action now?,"As the vehicle behind you has already started the overtaking process, you should refrain from overtaking.",I refrain from overtaking,I accelerate,I maintain my speed,,Siz quvib o‘tmoqchisiz. Hozir to‘g‘ri harakat qanday?,"Ortingizdagi transport vositasi allaqachon quvib o‘tishni boshlaganligi sabab, siz quvib o‘tishdan voz kechishingiz kerak.",Quvib o‘tishdan voz kechaman,Tezlashaman,Tezligimni saqlayman,
2.1.06-008-M,en,uz,You want to overtake. What should you do?,Here you can overtake if you can see over the required distance and if there is no oncoming vehicle (limited visibility).,- only if I have a clear view over the necessary stretch of road,- only if there is no oncoming vehicle,"- at the same time, as the [blue car]",,Siz quvib o‘tmoqchisiz. Nima qilishingiz kerak?,"Bu yerda kerakli yo‘l qismini aniq ko‘ra olsangiz va qarama-qarshi transport bo‘lmasa, quvib o‘tishingiz mumkin. Ko‘rinish cheklanganligini hisobga oling.",- faqat kerakli yo‘l qismini aniq ko‘ra olsam,- faqat qarama-qarshi transport bo‘lmasa,- [ko‘k avtomobil] bilan bir vaqtda,
2.1.06-009,en,uz,Why are you not allowed to overtake here?,"In general, you must not overtake if the entire overtaking distance is not visible or the side clearance to other road users cannot be met. Both negative factors are given in the present situation: The assessable track is too short for a safe overtaking maneuver. The minimum distance to the cyclists of 1.5 m cannot be met with oncoming traffic.",Because the visible stretch is not sufficient,Because I would not be able to maintain an adequate distance to the side in the event of oncoming traffic,Because I am not permitted to cross the central line,,Nega bu yerda quvib o‘tishingiz mumkin emas?,"Umuman olganda, butun quvib o‘tish masofasi ko‘rinmasa yoki boshqa yo‘l ishtirokchilarigacha yon masofani saqlab bo‘lmasa, quvib o‘tish mumkin emas. Bu vaziyatda ikkala salbiy omil ham mavjud: xavfsiz quvib o‘tish uchun ko‘rinadigan masofa juda qisqa. Qarama-qarshi transport bo‘lsa, velosipedchilargacha 1,5 m minimal masofani saqlab bo‘lmaydi.",Chunki ko‘rinadigan masofa yetarli emas,"Chunki qarama-qarshi transport bo‘lsa, yetarli yon masofani saqlay olmayman",Chunki markaziy chiziqdan o‘tishga ruxsat yo‘q,
2.1.06-010,en,uz,You are being overtaken and the oncoming traffic is getting dangerously close. Despite this the other vehicle continues with the overtaking manoeuvre. What should you do?,"You have to slow down and drive to the right, so that the overtaking vehicle driver can go back into lane on time. In no case should you increase the speed if you are overtaken.",- reduce my speed,- maintain my speed,- increase my speed,,Sizni quvib o‘tishmoqda va qarama-qarshi transport xavfli darajada yaqinlashmoqda. Shunga qaramay boshqa transport vositasi quvib o‘tishni davom ettirmoqda. Nima qilishingiz kerak?,"Quvib o‘tayotgan haydovchi o‘z vaqtida yo‘lagiga qayta olishi uchun siz tezlikni kamaytirib, o‘ngga yaqin yurishingiz kerak. Sizni quvib o‘tishayotganida hech qanday holatda tezlikni oshirmang.",- tezligimni kamaytiraman,- tezligimni saqlayman,- tezligimni oshiraman,
2.1.06-011,en,uz,Why should you brake hard now?,"Since the blue passenger car will most likely get on your lane, you have to slow down immediately and keep to the right.",Because of the car,Because of the truck,Because of the tractor,,Nega hozir qattiq tormoz berishingiz kerak?,"Ko‘k yengil avtomobil ehtimol sizning yo‘lagizga chiqadi. Shuning uchun darhol tezlikni kamaytirib, o‘ng tomonni saqlashingiz kerak.",Avtomobil sabab,Yuk mashinasi sabab,Traktor sabab,
